event,epc,temperature,unit,timestamp
temperature_read,30000000001234,34.80,C,2025-10-06 03:01:31.421894+00:00
temperature_read,30000000001239,3.20,C,2025-10-06 03:01:31.422813+00:00
temperature_read,3000000000123B,22.80,F,2025-10-06 03:01:31.423173+00:00
temperature_read,3000000000123C,-2.50,C,2025-10-06 03:01:31.423356+00:00
temperature_read,3000000000123D,38.40,F,2025-10-06 03:01:31.423537+00:00
temperature_read,3000000000123E,35.80,F,2025-10-06 03:01:31.423715+00:00
temperature_read,3000000000123F,-1.00,C,2025-10-06 03:01:31.423893+00:00
temperature_read,30000000001240,-8.80,C,2025-10-06 03:01:31.424070+00:00
temperature_read,30000000001241,25.10,C,2025-10-06 03:01:31.424247+00:00
temperature_read,30000000001242,19.40,F,2025-10-06 03:01:31.424422+00:00
temperature_read,30000000001245,36.40,F,2025-10-06 03:01:31.424972+00:00
temperature_read,30000000001247,36.10,C,2025-10-06 03:01:31.425358+00:00
temperature_read,30000000001249,29.00,F,2025-10-06 03:01:31.425720+00:00
temperature_read,3000000000124A,0.10,C,2025-10-06 03:01:31.425901+00:00
temperature_read,3000000000124B,8.10,C,2025-10-06 03:01:31.426078+00:00
temperature_read,3000000000124C,-6.00,C,2025-10-06 03:01:31.426289+00:00
temperature_read,3000000000124D,11.00,C,2025-10-06 03:01:31.426467+00:00
temperature_read,3000000000124E,25.20,F,2025-10-06 03:01:31.426647+00:00
temperature_read,30000000001250,20.60,F,2025-10-06 03:01:31.427011+00:00
temperature_read,30000000001251,38.80,C,2025-10-06 03:01:31.427190+00:00
temperature_read,30000000001252,0.10,C,2025-10-06 03:01:31.427366+00:00
temperature_read,30000000001253,10.90,F,2025-10-06 03:01:31.427545+00:00
temperature_read,30000000001254,23.40,F,2025-10-06 03:01:31.427727+00:00
temperature_read,30000000001257,11.10,F,2025-10-06 03:01:31.428268+00:00
temperature_read,30000000001258,15.10,F,2025-10-06 03:01:31.428508+00:00
temperature_read,3000000000125A,16.10,F,2025-10-06 03:01:31.428976+00:00
temperature_read,3000000000125C,11.60,F,2025-10-06 03:01:31.429447+00:00
temperature_read,3000000000125D,12.90,C,2025-10-06 03:01:31.429660+00:00
temperature_read,3000000000125E,0.50,C,2025-10-06 03:01:31.429889+00:00
temperature_read,3000000000125F,15.40,F,2025-10-06 03:01:31.430080+00:00
temperature_read,30000000001263,19.40,C,2025-10-06 03:01:31.431077+00:00
temperature_read,30000000001264,24.10,C,2025-10-06 03:01:31.431355+00:00
temperature_read,30000000001265,32.90,F,2025-10-06 03:01:31.431774+00:00
temperature_read,30000000001266,26.40,C,2025-10-06 03:01:31.432234+00:00
temperature_read,30000000001267,22.40,C,2025-10-06 03:01:31.432516+00:00
temperature_read,30000000001268,23.10,F,2025-10-06 03:01:31.432724+00:00
temperature_read,30000000001269,33.20,F,2025-10-06 03:01:31.432916+00:00
temperature_read,3000000000126A,29.90,F,2025-10-06 03:01:31.433163+00:00
temperature_read,3000000000126C,-7.40,C,2025-10-06 03:01:31.433544+00:00
temperature_read,3000000000126D,-8.50,C,2025-10-06 03:01:31.433732+00:00
temperature_read,3000000000126E,5.80,C,2025-10-06 03:01:31.433914+00:00
temperature_read,3000000000126F,10.60,F,2025-10-06 03:01:31.434093+00:00
temperature_read,30000000001270,35.50,F,2025-10-06 03:01:31.434273+00:00
temperature_read,30000000001272,-9.40,C,2025-10-06 03:01:31.434645+00:00
temperature_read,30000000001275,-5.90,F,2025-10-06 03:01:31.435186+00:00
temperature_read,30000000001277,8.40,F,2025-10-06 03:01:31.435539+00:00
temperature_read,30000000001278,9.50,F,2025-10-06 03:01:31.435723+00:00
temperature_read,30000000001279,30.80,F,2025-10-06 03:01:31.435905+00:00
temperature_read,3000000000127A,36.10,C,2025-10-06 03:01:31.436083+00:00
temperature_read,3000000000127C,35.20,C,2025-10-06 03:01:31.436452+00:00
temperature_read,3000000000127D,31.70,F,2025-10-06 03:01:31.436634+00:00
temperature_read,3000000000127E,-5.40,C,2025-10-06 03:01:31.436811+00:00
temperature_read,3000000000127F,25.20,C,2025-10-06 03:01:31.437069+00:00
temperature_read,30000000001281,25.90,C,2025-10-06 03:01:31.437573+00:00
temperature_read,30000000001282,8.70,C,2025-10-06 03:01:31.437772+00:00
temperature_read,30000000001284,22.50,C,2025-10-06 03:01:31.438179+00:00
temperature_read,30000000001285,9.40,C,2025-10-06 03:01:31.438364+00:00
temperature_read,30000000001287,37.30,C,2025-10-06 03:01:31.438736+00:00
temperature_read,30000000001288,-8.70,F,2025-10-06 03:01:31.438918+00:00
temperature_read,30000000001289,0.30,C,2025-10-06 03:01:31.439097+00:00
temperature_read,3000000000128A,32.10,F,2025-10-06 03:01:31.439275+00:00
temperature_read,3000000000128B,32.00,C,2025-10-06 03:01:31.439454+00:00
temperature_read,3000000000128C,5.40,F,2025-10-06 03:01:31.439632+00:00
temperature_read,3000000000128F,33.20,C,2025-10-06 03:01:31.440169+00:00
temperature_read,30000000001290,31.50,F,2025-10-06 03:01:31.440347+00:00
temperature_read,30000000001291,-1.60,C,2025-10-06 03:01:31.440522+00:00
temperature_read,30000000001292,4.30,C,2025-10-06 03:01:31.440700+00:00
temperature_read,30000000001293,-6.30,F,2025-10-06 03:01:31.440882+00:00
temperature_read,30000000001294,9.20,C,2025-10-06 03:01:31.441094+00:00
temperature_read,30000000001295,-6.60,F,2025-10-06 03:01:31.441356+00:00
temperature_read,30000000001297,-3.20,C,2025-10-06 03:01:31.441803+00:00
temperature_read,30000000001298,35.70,C,2025-10-06 03:01:31.441986+00:00
temperature_read,30000000001299,36.80,F,2025-10-06 03:01:31.442168+00:00
temperature_read,3000000000129B,22.10,C,2025-10-06 03:01:31.442533+00:00
temperature_read,3000000000129C,36.20,C,2025-10-06 03:01:31.442711+00:00
temperature_read,3000000000129E,20.60,F,2025-10-06 03:01:31.443071+00:00
temperature_read,300000000012A0,4.00,C,2025-10-06 03:01:31.443435+00:00
temperature_read,300000000012A3,39.70,C,2025-10-06 03:01:31.443973+00:00
temperature_read,300000000012A4,27.60,C,2025-10-06 03:01:31.444150+00:00
temperature_read,300000000012A6,14.80,F,2025-10-06 03:01:31.444503+00:00
temperature_read,300000000012AA,34.50,F,2025-10-06 03:01:31.445320+00:00
temperature_read,300000000012AB,4.70,C,2025-10-06 03:01:31.445517+00:00
temperature_read,300000000012AC,-4.30,C,2025-10-06 03:01:31.445704+00:00
temperature_read,300000000012AE,-0.30,F,2025-10-06 03:01:31.446070+00:00
temperature_read,300000000012B0,-1.30,C,2025-10-06 03:01:31.446427+00:00
temperature_read,300000000012B1,8.90,C,2025-10-06 03:01:31.446978+00:00
temperature_read,300000000012B2,33.40,C,2025-10-06 03:01:31.447351+00:00
temperature_read,300000000012B3,39.00,C,2025-10-06 03:01:31.447783+00:00
temperature_read,300000000012B4,-1.20,C,2025-10-06 03:01:31.448101+00:00
temperature_read,300000000012B5,-6.90,C,2025-10-06 03:01:31.448425+00:00
temperature_read,300000000012B6,11.20,C,2025-10-06 03:01:31.448701+00:00
temperature_read,300000000012B7,2.10,F,2025-10-06 03:01:31.449019+00:00
temperature_read,300000000012B8,7.30,C,2025-10-06 03:01:31.449305+00:00
temperature_read,300000000012B9,21.20,C,2025-10-06 03:01:31.449577+00:00
temperature_read,300000000012BB,24.00,C,2025-10-06 03:01:31.450107+00:00
temperature_read,300000000012BC,-8.80,F,2025-10-06 03:01:31.450519+00:00
temperature_read,300000000012BD,10.50,C,2025-10-06 03:01:31.450831+00:00
temperature_read,300000000012BE,14.00,F,2025-10-06 03:01:31.451183+00:00
temperature_read,300000000012BF,35.10,F,2025-10-06 03:01:31.451720+00:00
temperature_read,300000000012C0,1.10,C,2025-10-06 03:01:31.452000+00:00
temperature_read,300000000012C2,30.90,F,2025-10-06 03:01:31.452516+00:00
temperature_read,300000000012C3,14.70,F,2025-10-06 03:01:31.452717+00:00
temperature_read,300000000012C5,-3.60,C,2025-10-06 03:01:31.453125+00:00
temperature_read,300000000012C6,38.40,F,2025-10-06 03:01:31.453330+00:00
temperature_read,300000000012C9,35.70,F,2025-10-06 03:01:31.453881+00:00
temperature_read,300000000012CA,17.30,F,2025-10-06 03:01:31.454062+00:00
temperature_read,300000000012CB,38.30,F,2025-10-06 03:01:31.454240+00:00
temperature_read,300000000012CC,22.00,C,2025-10-06 03:01:31.454426+00:00
temperature_read,300000000012CD,18.90,F,2025-10-06 03:01:31.454606+00:00
temperature_read,300000000012CE,39.20,F,2025-10-06 03:01:31.454786+00:00
temperature_read,300000000012CF,9.70,C,2025-10-06 03:01:31.455044+00:00
temperature_read,300000000012D0,38.70,C,2025-10-06 03:01:31.455289+00:00
temperature_read,300000000012D1,33.90,F,2025-10-06 03:01:31.455490+00:00
temperature_read,300000000012D2,36.70,F,2025-10-06 03:01:31.455676+00:00
temperature_read,300000000012D3,8.70,C,2025-10-06 03:01:31.455864+00:00
temperature_read,300000000012D4,2.60,F,2025-10-06 03:01:31.456205+00:00
temperature_read,300000000012D6,36.40,F,2025-10-06 03:01:31.456678+00:00
temperature_read,300000000012D7,26.10,C,2025-10-06 03:01:31.456947+00:00
temperature_read,300000000012D9,34.00,F,2025-10-06 03:01:31.457357+00:00
temperature_read,300000000012DA,6.30,C,2025-10-06 03:01:31.457541+00:00
temperature_read,300000000012DB,35.90,F,2025-10-06 03:01:31.457721+00:00
