event,epc,temperature,unit,timestamp
temperature_read,300000000003AB,18.60,F,2025-10-06 03:03:28.178993+00:00
temperature_read,300000000003AD,9.60,C,2025-10-06 03:03:28.179497+00:00
temperature_read,300000000003AF,33.30,F,2025-10-06 03:03:28.179920+00:00
temperature_read,300000000003B0,34.30,F,2025-10-06 03:03:28.180120+00:00
temperature_read,300000000003B1,-7.50,C,2025-10-06 03:03:28.180360+00:00
temperature_read,300000000003B2,-4.40,C,2025-10-06 03:03:28.180638+00:00
temperature_read,300000000003B6,26.40,F,2025-10-06 03:03:28.182062+00:00
temperature_read,300000000003B7,-9.50,C,2025-10-06 03:03:28.182348+00:00
temperature_read,300000000003B8,14.60,F,2025-10-06 03:03:28.182553+00:00
temperature_read,300000000003BA,22.30,F,2025-10-06 03:03:28.182939+00:00
temperature_read,300000000003BB,13.70,F,2025-10-06 03:03:28.183185+00:00
temperature_read,300000000003BC,31.50,C,2025-10-06 03:03:28.183437+00:00
temperature_read,300000000003BE,17.40,C,2025-10-06 03:03:28.183834+00:00
temperature_read,300000000003BF,0.70,C,2025-10-06 03:03:28.184019+00:00
temperature_read,300000000003C1,7.90,F,2025-10-06 03:03:28.184539+00:00
temperature_read,300000000003C2,20.40,F,2025-10-06 03:03:28.184831+00:00
temperature_read,300000000003C3,6.60,F,2025-10-06 03:03:28.185096+00:00
temperature_read,300000000003C4,8.50,F,2025-10-06 03:03:28.185389+00:00
temperature_read,300000000003C5,1.40,C,2025-10-06 03:03:28.185676+00:00
temperature_read,300000000003C6,9.70,F,2025-10-06 03:03:28.185959+00:00
temperature_read,300000000003C9,18.70,C,2025-10-06 03:03:28.186664+00:00
temperature_read,300000000003CB,27.20,F,2025-10-06 03:03:28.187111+00:00
temperature_read,300000000003CD,11.60,F,2025-10-06 03:03:28.187575+00:00
temperature_read,300000000003CE,40.00,F,2025-10-06 03:03:28.187825+00:00
temperature_read,300000000003D0,23.00,F,2025-10-06 03:03:28.188291+00:00
temperature_read,300000000003D2,10.00,C,2025-10-06 03:03:28.188668+00:00
temperature_read,300000000003D3,33.30,F,2025-10-06 03:03:28.188850+00:00
temperature_read,300000000003D4,7.00,F,2025-10-06 03:03:28.189072+00:00
temperature_read,300000000003D5,11.40,F,2025-10-06 03:03:28.189301+00:00
temperature_read,300000000003D6,11.80,F,2025-10-06 03:03:28.189540+00:00
temperature_read,300000000003D7,19.20,F,2025-10-06 03:03:28.189764+00:00
temperature_read,300000000003D8,22.30,C,2025-10-06 03:03:28.189986+00:00
temperature_read,300000000003D9,27.70,C,2025-10-06 03:03:28.190180+00:00
temperature_read,300000000003DA,21.50,F,2025-10-06 03:03:28.190397+00:00
temperature_read,300000000003DB,2.40,C,2025-10-06 03:03:28.190704+00:00
temperature_read,300000000003DC,1.00,F,2025-10-06 03:03:28.190962+00:00
temperature_read,300000000003DF,-5.90,F,2025-10-06 03:03:28.191965+00:00
temperature_read,300000000003E1,5.90,F,2025-10-06 03:03:28.192535+00:00
temperature_read,300000000003E2,31.60,C,2025-10-06 03:03:28.192846+00:00
temperature_read,300000000003E4,8.90,C,2025-10-06 03:03:28.193357+00:00
temperature_read,300000000003E6,7.90,F,2025-10-06 03:03:28.193890+00:00
temperature_read,300000000003E7,12.10,F,2025-10-06 03:03:28.194277+00:00
temperature_read,300000000003E8,10.70,C,2025-10-06 03:03:28.194579+00:00
temperature_read,300000000003E9,19.00,F,2025-10-06 03:03:28.194840+00:00
temperature_read,300000000003EA,11.00,C,2025-10-06 03:03:28.195128+00:00
temperature_read,300000000003EB,10.30,F,2025-10-06 03:03:28.195445+00:00
temperature_read,300000000003EC,12.90,F,2025-10-06 03:03:28.195765+00:00
temperature_read,300000000003ED,34.90,F,2025-10-06 03:03:28.196299+00:00
