event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000001332,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:33.856973+00:00
price_lookup,30000000001338,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:33.858510+00:00
price_lookup,3000000000133F,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:33.860243+00:00
price_lookup,30000000001340,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:33.860447+00:00
price_lookup,30000000001343,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:33.861198+00:00
price_lookup,30000000001344,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:33.861428+00:00
price_lookup,30000000001349,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:33.863029+00:00
price_lookup,3000000000134A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:33.863343+00:00
price_lookup,3000000000134F,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.864335+00:00
price_lookup,30000000001353,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:33.865143+00:00
price_lookup,30000000001356,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.865739+00:00
price_lookup,30000000001359,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:33.866289+00:00
price_lookup,3000000000135D,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:33.867504+00:00
price_lookup,3000000000135F,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:33.867974+00:00
price_lookup,30000000001365,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.869342+00:00
price_lookup,30000000001370,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:33.872180+00:00
price_lookup,30000000001375,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:33.873296+00:00
price_lookup,30000000001378,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:33.874035+00:00
price_lookup,3000000000137B,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.874585+00:00
price_lookup,3000000000137E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:33.875389+00:00
price_lookup,3000000000137F,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:33.875647+00:00
price_lookup,30000000001380,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:33.875853+00:00
price_lookup,30000000001383,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:33.876422+00:00
price_lookup,30000000001386,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.877156+00:00
price_lookup,3000000000138C,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:33.878763+00:00
price_lookup,30000000001390,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:33.879809+00:00
price_lookup,30000000001394,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:33.880656+00:00
price_lookup,30000000001397,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:33.881395+00:00
price_lookup,3000000000139E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:33.882715+00:00
price_lookup,300000000013A1,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.883399+00:00
price_lookup,300000000013B6,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.889444+00:00
price_lookup,300000000013BA,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:33.890444+00:00
price_lookup,300000000013BE,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.891248+00:00
price_lookup,300000000013C4,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.892912+00:00
price_lookup,300000000013C5,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:33.893269+00:00
price_lookup,300000000013C6,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:33.893666+00:00
price_lookup,300000000013C7,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:33.893977+00:00
price_lookup,300000000013CC,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:33.895156+00:00
price_lookup,300000000013CE,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:33.895532+00:00
price_lookup,300000000013D1,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:33.896360+00:00
price_lookup,300000000013D2,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:33.896598+00:00
price_lookup,300000000013D3,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:33.896902+00:00
price_lookup,300000000013D5,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:33.897373+00:00
price_lookup,300000000013DA,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:33.898388+00:00
