event,epc,temperature,unit,timestamp
temperature_read,300000000001FC,-5.70,F,2025-10-06 03:02:16.644946+00:00
temperature_read,300000000001FD,12.00,F,2025-10-06 03:02:16.645154+00:00
temperature_read,300000000001FE,14.30,C,2025-10-06 03:02:16.645355+00:00
temperature_read,30000000000200,-4.60,C,2025-10-06 03:02:16.645759+00:00
temperature_read,30000000000203,17.90,F,2025-10-06 03:02:16.646370+00:00
temperature_read,30000000000204,-9.50,F,2025-10-06 03:02:16.646584+00:00
temperature_read,30000000000205,-6.70,C,2025-10-06 03:02:16.646827+00:00
temperature_read,30000000000206,24.30,C,2025-10-06 03:02:16.647129+00:00
temperature_read,30000000000209,-5.90,F,2025-10-06 03:02:16.647795+00:00
temperature_read,3000000000020B,14.20,F,2025-10-06 03:02:16.648207+00:00
temperature_read,3000000000020C,7.90,F,2025-10-06 03:02:16.648444+00:00
temperature_read,3000000000020D,36.20,C,2025-10-06 03:02:16.648650+00:00
temperature_read,30000000000210,7.60,F,2025-10-06 03:02:16.649257+00:00
temperature_read,30000000000213,-8.60,F,2025-10-06 03:02:16.649846+00:00
temperature_read,30000000000214,12.80,C,2025-10-06 03:02:16.650053+00:00
temperature_read,30000000000215,-4.60,C,2025-10-06 03:02:16.650256+00:00
temperature_read,30000000000216,16.70,F,2025-10-06 03:02:16.650450+00:00
temperature_read,30000000000218,33.10,F,2025-10-06 03:02:16.650851+00:00
temperature_read,3000000000021A,33.90,C,2025-10-06 03:02:16.651264+00:00
temperature_read,3000000000021B,31.20,C,2025-10-06 03:02:16.651461+00:00
temperature_read,3000000000021C,5.10,C,2025-10-06 03:02:16.651795+00:00
temperature_read,3000000000021D,7.60,F,2025-10-06 03:02:16.652012+00:00
temperature_read,3000000000021F,-1.40,C,2025-10-06 03:02:16.652426+00:00
temperature_read,30000000000220,16.50,C,2025-10-06 03:02:16.652626+00:00
temperature_read,30000000000222,20.60,C,2025-10-06 03:02:16.653021+00:00
temperature_read,30000000000223,-4.60,F,2025-10-06 03:02:16.653227+00:00
temperature_read,30000000000224,9.30,C,2025-10-06 03:02:16.653425+00:00
temperature_read,30000000000225,-0.50,C,2025-10-06 03:02:16.653619+00:00
temperature_read,30000000000226,25.90,F,2025-10-06 03:02:16.653807+00:00
temperature_read,30000000000228,-0.40,F,2025-10-06 03:02:16.654217+00:00
temperature_read,30000000000229,37.60,C,2025-10-06 03:02:16.654413+00:00
temperature_read,3000000000022A,13.00,C,2025-10-06 03:02:16.654610+00:00
temperature_read,3000000000022B,11.40,C,2025-10-06 03:02:16.654806+00:00
temperature_read,3000000000022F,-5.70,F,2025-10-06 03:02:16.655628+00:00
temperature_read,30000000000230,38.00,F,2025-10-06 03:02:16.655862+00:00
temperature_read,30000000000232,10.20,C,2025-10-06 03:02:16.656271+00:00
temperature_read,30000000000233,-4.40,C,2025-10-06 03:02:16.656480+00:00
temperature_read,30000000000236,-5.30,F,2025-10-06 03:02:16.657090+00:00
temperature_read,30000000000237,5.10,C,2025-10-06 03:02:16.657288+00:00
temperature_read,30000000000238,22.10,C,2025-10-06 03:02:16.657494+00:00
temperature_read,30000000000239,33.40,F,2025-10-06 03:02:16.657693+00:00
temperature_read,3000000000023A,-2.00,C,2025-10-06 03:02:16.657888+00:00
temperature_read,3000000000023C,-4.90,C,2025-10-06 03:02:16.658294+00:00
temperature_read,3000000000023D,35.20,C,2025-10-06 03:02:16.658493+00:00
temperature_read,3000000000023F,12.00,C,2025-10-06 03:02:16.658954+00:00
temperature_read,30000000000240,20.90,C,2025-10-06 03:02:16.659169+00:00
temperature_read,30000000000242,10.70,F,2025-10-06 03:02:16.659618+00:00
temperature_read,30000000000245,37.10,F,2025-10-06 03:02:16.660266+00:00
temperature_read,30000000000246,14.40,F,2025-10-06 03:02:16.660529+00:00
temperature_read,30000000000247,-1.80,F,2025-10-06 03:02:16.660779+00:00
temperature_read,30000000000248,5.60,C,2025-10-06 03:02:16.661044+00:00
temperature_read,30000000000249,39.70,F,2025-10-06 03:02:16.661292+00:00
temperature_read,3000000000024A,23.00,C,2025-10-06 03:02:16.661507+00:00
temperature_read,3000000000024B,-0.30,F,2025-10-06 03:02:16.661715+00:00
temperature_read,3000000000024C,25.20,C,2025-10-06 03:02:16.661917+00:00
temperature_read,3000000000024D,25.30,C,2025-10-06 03:02:16.662125+00:00
temperature_read,3000000000024E,27.00,C,2025-10-06 03:02:16.662329+00:00
temperature_read,3000000000024F,-6.70,F,2025-10-06 03:02:16.662815+00:00
temperature_read,30000000000252,22.90,F,2025-10-06 03:02:16.663762+00:00
temperature_read,30000000000254,25.90,F,2025-10-06 03:02:16.664227+00:00
temperature_read,30000000000255,36.10,F,2025-10-06 03:02:16.664438+00:00
temperature_read,30000000000258,15.90,F,2025-10-06 03:02:16.665052+00:00
temperature_read,30000000000259,33.80,F,2025-10-06 03:02:16.665262+00:00
temperature_read,3000000000025B,-9.70,F,2025-10-06 03:02:16.665705+00:00
temperature_read,3000000000025C,32.70,F,2025-10-06 03:02:16.665940+00:00
temperature_read,3000000000025D,29.70,C,2025-10-06 03:02:16.666173+00:00
temperature_read,3000000000025E,13.90,F,2025-10-06 03:02:16.666396+00:00
temperature_read,30000000000262,32.30,C,2025-10-06 03:02:16.667278+00:00
temperature_read,30000000000263,0.90,F,2025-10-06 03:02:16.667498+00:00
temperature_read,30000000000264,7.50,C,2025-10-06 03:02:16.667771+00:00
temperature_read,30000000000265,36.40,F,2025-10-06 03:02:16.668004+00:00
temperature_read,30000000000266,17.50,F,2025-10-06 03:02:16.668231+00:00
temperature_read,30000000000267,-3.50,C,2025-10-06 03:02:16.668454+00:00
temperature_read,30000000000268,30.70,C,2025-10-06 03:02:16.668681+00:00
temperature_read,3000000000026C,8.90,F,2025-10-06 03:02:16.669650+00:00
temperature_read,3000000000026E,12.60,C,2025-10-06 03:02:16.670078+00:00
temperature_read,3000000000026F,30.70,C,2025-10-06 03:02:16.670298+00:00
temperature_read,30000000000271,-2.90,C,2025-10-06 03:02:16.670736+00:00
temperature_read,30000000000272,-8.00,C,2025-10-06 03:02:16.670952+00:00
temperature_read,30000000000273,23.80,C,2025-10-06 03:02:16.671173+00:00
temperature_read,30000000000274,10.50,F,2025-10-06 03:02:16.671403+00:00
temperature_read,30000000000275,13.40,F,2025-10-06 03:02:16.671653+00:00
temperature_read,30000000000277,-5.30,F,2025-10-06 03:02:16.672092+00:00
temperature_read,30000000000278,20.80,F,2025-10-06 03:02:16.672328+00:00
temperature_read,30000000000279,8.70,C,2025-10-06 03:02:16.672551+00:00
temperature_read,3000000000027B,28.40,C,2025-10-06 03:02:16.672984+00:00
temperature_read,3000000000027C,-1.10,F,2025-10-06 03:02:16.673211+00:00
temperature_read,3000000000027D,32.30,F,2025-10-06 03:02:16.673417+00:00
temperature_read,3000000000027E,11.40,F,2025-10-06 03:02:16.673614+00:00
temperature_read,30000000000280,-3.40,F,2025-10-06 03:02:16.674032+00:00
temperature_read,30000000000283,-3.50,F,2025-10-06 03:02:16.674634+00:00
temperature_read,30000000000284,0.70,F,2025-10-06 03:02:16.674836+00:00
temperature_read,30000000000285,34.30,C,2025-10-06 03:02:16.675031+00:00
temperature_read,30000000000286,8.40,C,2025-10-06 03:02:16.675223+00:00
temperature_read,30000000000287,15.50,F,2025-10-06 03:02:16.675425+00:00
temperature_read,30000000000288,-6.70,F,2025-10-06 03:02:16.675728+00:00
temperature_read,30000000000289,24.80,F,2025-10-06 03:02:16.675963+00:00
temperature_read,3000000000028A,14.20,F,2025-10-06 03:02:16.676184+00:00
temperature_read,3000000000028B,-4.40,C,2025-10-06 03:02:16.676388+00:00
temperature_read,3000000000028C,35.10,F,2025-10-06 03:02:16.676586+00:00
temperature_read,3000000000028D,30.50,F,2025-10-06 03:02:16.676781+00:00
temperature_read,3000000000028E,8.80,F,2025-10-06 03:02:16.676971+00:00
temperature_read,3000000000028F,25.70,F,2025-10-06 03:02:16.677177+00:00
temperature_read,30000000000291,24.30,C,2025-10-06 03:02:16.677597+00:00
temperature_read,30000000000292,35.30,F,2025-10-06 03:02:16.677811+00:00
temperature_read,30000000000293,6.70,F,2025-10-06 03:02:16.678008+00:00
temperature_read,30000000000294,-9.10,F,2025-10-06 03:02:16.678200+00:00
temperature_read,30000000000295,36.30,F,2025-10-06 03:02:16.678393+00:00
temperature_read,30000000000296,-1.70,C,2025-10-06 03:02:16.678643+00:00
temperature_read,30000000000297,9.60,F,2025-10-06 03:02:16.679026+00:00
temperature_read,30000000000298,26.80,F,2025-10-06 03:02:16.679359+00:00
temperature_read,30000000000299,32.40,F,2025-10-06 03:02:16.679604+00:00
temperature_read,3000000000029A,-0.60,F,2025-10-06 03:02:16.679836+00:00
temperature_read,3000000000029E,6.60,C,2025-10-06 03:02:16.680686+00:00
temperature_read,3000000000029F,31.60,C,2025-10-06 03:02:16.680889+00:00
temperature_read,300000000002A0,31.10,C,2025-10-06 03:02:16.681086+00:00
temperature_read,300000000002A1,14.50,C,2025-10-06 03:02:16.681281+00:00
temperature_read,300000000002A2,8.80,F,2025-10-06 03:02:16.681482+00:00
temperature_read,300000000002A3,27.70,C,2025-10-06 03:02:16.681677+00:00
temperature_read,300000000002A4,11.20,F,2025-10-06 03:02:16.681871+00:00
temperature_read,300000000002A5,14.20,C,2025-10-06 03:02:16.682063+00:00
temperature_read,300000000002A6,36.80,F,2025-10-06 03:02:16.682277+00:00
temperature_read,300000000002A7,24.10,C,2025-10-06 03:02:16.682483+00:00
temperature_read,300000000002AA,23.60,F,2025-10-06 03:02:16.683408+00:00
temperature_read,300000000002AB,34.80,C,2025-10-06 03:02:16.683701+00:00
temperature_read,300000000002AC,9.80,F,2025-10-06 03:02:16.683949+00:00
temperature_read,300000000002AD,-5.80,F,2025-10-06 03:02:16.684166+00:00
temperature_read,300000000002AE,10.40,F,2025-10-06 03:02:16.684376+00:00
temperature_read,300000000002AF,22.50,F,2025-10-06 03:02:16.684582+00:00
temperature_read,300000000002B0,38.10,F,2025-10-06 03:02:16.684780+00:00
temperature_read,300000000002B1,37.80,C,2025-10-06 03:02:16.685013+00:00
temperature_read,300000000002B2,38.70,F,2025-10-06 03:02:16.685249+00:00
temperature_read,300000000002B3,34.80,C,2025-10-06 03:02:16.685463+00:00
temperature_read,300000000002B4,24.00,F,2025-10-06 03:02:16.685670+00:00
temperature_read,300000000002B5,24.50,F,2025-10-06 03:02:16.685872+00:00
temperature_read,300000000002B6,7.50,C,2025-10-06 03:02:16.686066+00:00
temperature_read,300000000002B9,21.60,F,2025-10-06 03:02:16.686938+00:00
temperature_read,300000000002BA,13.00,F,2025-10-06 03:02:16.687179+00:00
temperature_read,300000000002BC,-3.10,C,2025-10-06 03:02:16.687630+00:00
temperature_read,300000000002BD,33.10,F,2025-10-06 03:02:16.687866+00:00
temperature_read,300000000002BF,-7.40,C,2025-10-06 03:02:16.688329+00:00
temperature_read,300000000002C0,39.40,F,2025-10-06 03:02:16.688563+00:00
