event,epc,temperature,unit,timestamp
temperature_read,30000000000305,18.00,F,2025-10-06 03:03:04.426644+00:00
temperature_read,30000000000307,0.30,F,2025-10-06 03:03:04.427008+00:00
temperature_read,30000000000308,32.50,C,2025-10-06 03:03:04.427193+00:00
temperature_read,30000000000309,-6.20,F,2025-10-06 03:03:04.427375+00:00
temperature_read,3000000000030A,1.90,C,2025-10-06 03:03:04.427552+00:00
temperature_read,3000000000030C,39.00,C,2025-10-06 03:03:04.427907+00:00
temperature_read,3000000000030D,8.00,C,2025-10-06 03:03:04.428086+00:00
temperature_read,3000000000030E,16.20,C,2025-10-06 03:03:04.428292+00:00
temperature_read,3000000000030F,28.30,C,2025-10-06 03:03:04.428487+00:00
temperature_read,30000000000311,25.20,C,2025-10-06 03:03:04.428856+00:00
temperature_read,30000000000312,38.70,C,2025-10-06 03:03:04.429068+00:00
temperature_read,30000000000313,23.90,C,2025-10-06 03:03:04.429250+00:00
temperature_read,30000000000315,-5.70,F,2025-10-06 03:03:04.429718+00:00
temperature_read,30000000000317,14.90,C,2025-10-06 03:03:04.430205+00:00
temperature_read,30000000000318,1.80,C,2025-10-06 03:03:04.430394+00:00
temperature_read,3000000000031B,36.90,C,2025-10-06 03:03:04.430941+00:00
temperature_read,3000000000031C,7.60,C,2025-10-06 03:03:04.431125+00:00
temperature_read,30000000000321,-4.40,F,2025-10-06 03:03:04.432083+00:00
temperature_read,30000000000322,-1.30,C,2025-10-06 03:03:04.432262+00:00
temperature_read,30000000000323,-0.10,F,2025-10-06 03:03:04.432440+00:00
temperature_read,30000000000324,-0.50,C,2025-10-06 03:03:04.432617+00:00
temperature_read,30000000000325,31.80,F,2025-10-06 03:03:04.432796+00:00
temperature_read,30000000000326,-8.10,F,2025-10-06 03:03:04.433046+00:00
temperature_read,3000000000032A,6.70,F,2025-10-06 03:03:04.434111+00:00
temperature_read,3000000000032B,-6.00,F,2025-10-06 03:03:04.434310+00:00
temperature_read,3000000000032D,10.10,F,2025-10-06 03:03:04.434695+00:00
temperature_read,3000000000032E,32.50,F,2025-10-06 03:03:04.434879+00:00
temperature_read,3000000000032F,5.20,F,2025-10-06 03:03:04.435059+00:00
temperature_read,30000000000330,17.40,C,2025-10-06 03:03:04.435249+00:00
