event,epc,temperature,unit,timestamp
temperature_read,30000000001916,15.70,C,2025-10-06 03:03:01.092841+00:00
temperature_read,30000000001917,35.20,F,2025-10-06 03:03:01.093282+00:00
temperature_read,30000000001919,12.50,F,2025-10-06 03:03:01.093964+00:00
temperature_read,3000000000191A,9.80,F,2025-10-06 03:03:01.094271+00:00
temperature_read,3000000000191B,-4.80,C,2025-10-06 03:03:01.094616+00:00
temperature_read,3000000000191C,-3.00,C,2025-10-06 03:03:01.094887+00:00
temperature_read,3000000000191E,28.50,C,2025-10-06 03:03:01.095455+00:00
temperature_read,3000000000191F,-0.10,F,2025-10-06 03:03:01.095821+00:00
temperature_read,30000000001922,36.50,F,2025-10-06 03:03:01.097120+00:00
temperature_read,30000000001924,15.00,C,2025-10-06 03:03:01.097659+00:00
temperature_read,30000000001925,21.60,C,2025-10-06 03:03:01.097914+00:00
temperature_read,30000000001926,18.10,C,2025-10-06 03:03:01.098149+00:00
temperature_read,30000000001927,0.60,F,2025-10-06 03:03:01.098374+00:00
temperature_read,30000000001928,-8.80,C,2025-10-06 03:03:01.098627+00:00
temperature_read,3000000000192A,10.90,F,2025-10-06 03:03:01.099152+00:00
temperature_read,3000000000192B,7.10,F,2025-10-06 03:03:01.099403+00:00
temperature_read,3000000000192C,-3.20,C,2025-10-06 03:03:01.099685+00:00
temperature_read,3000000000192D,21.70,F,2025-10-06 03:03:01.100020+00:00
temperature_read,30000000001933,-4.30,C,2025-10-06 03:03:01.102128+00:00
temperature_read,30000000001934,19.80,F,2025-10-06 03:03:01.102460+00:00
temperature_read,30000000001935,-4.60,C,2025-10-06 03:03:01.102732+00:00
temperature_read,30000000001937,-4.20,C,2025-10-06 03:03:01.103219+00:00
temperature_read,30000000001938,10.70,F,2025-10-06 03:03:01.103496+00:00
temperature_read,30000000001939,-7.50,F,2025-10-06 03:03:01.103797+00:00
temperature_read,3000000000193A,2.00,C,2025-10-06 03:03:01.104135+00:00
temperature_read,3000000000193B,16.90,F,2025-10-06 03:03:01.104437+00:00
temperature_read,3000000000193C,-4.50,F,2025-10-06 03:03:01.104710+00:00
temperature_read,3000000000193D,6.20,F,2025-10-06 03:03:01.104952+00:00
temperature_read,3000000000193E,32.90,F,2025-10-06 03:03:01.105225+00:00
temperature_read,30000000001940,-1.30,C,2025-10-06 03:03:01.105742+00:00
temperature_read,30000000001941,17.10,C,2025-10-06 03:03:01.106043+00:00
temperature_read,30000000001943,6.50,C,2025-10-06 03:03:01.106774+00:00
temperature_read,30000000001947,1.90,C,2025-10-06 03:03:01.107935+00:00
temperature_read,30000000001948,6.40,F,2025-10-06 03:03:01.108217+00:00
temperature_read,30000000001949,20.70,C,2025-10-06 03:03:01.108493+00:00
temperature_read,3000000000194A,21.80,C,2025-10-06 03:03:01.108752+00:00
temperature_read,3000000000194B,31.80,F,2025-10-06 03:03:01.109075+00:00
temperature_read,3000000000194D,0.70,C,2025-10-06 03:03:01.109626+00:00
temperature_read,3000000000194E,-1.30,C,2025-10-06 03:03:01.109955+00:00
temperature_read,3000000000194F,-4.30,F,2025-10-06 03:03:01.110205+00:00
temperature_read,30000000001950,24.90,F,2025-10-06 03:03:01.110460+00:00
temperature_read,30000000001951,6.00,C,2025-10-06 03:03:01.110736+00:00
temperature_read,30000000001953,37.00,F,2025-10-06 03:03:01.111297+00:00
temperature_read,30000000001955,10.80,F,2025-10-06 03:03:01.111813+00:00
temperature_read,30000000001956,-6.90,C,2025-10-06 03:03:01.112058+00:00
temperature_read,30000000001957,22.80,C,2025-10-06 03:03:01.112284+00:00
temperature_read,30000000001958,5.30,C,2025-10-06 03:03:01.112529+00:00
temperature_read,30000000001959,-5.20,F,2025-10-06 03:03:01.112759+00:00
temperature_read,3000000000195C,24.90,F,2025-10-06 03:03:01.113690+00:00
temperature_read,3000000000195D,29.30,C,2025-10-06 03:03:01.114024+00:00
temperature_read,3000000000195F,4.10,C,2025-10-06 03:03:01.114577+00:00
temperature_read,30000000001961,31.20,F,2025-10-06 03:03:01.115096+00:00
temperature_read,30000000001962,-6.90,C,2025-10-06 03:03:01.115642+00:00
temperature_read,30000000001963,36.90,C,2025-10-06 03:03:01.115985+00:00
temperature_read,30000000001964,18.00,C,2025-10-06 03:03:01.116301+00:00
temperature_read,30000000001967,17.80,F,2025-10-06 03:03:01.117304+00:00
temperature_read,30000000001969,21.20,F,2025-10-06 03:03:01.118050+00:00
temperature_read,3000000000196A,39.10,F,2025-10-06 03:03:01.118527+00:00
temperature_read,3000000000196B,2.70,F,2025-10-06 03:03:01.118938+00:00
temperature_read,3000000000196C,33.10,F,2025-10-06 03:03:01.119354+00:00
temperature_read,3000000000196D,8.50,F,2025-10-06 03:03:01.119745+00:00
temperature_read,3000000000196E,14.50,C,2025-10-06 03:03:01.120003+00:00
temperature_read,30000000001972,35.90,C,2025-10-06 03:03:01.120906+00:00
temperature_read,30000000001973,-8.70,C,2025-10-06 03:03:01.121127+00:00
temperature_read,30000000001974,6.90,C,2025-10-06 03:03:01.121311+00:00
temperature_read,30000000001975,5.20,F,2025-10-06 03:03:01.121493+00:00
temperature_read,30000000001976,35.70,C,2025-10-06 03:03:01.121673+00:00
temperature_read,30000000001977,22.20,F,2025-10-06 03:03:01.121851+00:00
temperature_read,30000000001978,36.50,F,2025-10-06 03:03:01.122032+00:00
