event,epc,temperature,unit,timestamp
temperature_read,300000000007BD,23.90,F,2025-10-06 03:02:33.573647+00:00
temperature_read,300000000007BF,0.00,F,2025-10-06 03:02:33.574100+00:00
temperature_read,300000000007C0,1.10,C,2025-10-06 03:02:33.574374+00:00
temperature_read,300000000007C1,9.80,C,2025-10-06 03:02:33.574637+00:00
temperature_read,300000000007C3,8.50,F,2025-10-06 03:02:33.575206+00:00
temperature_read,300000000007C4,34.40,C,2025-10-06 03:02:33.575479+00:00
temperature_read,300000000007C6,34.00,C,2025-10-06 03:02:33.576062+00:00
temperature_read,300000000007C7,5.70,C,2025-10-06 03:02:33.576373+00:00
temperature_read,300000000007C8,12.80,F,2025-10-06 03:02:33.576606+00:00
temperature_read,300000000007C9,20.90,C,2025-10-06 03:02:33.576806+00:00
temperature_read,300000000007CA,6.60,C,2025-10-06 03:02:33.577056+00:00
temperature_read,300000000007CC,-3.60,F,2025-10-06 03:02:33.577449+00:00
temperature_read,300000000007CD,20.70,F,2025-10-06 03:02:33.577631+00:00
temperature_read,300000000007CE,33.10,F,2025-10-06 03:02:33.577818+00:00
temperature_read,300000000007D2,28.20,C,2025-10-06 03:02:33.578552+00:00
temperature_read,300000000007D3,-7.30,F,2025-10-06 03:02:33.578732+00:00
temperature_read,300000000007D4,36.50,F,2025-10-06 03:02:33.578916+00:00
temperature_read,300000000007D5,26.90,F,2025-10-06 03:02:33.579095+00:00
temperature_read,300000000007D6,21.10,F,2025-10-06 03:02:33.579520+00:00
temperature_read,300000000007D9,38.90,C,2025-10-06 03:02:33.580327+00:00
temperature_read,300000000007DA,12.70,C,2025-10-06 03:02:33.580586+00:00
temperature_read,300000000007DC,8.40,C,2025-10-06 03:02:33.581043+00:00
temperature_read,300000000007DD,16.20,C,2025-10-06 03:02:33.581222+00:00
temperature_read,300000000007DE,39.00,F,2025-10-06 03:02:33.581450+00:00
temperature_read,300000000007DF,26.80,F,2025-10-06 03:02:33.581674+00:00
temperature_read,300000000007E0,25.90,C,2025-10-06 03:02:33.581903+00:00
temperature_read,300000000007E1,25.80,F,2025-10-06 03:02:33.582080+00:00
temperature_read,300000000007E2,24.20,F,2025-10-06 03:02:33.582310+00:00
temperature_read,300000000007E3,31.10,F,2025-10-06 03:02:33.582541+00:00
temperature_read,300000000007E5,15.40,F,2025-10-06 03:02:33.583155+00:00
temperature_read,300000000007E6,-2.50,C,2025-10-06 03:02:33.583439+00:00
temperature_read,300000000007E7,10.00,F,2025-10-06 03:02:33.583855+00:00
temperature_read,300000000007E8,7.70,F,2025-10-06 03:02:33.584158+00:00
temperature_read,300000000007E9,7.60,F,2025-10-06 03:02:33.584447+00:00
temperature_read,300000000007EA,-8.90,F,2025-10-06 03:02:33.584652+00:00
temperature_read,300000000007EB,29.80,F,2025-10-06 03:02:33.584842+00:00
temperature_read,300000000007EC,6.30,C,2025-10-06 03:02:33.585033+00:00
temperature_read,300000000007ED,25.40,F,2025-10-06 03:02:33.585211+00:00
temperature_read,300000000007EE,1.80,F,2025-10-06 03:02:33.585401+00:00
temperature_read,300000000007EF,6.40,F,2025-10-06 03:02:33.585587+00:00
temperature_read,300000000007F0,8.20,C,2025-10-06 03:02:33.585765+00:00
temperature_read,300000000007F1,5.90,F,2025-10-06 03:02:33.585941+00:00
temperature_read,300000000007F4,9.30,F,2025-10-06 03:02:33.586577+00:00
temperature_read,300000000007F5,34.20,C,2025-10-06 03:02:33.586763+00:00
temperature_read,300000000007FB,-3.70,C,2025-10-06 03:02:33.588546+00:00
temperature_read,300000000007FC,37.40,C,2025-10-06 03:02:33.588808+00:00
temperature_read,300000000007FD,32.60,C,2025-10-06 03:02:33.589003+00:00
temperature_read,300000000007FF,30.00,C,2025-10-06 03:02:33.589632+00:00
temperature_read,30000000000800,3.90,F,2025-10-06 03:02:33.589908+00:00
temperature_read,30000000000801,-1.80,C,2025-10-06 03:02:33.590172+00:00
temperature_read,30000000000802,-6.40,C,2025-10-06 03:02:33.590475+00:00
temperature_read,30000000000803,33.10,F,2025-10-06 03:02:33.590738+00:00
temperature_read,30000000000804,39.40,F,2025-10-06 03:02:33.590968+00:00
temperature_read,30000000000805,31.70,C,2025-10-06 03:02:33.591143+00:00
temperature_read,30000000000806,-5.20,F,2025-10-06 03:02:33.591446+00:00
temperature_read,30000000000807,11.90,C,2025-10-06 03:02:33.591741+00:00
temperature_read,30000000000808,-1.60,C,2025-10-06 03:02:33.592081+00:00
temperature_read,30000000000809,12.40,C,2025-10-06 03:02:33.592548+00:00
temperature_read,3000000000080B,23.00,F,2025-10-06 03:02:33.593230+00:00
temperature_read,3000000000080C,29.90,C,2025-10-06 03:02:33.593495+00:00
temperature_read,3000000000080D,36.20,F,2025-10-06 03:02:33.593676+00:00
temperature_read,3000000000080E,4.20,F,2025-10-06 03:02:33.593981+00:00
temperature_read,3000000000080F,25.10,C,2025-10-06 03:02:33.594221+00:00
temperature_read,30000000000810,2.10,F,2025-10-06 03:02:33.594547+00:00
temperature_read,30000000000811,34.00,C,2025-10-06 03:02:33.594760+00:00
temperature_read,30000000000813,28.30,F,2025-10-06 03:02:33.595124+00:00
temperature_read,30000000000814,23.70,F,2025-10-06 03:02:33.595301+00:00
temperature_read,30000000000817,15.80,F,2025-10-06 03:02:33.595833+00:00
temperature_read,30000000000819,19.60,C,2025-10-06 03:02:33.596696+00:00
temperature_read,3000000000081A,5.10,C,2025-10-06 03:02:33.597069+00:00
temperature_read,3000000000081B,39.90,C,2025-10-06 03:02:33.597358+00:00
temperature_read,3000000000081D,35.50,C,2025-10-06 03:02:33.597812+00:00
temperature_read,3000000000081E,6.10,C,2025-10-06 03:02:33.598130+00:00
temperature_read,3000000000081F,23.20,F,2025-10-06 03:02:33.598451+00:00
temperature_read,30000000000820,17.50,F,2025-10-06 03:02:33.598799+00:00
temperature_read,30000000000821,-9.60,C,2025-10-06 03:02:33.599235+00:00
temperature_read,30000000000822,32.50,F,2025-10-06 03:02:33.599520+00:00
temperature_read,30000000000825,25.60,C,2025-10-06 03:02:33.600618+00:00
temperature_read,30000000000827,2.50,C,2025-10-06 03:02:33.601280+00:00
temperature_read,30000000000828,-9.10,F,2025-10-06 03:02:33.601597+00:00
temperature_read,3000000000082A,31.50,F,2025-10-06 03:02:33.602115+00:00
temperature_read,3000000000082F,13.70,C,2025-10-06 03:02:33.603309+00:00
temperature_read,30000000000830,19.40,F,2025-10-06 03:02:33.603534+00:00
temperature_read,30000000000832,-1.10,C,2025-10-06 03:02:33.603894+00:00
temperature_read,30000000000833,8.90,F,2025-10-06 03:02:33.604075+00:00
temperature_read,30000000000834,16.90,F,2025-10-06 03:02:33.604444+00:00
temperature_read,30000000000836,-9.50,C,2025-10-06 03:02:33.605098+00:00
temperature_read,30000000000837,19.80,F,2025-10-06 03:02:33.605406+00:00
temperature_read,30000000000838,37.10,F,2025-10-06 03:02:33.605671+00:00
temperature_read,30000000000839,-9.30,F,2025-10-06 03:02:33.605939+00:00
temperature_read,3000000000083A,-7.90,C,2025-10-06 03:02:33.606262+00:00
temperature_read,3000000000083B,5.90,F,2025-10-06 03:02:33.606559+00:00
temperature_read,3000000000083C,34.80,C,2025-10-06 03:02:33.606849+00:00
temperature_read,30000000000840,5.90,F,2025-10-06 03:02:33.607708+00:00
temperature_read,30000000000841,21.80,F,2025-10-06 03:02:33.607954+00:00
temperature_read,30000000000842,-7.00,C,2025-10-06 03:02:33.608191+00:00
temperature_read,30000000000843,9.40,F,2025-10-06 03:02:33.608459+00:00
temperature_read,30000000000845,21.10,F,2025-10-06 03:02:33.609221+00:00
temperature_read,30000000000846,7.40,C,2025-10-06 03:02:33.609514+00:00
temperature_read,30000000000847,25.20,F,2025-10-06 03:02:33.609793+00:00
temperature_read,30000000000849,1.20,F,2025-10-06 03:02:33.610208+00:00
temperature_read,3000000000084A,12.00,C,2025-10-06 03:02:33.610409+00:00
temperature_read,3000000000084B,13.30,C,2025-10-06 03:02:33.610601+00:00
temperature_read,3000000000084C,19.80,C,2025-10-06 03:02:33.610845+00:00
temperature_read,3000000000084D,32.50,C,2025-10-06 03:02:33.611022+00:00
temperature_read,3000000000084F,6.10,C,2025-10-06 03:02:33.611467+00:00
temperature_read,30000000000850,-1.10,C,2025-10-06 03:02:33.611693+00:00
temperature_read,30000000000852,-9.60,F,2025-10-06 03:02:33.612057+00:00
