event,epc,temperature,unit,timestamp
temperature_read,30000000001865,-6.50,F,2025-10-06 03:01:48.699641+00:00
temperature_read,30000000001867,3.00,C,2025-10-06 03:01:48.700534+00:00
temperature_read,30000000001868,34.70,C,2025-10-06 03:01:48.700880+00:00
temperature_read,30000000001869,39.80,C,2025-10-06 03:01:48.701254+00:00
temperature_read,3000000000186A,7.20,F,2025-10-06 03:01:48.701622+00:00
temperature_read,3000000000186B,8.30,F,2025-10-06 03:01:48.702001+00:00
temperature_read,3000000000186C,20.50,C,2025-10-06 03:01:48.702295+00:00
temperature_read,3000000000186D,20.70,C,2025-10-06 03:01:48.702625+00:00
temperature_read,3000000000186E,-4.40,F,2025-10-06 03:01:48.702895+00:00
temperature_read,3000000000186F,16.30,C,2025-10-06 03:01:48.703125+00:00
temperature_read,30000000001870,-8.70,F,2025-10-06 03:01:48.703382+00:00
temperature_read,30000000001871,17.00,C,2025-10-06 03:01:48.703677+00:00
temperature_read,30000000001872,28.60,F,2025-10-06 03:01:48.703931+00:00
temperature_read,30000000001874,26.50,C,2025-10-06 03:01:48.704489+00:00
temperature_read,30000000001875,3.10,F,2025-10-06 03:01:48.704699+00:00
temperature_read,30000000001876,35.80,F,2025-10-06 03:01:48.704896+00:00
temperature_read,30000000001877,30.40,C,2025-10-06 03:01:48.705117+00:00
temperature_read,30000000001879,-1.70,F,2025-10-06 03:01:48.705554+00:00
temperature_read,3000000000187C,25.60,F,2025-10-06 03:01:48.706283+00:00
temperature_read,3000000000187D,36.10,F,2025-10-06 03:01:48.706586+00:00
temperature_read,3000000000187E,29.40,C,2025-10-06 03:01:48.706814+00:00
temperature_read,30000000001881,28.40,C,2025-10-06 03:01:48.707501+00:00
temperature_read,30000000001882,34.40,C,2025-10-06 03:01:48.707693+00:00
temperature_read,30000000001884,4.30,F,2025-10-06 03:01:48.708132+00:00
temperature_read,30000000001886,-6.00,F,2025-10-06 03:01:48.708572+00:00
temperature_read,30000000001888,34.60,F,2025-10-06 03:01:48.709161+00:00
temperature_read,30000000001889,-9.40,C,2025-10-06 03:01:48.709486+00:00
temperature_read,3000000000188A,4.50,F,2025-10-06 03:01:48.709747+00:00
temperature_read,3000000000188B,-7.90,F,2025-10-06 03:01:48.710022+00:00
temperature_read,3000000000188C,19.60,C,2025-10-06 03:01:48.710298+00:00
temperature_read,3000000000188E,4.30,F,2025-10-06 03:01:48.710795+00:00
temperature_read,3000000000188F,4.70,F,2025-10-06 03:01:48.711100+00:00
temperature_read,30000000001890,32.10,F,2025-10-06 03:01:48.711380+00:00
temperature_read,30000000001893,-9.60,C,2025-10-06 03:01:48.712246+00:00
temperature_read,30000000001894,-6.20,C,2025-10-06 03:01:48.712507+00:00
temperature_read,30000000001895,32.30,C,2025-10-06 03:01:48.713049+00:00
temperature_read,30000000001898,-6.00,C,2025-10-06 03:01:48.713882+00:00
temperature_read,30000000001899,7.00,F,2025-10-06 03:01:48.714123+00:00
temperature_read,3000000000189A,16.20,F,2025-10-06 03:01:48.714330+00:00
temperature_read,3000000000189B,-5.50,C,2025-10-06 03:01:48.714523+00:00
temperature_read,3000000000189C,18.50,C,2025-10-06 03:01:48.714702+00:00
temperature_read,3000000000189D,-9.20,F,2025-10-06 03:01:48.714934+00:00
temperature_read,3000000000189E,5.40,C,2025-10-06 03:01:48.715189+00:00
temperature_read,3000000000189F,-7.30,F,2025-10-06 03:01:48.715422+00:00
temperature_read,300000000018A0,-9.10,F,2025-10-06 03:01:48.715640+00:00
temperature_read,300000000018A1,10.00,F,2025-10-06 03:01:48.715832+00:00
temperature_read,300000000018A2,36.60,F,2025-10-06 03:01:48.716023+00:00
temperature_read,300000000018A3,9.70,C,2025-10-06 03:01:48.716219+00:00
temperature_read,300000000018A5,25.10,F,2025-10-06 03:01:48.716618+00:00
temperature_read,300000000018A6,9.70,F,2025-10-06 03:01:48.716801+00:00
temperature_read,300000000018A7,23.70,F,2025-10-06 03:01:48.717015+00:00
temperature_read,300000000018A8,31.20,F,2025-10-06 03:01:48.717214+00:00
temperature_read,300000000018A9,21.20,C,2025-10-06 03:01:48.717405+00:00
temperature_read,300000000018AA,1.30,C,2025-10-06 03:01:48.717592+00:00
temperature_read,300000000018AB,32.30,F,2025-10-06 03:01:48.717777+00:00
temperature_read,300000000018AD,-4.20,C,2025-10-06 03:01:48.718241+00:00
temperature_read,300000000018AE,33.00,F,2025-10-06 03:01:48.718524+00:00
temperature_read,300000000018AF,23.90,C,2025-10-06 03:01:48.718766+00:00
temperature_read,300000000018B0,-2.00,F,2025-10-06 03:01:48.718952+00:00
