event,epc,item_name,sku,price,currency,timestamp
price_lookup,300000000024A3,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:07.493824+00:00
price_lookup,300000000024A4,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:07.494028+00:00
price_lookup,300000000024A6,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:07.494434+00:00
price_lookup,300000000024AB,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:07.495512+00:00
price_lookup,300000000024AD,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.495930+00:00
price_lookup,300000000024B4,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:07.497410+00:00
price_lookup,300000000024B6,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.497797+00:00
price_lookup,300000000024B7,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:07.498004+00:00
price_lookup,300000000024B8,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:07.498203+00:00
price_lookup,300000000024BA,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.498753+00:00
price_lookup,300000000024BB,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:07.499096+00:00
price_lookup,300000000024C1,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:07.500886+00:00
price_lookup,300000000024C6,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:07.501891+00:00
price_lookup,300000000024C8,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.502292+00:00
price_lookup,300000000024CC,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.503126+00:00
price_lookup,300000000024D2,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:07.504313+00:00
price_lookup,300000000024D3,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.504552+00:00
price_lookup,300000000024D4,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:07.504782+00:00
price_lookup,300000000024D5,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:07.504997+00:00
price_lookup,300000000024D6,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:07.505201+00:00
price_lookup,300000000024D8,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.505599+00:00
price_lookup,300000000024D9,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.505795+00:00
price_lookup,300000000024DC,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:07.506397+00:00
price_lookup,300000000024DD,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.506657+00:00
price_lookup,300000000024DE,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:07.506888+00:00
price_lookup,300000000024E3,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:07.507917+00:00
price_lookup,300000000024E7,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:07.508715+00:00
price_lookup,300000000024EC,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:07.509830+00:00
price_lookup,300000000024F1,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:07.510862+00:00
price_lookup,300000000024F7,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.512135+00:00
price_lookup,300000000024FE,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:07.513509+00:00
price_lookup,30000000002501,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.514089+00:00
price_lookup,30000000002502,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:07.514298+00:00
price_lookup,30000000002503,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.514494+00:00
price_lookup,3000000000250A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:07.516277+00:00
price_lookup,3000000000250E,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:07.517072+00:00
price_lookup,3000000000250F,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:07.517272+00:00
price_lookup,30000000002510,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:07.517465+00:00
price_lookup,30000000002511,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:07.517658+00:00
price_lookup,30000000002517,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:07.518928+00:00
price_lookup,3000000000251A,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:07.519545+00:00
price_lookup,30000000002520,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:07.520741+00:00
