event,epc,temperature,unit,timestamp
temperature_read,30000000000C95,-4.20,C,2025-10-06 03:01:38.405316+00:00
temperature_read,30000000000C97,26.60,C,2025-10-06 03:01:38.405954+00:00
temperature_read,30000000000C98,-9.70,F,2025-10-06 03:01:38.406251+00:00
temperature_read,30000000000C99,25.80,C,2025-10-06 03:01:38.406565+00:00
temperature_read,30000000000C9A,8.30,F,2025-10-06 03:01:38.406860+00:00
temperature_read,30000000000C9B,-9.20,F,2025-10-06 03:01:38.407114+00:00
temperature_read,30000000000C9C,-1.90,C,2025-10-06 03:01:38.407345+00:00
temperature_read,30000000000C9D,36.70,F,2025-10-06 03:01:38.407766+00:00
temperature_read,30000000000C9E,21.20,C,2025-10-06 03:01:38.408108+00:00
temperature_read,30000000000C9F,-2.10,F,2025-10-06 03:01:38.408410+00:00
temperature_read,30000000000CA0,11.30,C,2025-10-06 03:01:38.408694+00:00
temperature_read,30000000000CA2,9.40,C,2025-10-06 03:01:38.409225+00:00
temperature_read,30000000000CA3,30.40,F,2025-10-06 03:01:38.409486+00:00
temperature_read,30000000000CA5,10.90,C,2025-10-06 03:01:38.409982+00:00
temperature_read,30000000000CA6,39.90,C,2025-10-06 03:01:38.410214+00:00
temperature_read,30000000000CA7,18.20,F,2025-10-06 03:01:38.410438+00:00
temperature_read,30000000000CA8,14.30,F,2025-10-06 03:01:38.410660+00:00
temperature_read,30000000000CA9,16.00,F,2025-10-06 03:01:38.410883+00:00
temperature_read,30000000000CAA,-1.00,C,2025-10-06 03:01:38.411108+00:00
temperature_read,30000000000CAB,-9.80,F,2025-10-06 03:01:38.411428+00:00
temperature_read,30000000000CAC,29.10,C,2025-10-06 03:01:38.411751+00:00
temperature_read,30000000000CAF,-0.90,C,2025-10-06 03:01:38.412548+00:00
temperature_read,30000000000CB0,-1.70,C,2025-10-06 03:01:38.412881+00:00
temperature_read,30000000000CB1,28.70,C,2025-10-06 03:01:38.413166+00:00
temperature_read,30000000000CB2,13.10,F,2025-10-06 03:01:38.413426+00:00
temperature_read,30000000000CB3,4.20,C,2025-10-06 03:01:38.413738+00:00
temperature_read,30000000000CB6,-5.70,F,2025-10-06 03:01:38.414604+00:00
temperature_read,30000000000CB7,39.30,F,2025-10-06 03:01:38.414804+00:00
temperature_read,30000000000CB8,20.60,F,2025-10-06 03:01:38.414995+00:00
temperature_read,30000000000CB9,10.60,C,2025-10-06 03:01:38.415256+00:00
temperature_read,30000000000CBA,0.10,C,2025-10-06 03:01:38.415481+00:00
temperature_read,30000000000CBD,22.40,C,2025-10-06 03:01:38.416192+00:00
temperature_read,30000000000CBE,20.10,C,2025-10-06 03:01:38.416553+00:00
temperature_read,30000000000CBF,17.40,C,2025-10-06 03:01:38.416870+00:00
temperature_read,30000000000CC0,8.00,F,2025-10-06 03:01:38.417155+00:00
temperature_read,30000000000CC1,34.00,F,2025-10-06 03:01:38.417378+00:00
temperature_read,30000000000CC2,22.00,C,2025-10-06 03:01:38.417614+00:00
temperature_read,30000000000CC3,28.60,C,2025-10-06 03:01:38.417839+00:00
temperature_read,30000000000CC4,4.30,C,2025-10-06 03:01:38.418076+00:00
temperature_read,30000000000CC5,29.50,F,2025-10-06 03:01:38.418315+00:00
temperature_read,30000000000CC6,-9.40,F,2025-10-06 03:01:38.418542+00:00
temperature_read,30000000000CC7,19.70,F,2025-10-06 03:01:38.418770+00:00
temperature_read,30000000000CC9,37.60,F,2025-10-06 03:01:38.419236+00:00
temperature_read,30000000000CCA,37.10,C,2025-10-06 03:01:38.419467+00:00
temperature_read,30000000000CCB,28.60,F,2025-10-06 03:01:38.419701+00:00
temperature_read,30000000000CCC,22.60,C,2025-10-06 03:01:38.419927+00:00
temperature_read,30000000000CCD,25.70,F,2025-10-06 03:01:38.420149+00:00
temperature_read,30000000000CD0,-6.80,C,2025-10-06 03:01:38.420911+00:00
temperature_read,30000000000CD1,20.40,C,2025-10-06 03:01:38.421295+00:00
temperature_read,30000000000CD2,29.10,C,2025-10-06 03:01:38.421562+00:00
temperature_read,30000000000CD3,36.60,C,2025-10-06 03:01:38.421852+00:00
temperature_read,30000000000CD5,24.90,F,2025-10-06 03:01:38.422411+00:00
temperature_read,30000000000CD6,-8.10,F,2025-10-06 03:01:38.422654+00:00
temperature_read,30000000000CD8,-3.70,F,2025-10-06 03:01:38.423215+00:00
temperature_read,30000000000CDA,22.40,C,2025-10-06 03:01:38.423714+00:00
temperature_read,30000000000CDB,12.90,C,2025-10-06 03:01:38.423946+00:00
temperature_read,30000000000CDC,-5.80,F,2025-10-06 03:01:38.424138+00:00
temperature_read,30000000000CDD,-3.50,C,2025-10-06 03:01:38.424371+00:00
temperature_read,30000000000CE1,12.80,F,2025-10-06 03:01:38.425481+00:00
temperature_read,30000000000CE2,-6.50,C,2025-10-06 03:01:38.425724+00:00
temperature_read,30000000000CE3,27.70,C,2025-10-06 03:01:38.425962+00:00
temperature_read,30000000000CE4,20.90,C,2025-10-06 03:01:38.426147+00:00
temperature_read,30000000000CE5,-0.10,F,2025-10-06 03:01:38.426370+00:00
temperature_read,30000000000CE8,39.00,C,2025-10-06 03:01:38.427152+00:00
temperature_read,30000000000CE9,33.60,C,2025-10-06 03:01:38.427414+00:00
temperature_read,30000000000CEB,0.40,C,2025-10-06 03:01:38.427865+00:00
temperature_read,30000000000CEC,-1.80,F,2025-10-06 03:01:38.428052+00:00
temperature_read,30000000000CED,20.10,C,2025-10-06 03:01:38.428234+00:00
temperature_read,30000000000CEE,7.90,F,2025-10-06 03:01:38.428454+00:00
temperature_read,30000000000CF1,38.80,F,2025-10-06 03:01:38.429213+00:00
temperature_read,30000000000CF2,13.40,C,2025-10-06 03:01:38.429533+00:00
temperature_read,30000000000CF5,35.10,F,2025-10-06 03:01:38.430317+00:00
temperature_read,30000000000CF7,35.00,F,2025-10-06 03:01:38.430750+00:00
temperature_read,30000000000CF8,28.90,C,2025-10-06 03:01:38.431076+00:00
temperature_read,30000000000CFA,34.80,F,2025-10-06 03:01:38.431530+00:00
temperature_read,30000000000CFC,28.30,F,2025-10-06 03:01:38.431950+00:00
temperature_read,30000000000CFD,31.20,F,2025-10-06 03:01:38.432182+00:00
temperature_read,30000000000D00,-0.30,C,2025-10-06 03:01:38.433068+00:00
temperature_read,30000000000D02,31.80,C,2025-10-06 03:01:38.433758+00:00
temperature_read,30000000000D03,12.90,C,2025-10-06 03:01:38.434013+00:00
temperature_read,30000000000D04,25.50,C,2025-10-06 03:01:38.434212+00:00
temperature_read,30000000000D06,1.10,C,2025-10-06 03:01:38.434696+00:00
temperature_read,30000000000D07,-7.50,F,2025-10-06 03:01:38.434924+00:00
temperature_read,30000000000D08,26.60,F,2025-10-06 03:01:38.435246+00:00
temperature_read,30000000000D09,28.70,F,2025-10-06 03:01:38.435532+00:00
temperature_read,30000000000D0B,1.00,F,2025-10-06 03:01:38.436198+00:00
temperature_read,30000000000D0D,-0.40,F,2025-10-06 03:01:38.436742+00:00
temperature_read,30000000000D0F,21.20,C,2025-10-06 03:01:38.437225+00:00
temperature_read,30000000000D10,35.60,C,2025-10-06 03:01:38.437735+00:00
temperature_read,30000000000D11,-6.90,F,2025-10-06 03:01:38.437988+00:00
temperature_read,30000000000D13,32.70,C,2025-10-06 03:01:38.438492+00:00
temperature_read,30000000000D14,3.00,C,2025-10-06 03:01:38.438763+00:00
temperature_read,30000000000D16,20.60,F,2025-10-06 03:01:38.439248+00:00
temperature_read,30000000000D17,-3.80,F,2025-10-06 03:01:38.439474+00:00
temperature_read,30000000000D19,25.90,F,2025-10-06 03:01:38.439972+00:00
temperature_read,30000000000D1B,32.00,C,2025-10-06 03:01:38.440416+00:00
temperature_read,30000000000D1E,9.40,C,2025-10-06 03:01:38.441166+00:00
temperature_read,30000000000D1F,13.80,F,2025-10-06 03:01:38.441359+00:00
temperature_read,30000000000D21,33.80,F,2025-10-06 03:01:38.441921+00:00
temperature_read,30000000000D23,34.10,C,2025-10-06 03:01:38.442492+00:00
temperature_read,30000000000D24,17.80,F,2025-10-06 03:01:38.442718+00:00
temperature_read,30000000000D26,3.00,F,2025-10-06 03:01:38.443212+00:00
temperature_read,30000000000D27,5.40,C,2025-10-06 03:01:38.443441+00:00
temperature_read,30000000000D28,30.40,F,2025-10-06 03:01:38.443686+00:00
temperature_read,30000000000D2A,17.50,F,2025-10-06 03:01:38.444243+00:00
temperature_read,30000000000D2B,33.70,F,2025-10-06 03:01:38.444562+00:00
temperature_read,30000000000D2C,-6.00,F,2025-10-06 03:01:38.444783+00:00
temperature_read,30000000000D2D,29.60,F,2025-10-06 03:01:38.445019+00:00
temperature_read,30000000000D2E,22.90,F,2025-10-06 03:01:38.445331+00:00
