event,epc,temperature,unit,timestamp
temperature_read,30000000001404,2.10,F,2025-10-06 03:03:07.960787+00:00
temperature_read,30000000001405,17.30,C,2025-10-06 03:03:07.961075+00:00
temperature_read,30000000001406,21.50,F,2025-10-06 03:03:07.961340+00:00
temperature_read,30000000001407,7.30,F,2025-10-06 03:03:07.961568+00:00
temperature_read,30000000001408,25.30,C,2025-10-06 03:03:07.961780+00:00
temperature_read,30000000001409,6.10,C,2025-10-06 03:03:07.961987+00:00
temperature_read,3000000000140B,31.10,C,2025-10-06 03:03:07.962428+00:00
temperature_read,3000000000140D,9.00,F,2025-10-06 03:03:07.962845+00:00
temperature_read,3000000000140E,4.50,C,2025-10-06 03:03:07.963048+00:00
temperature_read,30000000001410,3.50,F,2025-10-06 03:03:07.963463+00:00
temperature_read,30000000001411,-1.30,C,2025-10-06 03:03:07.963658+00:00
temperature_read,30000000001412,15.10,C,2025-10-06 03:03:07.963851+00:00
temperature_read,30000000001413,19.60,C,2025-10-06 03:03:07.964059+00:00
temperature_read,30000000001414,38.30,C,2025-10-06 03:03:07.964263+00:00
temperature_read,30000000001415,32.10,C,2025-10-06 03:03:07.964462+00:00
temperature_read,30000000001419,19.10,F,2025-10-06 03:03:07.965450+00:00
temperature_read,3000000000141A,4.80,C,2025-10-06 03:03:07.965668+00:00
temperature_read,3000000000141B,28.70,C,2025-10-06 03:03:07.965877+00:00
temperature_read,3000000000141C,1.00,F,2025-10-06 03:03:07.966084+00:00
temperature_read,3000000000141D,22.60,F,2025-10-06 03:03:07.966286+00:00
temperature_read,3000000000141F,28.20,C,2025-10-06 03:03:07.966695+00:00
temperature_read,30000000001420,28.70,C,2025-10-06 03:03:07.966899+00:00
temperature_read,30000000001421,19.50,C,2025-10-06 03:03:07.967095+00:00
temperature_read,30000000001422,13.90,C,2025-10-06 03:03:07.967290+00:00
temperature_read,30000000001425,8.40,F,2025-10-06 03:03:07.967889+00:00
temperature_read,30000000001426,10.50,C,2025-10-06 03:03:07.968084+00:00
temperature_read,30000000001427,4.10,F,2025-10-06 03:03:07.968291+00:00
temperature_read,30000000001429,32.40,C,2025-10-06 03:03:07.968690+00:00
temperature_read,3000000000142D,0.90,C,2025-10-06 03:03:07.969616+00:00
temperature_read,3000000000142E,39.50,F,2025-10-06 03:03:07.969828+00:00
temperature_read,3000000000142F,18.70,C,2025-10-06 03:03:07.970031+00:00
temperature_read,30000000001430,10.30,C,2025-10-06 03:03:07.970234+00:00
temperature_read,30000000001431,25.60,C,2025-10-06 03:03:07.970488+00:00
temperature_read,30000000001432,26.50,C,2025-10-06 03:03:07.970694+00:00
temperature_read,30000000001434,21.00,F,2025-10-06 03:03:07.971106+00:00
temperature_read,30000000001438,19.30,F,2025-10-06 03:03:07.973368+00:00
temperature_read,3000000000143A,5.00,F,2025-10-06 03:03:07.974475+00:00
temperature_read,3000000000143C,-3.50,C,2025-10-06 03:03:07.975817+00:00
temperature_read,3000000000143E,36.20,C,2025-10-06 03:03:07.976449+00:00
temperature_read,3000000000143F,-2.20,F,2025-10-06 03:03:07.976720+00:00
temperature_read,30000000001442,5.20,C,2025-10-06 03:03:07.977916+00:00
temperature_read,30000000001443,30.70,F,2025-10-06 03:03:07.978272+00:00
temperature_read,30000000001444,12.70,C,2025-10-06 03:03:07.978646+00:00
temperature_read,30000000001445,22.30,F,2025-10-06 03:03:07.979127+00:00
temperature_read,30000000001446,20.90,C,2025-10-06 03:03:07.979667+00:00
temperature_read,30000000001447,9.40,F,2025-10-06 03:03:07.980233+00:00
temperature_read,30000000001448,0.10,F,2025-10-06 03:03:07.981071+00:00
temperature_read,30000000001449,19.90,C,2025-10-06 03:03:07.981501+00:00
temperature_read,3000000000144A,27.80,F,2025-10-06 03:03:07.981996+00:00
temperature_read,3000000000144D,38.60,F,2025-10-06 03:03:07.983487+00:00
temperature_read,30000000001451,39.60,C,2025-10-06 03:03:07.985193+00:00
temperature_read,30000000001453,22.10,F,2025-10-06 03:03:07.986036+00:00
temperature_read,30000000001455,0.90,F,2025-10-06 03:03:07.986902+00:00
temperature_read,30000000001457,23.50,C,2025-10-06 03:03:07.987746+00:00
temperature_read,3000000000145A,-2.70,C,2025-10-06 03:03:07.988679+00:00
temperature_read,3000000000145B,27.80,F,2025-10-06 03:03:07.989221+00:00
temperature_read,3000000000145D,6.80,F,2025-10-06 03:03:07.989802+00:00
temperature_read,3000000000145E,22.10,F,2025-10-06 03:03:07.990180+00:00
temperature_read,3000000000145F,23.60,C,2025-10-06 03:03:07.990524+00:00
temperature_read,30000000001460,12.70,F,2025-10-06 03:03:07.990801+00:00
temperature_read,30000000001461,9.10,F,2025-10-06 03:03:07.991071+00:00
temperature_read,30000000001466,35.80,F,2025-10-06 03:03:07.992609+00:00
temperature_read,30000000001467,15.50,C,2025-10-06 03:03:07.992958+00:00
temperature_read,3000000000146B,39.80,F,2025-10-06 03:03:07.994222+00:00
temperature_read,3000000000146C,-5.30,F,2025-10-06 03:03:07.994453+00:00
temperature_read,30000000001470,23.90,F,2025-10-06 03:03:07.995613+00:00
temperature_read,30000000001471,13.40,F,2025-10-06 03:03:07.995901+00:00
temperature_read,30000000001472,-0.50,F,2025-10-06 03:03:07.996216+00:00
temperature_read,30000000001475,-8.50,C,2025-10-06 03:03:07.997171+00:00
temperature_read,30000000001477,10.90,C,2025-10-06 03:03:07.997765+00:00
temperature_read,30000000001478,-0.10,F,2025-10-06 03:03:07.998034+00:00
temperature_read,30000000001479,7.70,C,2025-10-06 03:03:07.998302+00:00
temperature_read,3000000000147B,31.10,F,2025-10-06 03:03:07.998930+00:00
temperature_read,3000000000147D,24.00,C,2025-10-06 03:03:07.999452+00:00
temperature_read,3000000000147F,29.00,C,2025-10-06 03:03:08.000078+00:00
temperature_read,30000000001480,-3.00,F,2025-10-06 03:03:08.000348+00:00
temperature_read,30000000001482,3.10,C,2025-10-06 03:03:08.000931+00:00
temperature_read,30000000001483,-6.00,C,2025-10-06 03:03:08.001166+00:00
temperature_read,30000000001484,34.00,F,2025-10-06 03:03:08.001464+00:00
temperature_read,30000000001485,10.10,F,2025-10-06 03:03:08.001658+00:00
temperature_read,30000000001486,15.10,C,2025-10-06 03:03:08.001994+00:00
temperature_read,30000000001487,4.90,F,2025-10-06 03:03:08.002325+00:00
temperature_read,30000000001488,4.50,C,2025-10-06 03:03:08.002582+00:00
temperature_read,30000000001489,0.50,C,2025-10-06 03:03:08.002843+00:00
temperature_read,3000000000148B,14.70,C,2025-10-06 03:03:08.003468+00:00
temperature_read,3000000000148D,15.20,C,2025-10-06 03:03:08.004004+00:00
temperature_read,3000000000148F,-6.70,F,2025-10-06 03:03:08.004656+00:00
temperature_read,30000000001490,33.00,F,2025-10-06 03:03:08.004937+00:00
temperature_read,30000000001491,34.80,C,2025-10-06 03:03:08.005243+00:00
temperature_read,30000000001492,19.10,F,2025-10-06 03:03:08.005611+00:00
temperature_read,30000000001493,-4.70,F,2025-10-06 03:03:08.006108+00:00
