event,epc,item_name,sku,price,currency,timestamp
price_lookup,3000000000248A,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.352229+00:00
price_lookup,3000000000248C,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.352873+00:00
price_lookup,3000000000248D,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.353111+00:00
price_lookup,3000000000248F,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.353576+00:00
price_lookup,30000000002491,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.354014+00:00
price_lookup,30000000002494,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:49.354930+00:00
price_lookup,30000000002496,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:49.355422+00:00
price_lookup,30000000002497,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.355808+00:00
price_lookup,3000000000249C,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:49.356986+00:00
price_lookup,3000000000249E,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.357540+00:00
price_lookup,3000000000249F,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.357948+00:00
price_lookup,300000000024A0,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.358177+00:00
price_lookup,300000000024A1,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:49.358367+00:00
price_lookup,300000000024A4,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.358956+00:00
price_lookup,300000000024A7,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.359489+00:00
price_lookup,300000000024AE,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.361028+00:00
price_lookup,300000000024B3,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.362159+00:00
price_lookup,300000000024B4,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:49.362338+00:00
price_lookup,300000000024B7,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.362873+00:00
price_lookup,300000000024BA,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.363446+00:00
price_lookup,300000000024BB,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.363835+00:00
price_lookup,300000000024BF,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.364952+00:00
price_lookup,300000000024C3,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.366238+00:00
price_lookup,300000000024C8,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.367607+00:00
price_lookup,300000000024D6,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.370089+00:00
price_lookup,300000000024DC,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.371651+00:00
price_lookup,300000000024E5,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.373712+00:00
price_lookup,300000000024E6,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.373949+00:00
price_lookup,300000000024E7,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.374221+00:00
price_lookup,300000000024E8,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.374564+00:00
price_lookup,300000000024E9,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.374838+00:00
price_lookup,300000000024EA,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.375070+00:00
price_lookup,300000000024EF,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.376291+00:00
price_lookup,300000000024F6,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.377879+00:00
price_lookup,300000000024F7,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.378138+00:00
price_lookup,300000000024FC,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:49.379536+00:00
price_lookup,300000000024FF,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.380288+00:00
price_lookup,30000000002500,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:49.380507+00:00
price_lookup,30000000002514,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:49.385465+00:00
price_lookup,30000000002515,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.385646+00:00
price_lookup,3000000000251E,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.387272+00:00
price_lookup,30000000002520,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:49.387680+00:00
price_lookup,30000000002521,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:49.387924+00:00
price_lookup,30000000002522,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.388138+00:00
price_lookup,30000000002523,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.388328+00:00
price_lookup,30000000002528,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.389367+00:00
price_lookup,3000000000252F,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.390980+00:00
price_lookup,30000000002530,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.391207+00:00
price_lookup,30000000002536,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.392580+00:00
price_lookup,30000000002538,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.392991+00:00
price_lookup,3000000000253A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:49.393389+00:00
price_lookup,30000000002545,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.395841+00:00
price_lookup,30000000002546,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.396128+00:00
price_lookup,30000000002548,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.396576+00:00
price_lookup,3000000000254C,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.397639+00:00
price_lookup,3000000000255A,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.401121+00:00
price_lookup,3000000000255D,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:49.401856+00:00
price_lookup,30000000002560,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.402446+00:00
price_lookup,30000000002563,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.403055+00:00
price_lookup,30000000002564,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:49.403234+00:00
price_lookup,30000000002565,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:49.403468+00:00
price_lookup,30000000002566,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:49.403753+00:00
price_lookup,3000000000256A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:49.404535+00:00
