event,epc,temperature,unit,timestamp
temperature_read,300000000023FA,-0.30,F,2025-10-06 03:02:47.643461+00:00
temperature_read,300000000023FB,-9.10,F,2025-10-06 03:02:47.643663+00:00
temperature_read,300000000023FC,-0.20,F,2025-10-06 03:02:47.643880+00:00
temperature_read,300000000023FD,34.70,C,2025-10-06 03:02:47.644199+00:00
temperature_read,300000000023FE,31.00,C,2025-10-06 03:02:47.644419+00:00
temperature_read,300000000023FF,-2.00,F,2025-10-06 03:02:47.644699+00:00
temperature_read,30000000002401,18.20,C,2025-10-06 03:02:47.645192+00:00
temperature_read,30000000002402,38.50,C,2025-10-06 03:02:47.645504+00:00
temperature_read,30000000002403,31.80,F,2025-10-06 03:02:47.645704+00:00
temperature_read,30000000002405,5.80,C,2025-10-06 03:02:47.646246+00:00
temperature_read,30000000002406,34.50,C,2025-10-06 03:02:47.646477+00:00
temperature_read,30000000002407,24.60,C,2025-10-06 03:02:47.646662+00:00
temperature_read,30000000002408,24.70,C,2025-10-06 03:02:47.646840+00:00
temperature_read,3000000000240A,1.00,C,2025-10-06 03:02:47.647449+00:00
temperature_read,3000000000240C,11.50,C,2025-10-06 03:02:47.647860+00:00
temperature_read,30000000002410,-6.60,F,2025-10-06 03:02:47.648752+00:00
temperature_read,30000000002411,-5.80,F,2025-10-06 03:02:47.649054+00:00
temperature_read,30000000002412,33.10,C,2025-10-06 03:02:47.649396+00:00
temperature_read,30000000002413,0.50,C,2025-10-06 03:02:47.649605+00:00
temperature_read,30000000002414,-3.80,F,2025-10-06 03:02:47.649824+00:00
temperature_read,30000000002415,13.30,F,2025-10-06 03:02:47.650129+00:00
temperature_read,30000000002416,22.90,F,2025-10-06 03:02:47.650527+00:00
temperature_read,30000000002417,17.00,C,2025-10-06 03:02:47.650765+00:00
temperature_read,30000000002418,27.60,F,2025-10-06 03:02:47.650996+00:00
temperature_read,3000000000241B,11.70,C,2025-10-06 03:02:47.651846+00:00
temperature_read,3000000000241C,26.40,C,2025-10-06 03:02:47.652064+00:00
temperature_read,3000000000241D,-4.60,F,2025-10-06 03:02:47.652372+00:00
temperature_read,30000000002420,3.70,C,2025-10-06 03:02:47.652961+00:00
temperature_read,30000000002421,2.00,C,2025-10-06 03:02:47.653267+00:00
temperature_read,30000000002422,21.40,F,2025-10-06 03:02:47.653588+00:00
temperature_read,30000000002423,11.70,F,2025-10-06 03:02:47.653790+00:00
temperature_read,30000000002424,30.40,C,2025-10-06 03:02:47.654006+00:00
temperature_read,30000000002425,17.30,C,2025-10-06 03:02:47.654383+00:00
temperature_read,30000000002426,29.30,F,2025-10-06 03:02:47.654733+00:00
temperature_read,30000000002427,21.90,C,2025-10-06 03:02:47.654945+00:00
temperature_read,30000000002428,1.80,C,2025-10-06 03:02:47.655149+00:00
temperature_read,3000000000242A,13.20,C,2025-10-06 03:02:47.655575+00:00
temperature_read,3000000000242C,21.00,F,2025-10-06 03:02:47.656266+00:00
temperature_read,3000000000242E,12.10,C,2025-10-06 03:02:47.656758+00:00
temperature_read,3000000000242F,16.50,F,2025-10-06 03:02:47.656957+00:00
temperature_read,30000000002430,31.10,F,2025-10-06 03:02:47.657151+00:00
temperature_read,30000000002432,33.70,F,2025-10-06 03:02:47.657542+00:00
temperature_read,30000000002433,-3.30,F,2025-10-06 03:02:47.657736+00:00
temperature_read,30000000002435,10.60,C,2025-10-06 03:02:47.658126+00:00
temperature_read,30000000002437,7.80,F,2025-10-06 03:02:47.658700+00:00
temperature_read,30000000002438,4.90,F,2025-10-06 03:02:47.658916+00:00
temperature_read,30000000002439,33.10,C,2025-10-06 03:02:47.659128+00:00
temperature_read,3000000000243A,22.80,F,2025-10-06 03:02:47.659337+00:00
temperature_read,3000000000243F,32.70,C,2025-10-06 03:02:47.660316+00:00
temperature_read,30000000002440,-5.90,C,2025-10-06 03:02:47.660509+00:00
temperature_read,30000000002441,11.20,F,2025-10-06 03:02:47.660697+00:00
temperature_read,30000000002443,-9.00,C,2025-10-06 03:02:47.661124+00:00
temperature_read,30000000002444,37.10,F,2025-10-06 03:02:47.661374+00:00
temperature_read,30000000002446,19.30,F,2025-10-06 03:02:47.661782+00:00
temperature_read,30000000002447,32.20,F,2025-10-06 03:02:47.661974+00:00
temperature_read,30000000002448,-3.20,C,2025-10-06 03:02:47.662164+00:00
temperature_read,3000000000244B,29.60,F,2025-10-06 03:02:47.662880+00:00
temperature_read,3000000000244C,33.80,C,2025-10-06 03:02:47.663092+00:00
temperature_read,3000000000244E,8.30,F,2025-10-06 03:02:47.663494+00:00
temperature_read,30000000002452,25.70,F,2025-10-06 03:02:47.664312+00:00
temperature_read,30000000002454,-6.80,C,2025-10-06 03:02:47.664711+00:00
temperature_read,30000000002456,35.40,F,2025-10-06 03:02:47.665223+00:00
temperature_read,30000000002457,31.00,F,2025-10-06 03:02:47.665448+00:00
temperature_read,30000000002458,20.20,C,2025-10-06 03:02:47.665711+00:00
temperature_read,30000000002459,19.30,F,2025-10-06 03:02:47.665919+00:00
temperature_read,3000000000245A,26.20,F,2025-10-06 03:02:47.666127+00:00
temperature_read,3000000000245B,36.50,C,2025-10-06 03:02:47.666414+00:00
temperature_read,3000000000245C,11.10,C,2025-10-06 03:02:47.666633+00:00
temperature_read,3000000000245D,28.80,C,2025-10-06 03:02:47.666839+00:00
temperature_read,3000000000245E,-3.70,F,2025-10-06 03:02:47.667039+00:00
temperature_read,3000000000245F,22.20,C,2025-10-06 03:02:47.667232+00:00
temperature_read,30000000002460,17.00,F,2025-10-06 03:02:47.667443+00:00
temperature_read,30000000002461,6.20,C,2025-10-06 03:02:47.667643+00:00
temperature_read,30000000002462,-8.60,C,2025-10-06 03:02:47.667836+00:00
temperature_read,30000000002464,-8.30,C,2025-10-06 03:02:47.668233+00:00
temperature_read,30000000002465,-7.80,F,2025-10-06 03:02:47.668436+00:00
temperature_read,30000000002467,-3.50,F,2025-10-06 03:02:47.668824+00:00
temperature_read,30000000002468,11.40,F,2025-10-06 03:02:47.669015+00:00
temperature_read,30000000002469,37.80,F,2025-10-06 03:02:47.669216+00:00
temperature_read,3000000000246A,25.30,F,2025-10-06 03:02:47.669409+00:00
temperature_read,3000000000246B,-7.10,F,2025-10-06 03:02:47.669597+00:00
temperature_read,3000000000246D,29.00,F,2025-10-06 03:02:47.670013+00:00
temperature_read,3000000000246E,-3.90,F,2025-10-06 03:02:47.670290+00:00
temperature_read,3000000000246F,5.50,F,2025-10-06 03:02:47.670553+00:00
temperature_read,30000000002471,-2.20,F,2025-10-06 03:02:47.671085+00:00
temperature_read,30000000002472,11.70,C,2025-10-06 03:02:47.671319+00:00
temperature_read,30000000002475,7.20,C,2025-10-06 03:02:47.672215+00:00
temperature_read,30000000002476,9.80,F,2025-10-06 03:02:47.672445+00:00
temperature_read,30000000002478,28.70,C,2025-10-06 03:02:47.672999+00:00
temperature_read,3000000000247B,16.30,F,2025-10-06 03:02:47.673629+00:00
temperature_read,3000000000247D,-4.50,C,2025-10-06 03:02:47.674010+00:00
temperature_read,3000000000247E,2.90,C,2025-10-06 03:02:47.674225+00:00
temperature_read,3000000000247F,14.10,C,2025-10-06 03:02:47.674430+00:00
temperature_read,30000000002480,12.60,F,2025-10-06 03:02:47.674624+00:00
temperature_read,30000000002481,29.60,F,2025-10-06 03:02:47.674812+00:00
temperature_read,30000000002482,23.40,C,2025-10-06 03:02:47.674997+00:00
temperature_read,30000000002483,27.80,F,2025-10-06 03:02:47.675197+00:00
temperature_read,30000000002484,3.10,F,2025-10-06 03:02:47.675436+00:00
temperature_read,30000000002485,15.40,F,2025-10-06 03:02:47.675659+00:00
temperature_read,30000000002486,31.70,F,2025-10-06 03:02:47.675961+00:00
temperature_read,30000000002487,-6.10,C,2025-10-06 03:02:47.676226+00:00
temperature_read,30000000002488,33.80,C,2025-10-06 03:02:47.676484+00:00
temperature_read,30000000002489,3.00,C,2025-10-06 03:02:47.676745+00:00
temperature_read,3000000000248A,2.10,F,2025-10-06 03:02:47.676998+00:00
temperature_read,3000000000248D,-3.60,F,2025-10-06 03:02:47.677788+00:00
temperature_read,3000000000248F,14.00,C,2025-10-06 03:02:47.678316+00:00
temperature_read,30000000002490,28.70,F,2025-10-06 03:02:47.678587+00:00
temperature_read,30000000002491,36.30,C,2025-10-06 03:02:47.678846+00:00
temperature_read,30000000002492,28.60,F,2025-10-06 03:02:47.679106+00:00
temperature_read,30000000002494,9.60,F,2025-10-06 03:02:47.679475+00:00
temperature_read,30000000002495,12.10,F,2025-10-06 03:02:47.679650+00:00
temperature_read,30000000002496,3.70,F,2025-10-06 03:02:47.679825+00:00
temperature_read,30000000002497,-9.40,F,2025-10-06 03:02:47.680000+00:00
temperature_read,30000000002498,-3.20,C,2025-10-06 03:02:47.680174+00:00
temperature_read,30000000002499,36.20,F,2025-10-06 03:02:47.680346+00:00
temperature_read,3000000000249B,19.00,C,2025-10-06 03:02:47.680704+00:00
temperature_read,3000000000249D,14.60,F,2025-10-06 03:02:47.681056+00:00
temperature_read,3000000000249E,14.50,F,2025-10-06 03:02:47.681229+00:00
temperature_read,3000000000249F,31.20,C,2025-10-06 03:02:47.681402+00:00
temperature_read,300000000024A0,14.30,C,2025-10-06 03:02:47.681574+00:00
temperature_read,300000000024A1,8.40,F,2025-10-06 03:02:47.681752+00:00
temperature_read,300000000024A2,36.50,F,2025-10-06 03:02:47.681928+00:00
temperature_read,300000000024A5,-5.90,F,2025-10-06 03:02:47.682671+00:00
temperature_read,300000000024A6,-5.20,F,2025-10-06 03:02:47.682853+00:00
temperature_read,300000000024A7,30.70,C,2025-10-06 03:02:47.683034+00:00
temperature_read,300000000024A9,38.50,C,2025-10-06 03:02:47.683382+00:00
temperature_read,300000000024AA,25.00,F,2025-10-06 03:02:47.683555+00:00
temperature_read,300000000024AB,16.90,C,2025-10-06 03:02:47.683732+00:00
temperature_read,300000000024AC,14.40,F,2025-10-06 03:02:47.683908+00:00
temperature_read,300000000024AD,-6.20,F,2025-10-06 03:02:47.684081+00:00
temperature_read,300000000024AE,22.80,C,2025-10-06 03:02:47.684251+00:00
temperature_read,300000000024B1,30.60,C,2025-10-06 03:02:47.684816+00:00
temperature_read,300000000024B2,23.40,F,2025-10-06 03:02:47.684988+00:00
temperature_read,300000000024B3,23.80,F,2025-10-06 03:02:47.685164+00:00
temperature_read,300000000024B4,-2.60,C,2025-10-06 03:02:47.685339+00:00
temperature_read,300000000024B5,31.50,C,2025-10-06 03:02:47.685512+00:00
temperature_read,300000000024B6,-5.10,F,2025-10-06 03:02:47.685685+00:00
temperature_read,300000000024B8,16.60,F,2025-10-06 03:02:47.686192+00:00
temperature_read,300000000024B9,-8.60,C,2025-10-06 03:02:47.686395+00:00
temperature_read,300000000024BA,28.70,C,2025-10-06 03:02:47.686576+00:00
temperature_read,300000000024BB,29.10,C,2025-10-06 03:02:47.686752+00:00
temperature_read,300000000024BC,23.10,C,2025-10-06 03:02:47.686927+00:00
temperature_read,300000000024BD,13.40,F,2025-10-06 03:02:47.687099+00:00
temperature_read,300000000024BE,20.10,F,2025-10-06 03:02:47.687272+00:00
temperature_read,300000000024BF,33.70,C,2025-10-06 03:02:47.687835+00:00
temperature_read,300000000024C0,5.50,F,2025-10-06 03:02:47.688089+00:00
temperature_read,300000000024C2,38.30,C,2025-10-06 03:02:47.688496+00:00
temperature_read,300000000024C3,8.20,C,2025-10-06 03:02:47.688674+00:00
temperature_read,300000000024C6,18.20,C,2025-10-06 03:02:47.689211+00:00
temperature_read,300000000024C7,-6.00,F,2025-10-06 03:02:47.689392+00:00
temperature_read,300000000024C8,33.40,F,2025-10-06 03:02:47.689569+00:00
temperature_read,300000000024C9,32.40,C,2025-10-06 03:02:47.689762+00:00
temperature_read,300000000024CC,1.80,C,2025-10-06 03:02:47.690304+00:00
temperature_read,300000000024CD,22.10,F,2025-10-06 03:02:47.690494+00:00
temperature_read,300000000024CF,5.90,F,2025-10-06 03:02:47.690849+00:00
temperature_read,300000000024D0,20.50,F,2025-10-06 03:02:47.691023+00:00
temperature_read,300000000024D2,31.50,C,2025-10-06 03:02:47.691369+00:00
temperature_read,300000000024D3,25.30,F,2025-10-06 03:02:47.691550+00:00
temperature_read,300000000024D5,36.00,C,2025-10-06 03:02:47.691908+00:00
temperature_read,300000000024D7,30.70,C,2025-10-06 03:02:47.692259+00:00
temperature_read,300000000024D8,36.80,F,2025-10-06 03:02:47.692440+00:00
temperature_read,300000000024D9,3.30,F,2025-10-06 03:02:47.692616+00:00
temperature_read,300000000024DA,12.50,F,2025-10-06 03:02:47.692789+00:00
