event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000000447,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.362451+00:00
price_lookup,3000000000044C,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.363345+00:00
price_lookup,3000000000044E,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.363726+00:00
price_lookup,3000000000044F,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.363913+00:00
price_lookup,30000000000450,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.364095+00:00
price_lookup,30000000000451,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.364276+00:00
price_lookup,30000000000455,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.364997+00:00
price_lookup,3000000000045B,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:14.366074+00:00
price_lookup,30000000000462,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.367326+00:00
price_lookup,3000000000046A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.368950+00:00
price_lookup,3000000000046C,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.369363+00:00
price_lookup,3000000000046D,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.369557+00:00
price_lookup,3000000000046E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.369743+00:00
price_lookup,30000000000473,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:14.370638+00:00
price_lookup,30000000000474,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.370819+00:00
price_lookup,30000000000477,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.371358+00:00
price_lookup,30000000000479,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.371750+00:00
price_lookup,3000000000047B,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.372141+00:00
price_lookup,3000000000047C,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.372323+00:00
price_lookup,3000000000047F,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.372861+00:00
price_lookup,30000000000480,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.373039+00:00
price_lookup,30000000000486,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.374133+00:00
price_lookup,3000000000048A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.374857+00:00
price_lookup,3000000000048B,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.375038+00:00
price_lookup,3000000000048F,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.375777+00:00
price_lookup,30000000000491,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.376154+00:00
price_lookup,30000000000493,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:14.376513+00:00
price_lookup,30000000000495,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.376868+00:00
price_lookup,30000000000496,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.377047+00:00
price_lookup,30000000000499,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:14.377586+00:00
price_lookup,3000000000049B,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.377939+00:00
price_lookup,3000000000049F,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:14.378774+00:00
price_lookup,300000000004A0,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.379003+00:00
price_lookup,300000000004A1,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.379217+00:00
price_lookup,300000000004A8,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.380724+00:00
price_lookup,300000000004AB,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.381315+00:00
price_lookup,300000000004AD,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.381724+00:00
price_lookup,300000000004AF,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.382123+00:00
price_lookup,300000000004BE,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.385678+00:00
price_lookup,300000000004C1,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.386307+00:00
price_lookup,300000000004C2,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.386514+00:00
price_lookup,300000000004C7,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.387653+00:00
price_lookup,300000000004C8,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.387890+00:00
price_lookup,300000000004CF,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:14.389392+00:00
price_lookup,300000000004D4,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.390383+00:00
price_lookup,300000000004DA,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:14.391583+00:00
price_lookup,300000000004DB,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.391804+00:00
price_lookup,300000000004DC,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.392022+00:00
price_lookup,300000000004E6,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:14.394013+00:00
price_lookup,300000000004E8,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.394405+00:00
price_lookup,300000000004EA,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.394809+00:00
price_lookup,300000000004ED,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.395397+00:00
price_lookup,300000000004F2,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.396436+00:00
price_lookup,300000000004F9,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.397981+00:00
price_lookup,300000000004FA,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:14.398193+00:00
price_lookup,300000000004FD,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.398810+00:00
price_lookup,30000000000500,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.399913+00:00
price_lookup,30000000000501,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:14.400187+00:00
price_lookup,30000000000506,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.401230+00:00
price_lookup,30000000000509,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:14.401848+00:00
price_lookup,3000000000050B,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.402243+00:00
price_lookup,3000000000050D,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.402720+00:00
price_lookup,30000000000512,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.403806+00:00
price_lookup,30000000000513,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:14.404015+00:00
price_lookup,30000000000515,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.404421+00:00
price_lookup,30000000000518,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:14.405097+00:00
price_lookup,30000000000519,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:14.405305+00:00
price_lookup,3000000000051B,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.405704+00:00
price_lookup,3000000000051C,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:14.405906+00:00
price_lookup,30000000000524,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:14.407473+00:00
price_lookup,30000000000525,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:14.407885+00:00
