event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000000D3E,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.872390+00:00
price_lookup,30000000000D46,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.874573+00:00
price_lookup,30000000000D48,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.875031+00:00
price_lookup,30000000000D4A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.875459+00:00
price_lookup,30000000000D4E,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.876280+00:00
price_lookup,30000000000D50,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.876680+00:00
price_lookup,30000000000D56,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.877890+00:00
price_lookup,30000000000D5A,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.878893+00:00
price_lookup,30000000000D5B,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.879118+00:00
price_lookup,30000000000D5D,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.879521+00:00
price_lookup,30000000000D64,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.880982+00:00
price_lookup,30000000000D72,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.883772+00:00
price_lookup,30000000000D7E,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.886181+00:00
price_lookup,30000000000D80,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.886590+00:00
price_lookup,30000000000D83,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.887173+00:00
price_lookup,30000000000D87,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.888074+00:00
price_lookup,30000000000D8E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.889818+00:00
price_lookup,30000000000D8F,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.890427+00:00
price_lookup,30000000000D91,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.891229+00:00
price_lookup,30000000000D9A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.893169+00:00
price_lookup,30000000000D9C,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.893590+00:00
price_lookup,30000000000D9D,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.893790+00:00
price_lookup,30000000000DA0,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.894399+00:00
price_lookup,30000000000DA2,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.894797+00:00
price_lookup,30000000000DA4,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.895209+00:00
price_lookup,30000000000DA7,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.895800+00:00
price_lookup,30000000000DA8,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.895997+00:00
price_lookup,30000000000DB3,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.898177+00:00
price_lookup,30000000000DB4,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.898375+00:00
price_lookup,30000000000DB6,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.898845+00:00
price_lookup,30000000000DBD,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.900232+00:00
price_lookup,30000000000DC0,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.900971+00:00
price_lookup,30000000000DC1,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.901248+00:00
price_lookup,30000000000DC8,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.902712+00:00
price_lookup,30000000000DCD,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.903708+00:00
price_lookup,30000000000DD0,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.904312+00:00
price_lookup,30000000000DD7,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.905766+00:00
price_lookup,30000000000DDC,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.907203+00:00
price_lookup,30000000000DDF,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.907823+00:00
price_lookup,30000000000DE0,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.908018+00:00
price_lookup,30000000000DE1,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.908221+00:00
price_lookup,30000000000DEC,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.910858+00:00
price_lookup,30000000000DED,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.911064+00:00
price_lookup,30000000000DF1,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.911886+00:00
price_lookup,30000000000DF4,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.912528+00:00
price_lookup,30000000000DFA,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.913804+00:00
price_lookup,30000000000DFD,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.914401+00:00
price_lookup,30000000000E00,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.914989+00:00
price_lookup,30000000000E02,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.915391+00:00
price_lookup,30000000000E05,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.915990+00:00
price_lookup,30000000000E06,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.916196+00:00
price_lookup,30000000000E09,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.916787+00:00
price_lookup,30000000000E0C,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.917696+00:00
price_lookup,30000000000E0D,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.917922+00:00
price_lookup,30000000000E0E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.918137+00:00
price_lookup,30000000000E10,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.918545+00:00
price_lookup,30000000000E12,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.918953+00:00
price_lookup,30000000000E13,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.919158+00:00
price_lookup,30000000000E1B,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.920784+00:00
price_lookup,30000000000E1E,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.921728+00:00
price_lookup,30000000000E1F,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.921969+00:00
price_lookup,30000000000E23,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.922788+00:00
price_lookup,30000000000E24,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.923002+00:00
price_lookup,30000000000E27,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.923848+00:00
price_lookup,30000000000E2C,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.924901+00:00
price_lookup,30000000000E2D,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.925140+00:00
price_lookup,30000000000E2E,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.925341+00:00
price_lookup,30000000000E34,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.926640+00:00
price_lookup,30000000000E36,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.927059+00:00
price_lookup,30000000000E3A,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.927858+00:00
price_lookup,30000000000E41,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.929453+00:00
price_lookup,30000000000E46,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.930519+00:00
price_lookup,30000000000E47,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.930721+00:00
price_lookup,30000000000E4A,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.931329+00:00
price_lookup,30000000000E50,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.932519+00:00
price_lookup,30000000000E56,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.933819+00:00
price_lookup,30000000000E57,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.934034+00:00
price_lookup,30000000000E58,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.934241+00:00
price_lookup,30000000000E5D,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:09.935238+00:00
price_lookup,30000000000E5E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.935438+00:00
price_lookup,30000000000E61,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.936093+00:00
price_lookup,30000000000E6A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:09.938158+00:00
price_lookup,30000000000E71,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.939894+00:00
price_lookup,30000000000E77,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.941211+00:00
price_lookup,30000000000E79,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.941628+00:00
price_lookup,30000000000E7C,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.942314+00:00
price_lookup,30000000000E89,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.945246+00:00
price_lookup,30000000000E8A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.945562+00:00
price_lookup,30000000000E91,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.946997+00:00
price_lookup,30000000000E97,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:09.948196+00:00
price_lookup,30000000000E99,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.948586+00:00
price_lookup,30000000000E9D,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.949473+00:00
price_lookup,30000000000E9E,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.949682+00:00
price_lookup,30000000000EA0,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.950090+00:00
price_lookup,30000000000EA1,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.950302+00:00
price_lookup,30000000000EA8,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:09.951697+00:00
price_lookup,30000000000EB2,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:09.954263+00:00
price_lookup,30000000000EB3,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:09.954482+00:00
price_lookup,30000000000EB6,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:09.955161+00:00
price_lookup,30000000000EB8,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:09.955566+00:00
