event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000001761,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.190181+00:00
price_lookup,30000000001762,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.190371+00:00
price_lookup,30000000001766,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.191680+00:00
price_lookup,3000000000176F,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.194329+00:00
price_lookup,30000000001772,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.194948+00:00
price_lookup,30000000001773,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.195184+00:00
price_lookup,30000000001777,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.195965+00:00
price_lookup,30000000001778,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.196144+00:00
price_lookup,3000000000177A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.196495+00:00
price_lookup,3000000000177C,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.196859+00:00
price_lookup,3000000000177D,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.197044+00:00
price_lookup,3000000000177E,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.197278+00:00
price_lookup,30000000001780,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.197927+00:00
price_lookup,30000000001781,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.198207+00:00
price_lookup,30000000001788,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.199834+00:00
price_lookup,3000000000178B,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.200397+00:00
price_lookup,3000000000178D,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.200830+00:00
price_lookup,30000000001791,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.201596+00:00
price_lookup,30000000001797,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.202900+00:00
price_lookup,3000000000179B,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.203636+00:00
price_lookup,3000000000179C,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.203857+00:00
price_lookup,3000000000179D,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.204092+00:00
price_lookup,300000000017A0,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.204629+00:00
price_lookup,300000000017A2,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.204988+00:00
price_lookup,300000000017A4,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.205390+00:00
price_lookup,300000000017A5,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.205662+00:00
price_lookup,300000000017A7,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.206394+00:00
price_lookup,300000000017A9,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.206985+00:00
price_lookup,300000000017AA,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.207190+00:00
price_lookup,300000000017AD,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.207778+00:00
price_lookup,300000000017AE,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.207969+00:00
price_lookup,300000000017B2,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.209111+00:00
price_lookup,300000000017B4,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.209684+00:00
price_lookup,300000000017B6,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.210306+00:00
price_lookup,300000000017B7,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.210591+00:00
price_lookup,300000000017B8,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.210796+00:00
price_lookup,300000000017BB,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.211415+00:00
price_lookup,300000000017C0,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.212337+00:00
price_lookup,300000000017C6,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.213422+00:00
price_lookup,300000000017CA,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.214491+00:00
price_lookup,300000000017DA,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.219127+00:00
price_lookup,300000000017DB,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.219363+00:00
price_lookup,300000000017E3,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.220902+00:00
price_lookup,300000000017E9,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.221999+00:00
price_lookup,300000000017EA,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.222185+00:00
price_lookup,300000000017EF,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.223576+00:00
price_lookup,30000000001805,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.228901+00:00
price_lookup,3000000000180E,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.230718+00:00
price_lookup,3000000000180F,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.230991+00:00
price_lookup,30000000001810,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.231340+00:00
price_lookup,30000000001812,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.231882+00:00
price_lookup,30000000001814,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.232276+00:00
price_lookup,3000000000181B,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.233559+00:00
price_lookup,3000000000181F,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.234377+00:00
price_lookup,30000000001824,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.235739+00:00
price_lookup,30000000001825,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.236039+00:00
price_lookup,3000000000182B,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.237184+00:00
price_lookup,30000000001834,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.239126+00:00
price_lookup,30000000001836,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.239935+00:00
price_lookup,30000000001838,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.240483+00:00
price_lookup,30000000001839,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.240765+00:00
price_lookup,3000000000183A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.241042+00:00
price_lookup,3000000000183B,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.241272+00:00
price_lookup,3000000000183C,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.241496+00:00
price_lookup,3000000000184D,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.245619+00:00
price_lookup,30000000001854,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.247381+00:00
price_lookup,30000000001857,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.248407+00:00
price_lookup,3000000000185A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.249058+00:00
price_lookup,30000000001863,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.250947+00:00
price_lookup,30000000001864,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.251128+00:00
price_lookup,30000000001867,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.251830+00:00
price_lookup,30000000001868,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.252168+00:00
price_lookup,3000000000186A,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.252736+00:00
price_lookup,3000000000186D,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.253341+00:00
price_lookup,30000000001871,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.254072+00:00
price_lookup,30000000001873,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.254477+00:00
price_lookup,30000000001874,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.254724+00:00
price_lookup,30000000001876,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.255224+00:00
price_lookup,30000000001877,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.255451+00:00
price_lookup,30000000001878,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.255731+00:00
price_lookup,3000000000187F,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.257656+00:00
price_lookup,30000000001880,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.257841+00:00
price_lookup,3000000000188C,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.260475+00:00
price_lookup,3000000000188D,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.260726+00:00
price_lookup,30000000001894,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.262007+00:00
price_lookup,30000000001896,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.262365+00:00
price_lookup,3000000000189A,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:07:23.263115+00:00
price_lookup,3000000000189D,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.263654+00:00
price_lookup,3000000000189E,Backpack,BP-1123,79.99,USD,2025-10-06 03:07:23.263836+00:00
price_lookup,300000000018A2,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.264836+00:00
price_lookup,300000000018A4,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.265205+00:00
price_lookup,300000000018A7,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.265753+00:00
price_lookup,300000000018AB,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.266471+00:00
price_lookup,300000000018AC,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.266661+00:00
price_lookup,300000000018B0,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.267404+00:00
price_lookup,300000000018B4,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.268172+00:00
price_lookup,300000000018B6,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.268894+00:00
price_lookup,300000000018B8,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.269481+00:00
price_lookup,300000000018B9,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.269718+00:00
price_lookup,300000000018BA,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.269913+00:00
price_lookup,300000000018BD,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.270875+00:00
price_lookup,300000000018BF,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.271309+00:00
price_lookup,300000000018C2,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.271868+00:00
price_lookup,300000000018C5,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:07:23.272553+00:00
price_lookup,300000000018C7,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.273153+00:00
price_lookup,300000000018CB,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:07:23.274072+00:00
price_lookup,300000000018CF,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:07:23.274955+00:00
price_lookup,300000000018D3,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:07:23.275710+00:00
price_lookup,300000000018D5,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:07:23.276078+00:00
price_lookup,300000000018D7,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:07:23.276524+00:00
