event,epc,item_name,sku,price,currency,timestamp
price_lookup,300000000011F9,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:58.014215+00:00
price_lookup,30000000001200,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:58.015986+00:00
price_lookup,30000000001207,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:58.017575+00:00
price_lookup,30000000001208,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:58.017844+00:00
price_lookup,30000000001209,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:58.018039+00:00
price_lookup,3000000000120E,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:58.019167+00:00
price_lookup,30000000001213,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:58.020189+00:00
price_lookup,30000000001218,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:58.021222+00:00
price_lookup,30000000001219,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:58.021501+00:00
price_lookup,3000000000121B,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:58.022015+00:00
price_lookup,3000000000121D,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:58.022392+00:00
price_lookup,3000000000121F,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:58.022795+00:00
price_lookup,30000000001220,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:58.022980+00:00
price_lookup,30000000001222,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:58.023405+00:00
price_lookup,30000000001225,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:58.023940+00:00
price_lookup,30000000001227,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:58.024359+00:00
price_lookup,3000000000122C,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:58.025330+00:00
price_lookup,3000000000122E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:58.025742+00:00
price_lookup,30000000001230,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:58.026114+00:00
price_lookup,30000000001233,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:01:58.026719+00:00
price_lookup,30000000001234,Backpack,BP-1123,79.99,USD,2025-10-06 03:01:58.026894+00:00
price_lookup,30000000001237,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:58.027481+00:00
price_lookup,3000000000123B,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:58.028252+00:00
price_lookup,3000000000123C,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:58.028431+00:00
price_lookup,3000000000123F,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:58.029083+00:00
price_lookup,30000000001240,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:58.029281+00:00
price_lookup,30000000001242,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:58.029691+00:00
price_lookup,30000000001249,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:01:58.031273+00:00
price_lookup,3000000000124A,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:58.031500+00:00
price_lookup,3000000000124B,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:01:58.031687+00:00
price_lookup,3000000000124D,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:01:58.032048+00:00
price_lookup,30000000001251,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:01:58.032816+00:00
price_lookup,30000000001258,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:01:58.034553+00:00
price_lookup,3000000000125D,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:01:58.035519+00:00
