event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000000873,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:04:21.004604+00:00
price_lookup,30000000000876,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:21.005218+00:00
price_lookup,30000000000877,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:21.005416+00:00
price_lookup,3000000000087A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:21.006010+00:00
price_lookup,3000000000087D,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:21.006873+00:00
price_lookup,30000000000880,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:04:21.007506+00:00
price_lookup,30000000000881,Backpack,BP-1123,79.99,USD,2025-10-06 03:04:21.007706+00:00
price_lookup,30000000000884,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:21.008325+00:00
price_lookup,30000000000887,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:21.008930+00:00
price_lookup,3000000000088A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:21.009528+00:00
price_lookup,3000000000088B,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:21.009736+00:00
price_lookup,30000000000891,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:21.010959+00:00
price_lookup,30000000000893,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:21.011355+00:00
price_lookup,30000000000894,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:21.011556+00:00
price_lookup,30000000000896,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:04:21.011959+00:00
price_lookup,3000000000089A,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:21.012751+00:00
price_lookup,3000000000089B,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:04:21.012950+00:00
price_lookup,300000000008A0,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:04:21.014806+00:00
price_lookup,300000000008A4,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:21.015828+00:00
price_lookup,300000000008A8,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:21.016696+00:00
price_lookup,300000000008AC,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:21.017560+00:00
price_lookup,300000000008B0,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:21.018459+00:00
price_lookup,300000000008B1,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:21.018672+00:00
