event,epc,item_name,sku,price,currency,timestamp
price_lookup,3000000000003D,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:25.617477+00:00
price_lookup,30000000000040,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:25.618202+00:00
price_lookup,30000000000043,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:25.618794+00:00
price_lookup,30000000000045,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:25.619194+00:00
price_lookup,30000000000046,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.619419+00:00
price_lookup,30000000000049,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:25.620046+00:00
price_lookup,3000000000004C,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:25.620628+00:00
price_lookup,3000000000004E,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:25.621080+00:00
price_lookup,30000000000059,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:25.623248+00:00
price_lookup,3000000000005A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:25.623428+00:00
price_lookup,3000000000005D,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:25.623997+00:00
price_lookup,3000000000005E,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:25.624221+00:00
price_lookup,30000000000060,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:25.624626+00:00
price_lookup,30000000000069,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:25.630062+00:00
price_lookup,3000000000006C,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:25.631442+00:00
price_lookup,3000000000006D,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:25.631762+00:00
price_lookup,30000000000072,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:25.633510+00:00
price_lookup,30000000000074,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:25.634180+00:00
price_lookup,30000000000077,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.635306+00:00
price_lookup,3000000000007C,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:25.636727+00:00
price_lookup,3000000000007D,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:25.637167+00:00
price_lookup,30000000000080,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:25.637919+00:00
price_lookup,30000000000082,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:25.638316+00:00
price_lookup,30000000000084,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:25.638694+00:00
price_lookup,3000000000008C,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:25.640309+00:00
price_lookup,3000000000008E,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:25.640766+00:00
price_lookup,30000000000092,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:25.641901+00:00
price_lookup,30000000000093,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:25.642100+00:00
price_lookup,30000000000094,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.642287+00:00
price_lookup,30000000000099,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.643851+00:00
price_lookup,3000000000009B,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:25.644468+00:00
price_lookup,3000000000009E,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.645504+00:00
price_lookup,3000000000009F,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.645829+00:00
price_lookup,300000000000A3,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:25.647212+00:00
price_lookup,300000000000A5,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:25.647820+00:00
price_lookup,300000000000A6,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:25.648131+00:00
price_lookup,300000000000A8,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:25.648708+00:00
price_lookup,300000000000AA,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:25.649480+00:00
