event,epc,temperature,unit,timestamp
temperature_read,30000000001D8F,30.20,C,2025-10-06 03:01:41.641423+00:00
temperature_read,30000000001D90,37.60,C,2025-10-06 03:01:41.641700+00:00
temperature_read,30000000001D92,-3.10,F,2025-10-06 03:01:41.642399+00:00
temperature_read,30000000001D93,10.90,F,2025-10-06 03:01:41.642745+00:00
temperature_read,30000000001D94,38.90,F,2025-10-06 03:01:41.643000+00:00
temperature_read,30000000001D95,39.90,C,2025-10-06 03:01:41.643325+00:00
temperature_read,30000000001D96,36.00,C,2025-10-06 03:01:41.643551+00:00
temperature_read,30000000001D98,14.50,C,2025-10-06 03:01:41.644146+00:00
temperature_read,30000000001D99,25.70,C,2025-10-06 03:01:41.644358+00:00
temperature_read,30000000001D9A,18.10,F,2025-10-06 03:01:41.644676+00:00
temperature_read,30000000001D9B,-5.20,C,2025-10-06 03:01:41.644950+00:00
temperature_read,30000000001D9C,24.50,F,2025-10-06 03:01:41.645210+00:00
temperature_read,30000000001D9D,37.10,C,2025-10-06 03:01:41.645589+00:00
temperature_read,30000000001D9E,6.40,F,2025-10-06 03:01:41.645921+00:00
temperature_read,30000000001D9F,33.20,C,2025-10-06 03:01:41.646434+00:00
temperature_read,30000000001DA0,-3.60,F,2025-10-06 03:01:41.646702+00:00
temperature_read,30000000001DA1,24.60,F,2025-10-06 03:01:41.646972+00:00
temperature_read,30000000001DA2,-9.80,C,2025-10-06 03:01:41.647207+00:00
temperature_read,30000000001DA3,12.10,C,2025-10-06 03:01:41.647574+00:00
temperature_read,30000000001DA4,-4.90,F,2025-10-06 03:01:41.647798+00:00
temperature_read,30000000001DA6,26.30,C,2025-10-06 03:01:41.648379+00:00
temperature_read,30000000001DA9,25.20,F,2025-10-06 03:01:41.649271+00:00
temperature_read,30000000001DAA,22.70,F,2025-10-06 03:01:41.649642+00:00
temperature_read,30000000001DAB,37.40,C,2025-10-06 03:01:41.649917+00:00
temperature_read,30000000001DAC,-4.70,F,2025-10-06 03:01:41.650181+00:00
temperature_read,30000000001DAE,26.60,F,2025-10-06 03:01:41.650803+00:00
temperature_read,30000000001DAF,22.30,F,2025-10-06 03:01:41.651128+00:00
temperature_read,30000000001DB2,15.30,F,2025-10-06 03:01:41.651948+00:00
temperature_read,30000000001DB3,36.10,F,2025-10-06 03:01:41.652238+00:00
temperature_read,30000000001DB4,33.70,F,2025-10-06 03:01:41.652503+00:00
temperature_read,30000000001DB5,24.60,F,2025-10-06 03:01:41.652759+00:00
temperature_read,30000000001DB6,19.40,F,2025-10-06 03:01:41.653071+00:00
temperature_read,30000000001DB7,20.90,F,2025-10-06 03:01:41.653429+00:00
temperature_read,30000000001DB8,3.10,F,2025-10-06 03:01:41.653811+00:00
