event,epc,temperature,unit,timestamp
temperature_read,30000000000D3C,25.10,C,2025-10-06 03:02:51.078083+00:00
temperature_read,30000000000D3E,12.70,C,2025-10-06 03:02:51.078747+00:00
temperature_read,30000000000D3F,37.70,C,2025-10-06 03:02:51.079041+00:00
temperature_read,30000000000D40,-1.00,C,2025-10-06 03:02:51.079325+00:00
temperature_read,30000000000D43,7.30,F,2025-10-06 03:02:51.080186+00:00
temperature_read,30000000000D44,20.90,F,2025-10-06 03:02:51.080417+00:00
temperature_read,30000000000D45,33.00,C,2025-10-06 03:02:51.080687+00:00
temperature_read,30000000000D47,24.70,F,2025-10-06 03:02:51.081178+00:00
temperature_read,30000000000D4B,39.00,C,2025-10-06 03:02:51.082204+00:00
temperature_read,30000000000D4C,8.40,F,2025-10-06 03:02:51.082487+00:00
temperature_read,30000000000D4E,11.20,C,2025-10-06 03:02:51.083059+00:00
temperature_read,30000000000D4F,14.10,C,2025-10-06 03:02:51.083320+00:00
temperature_read,30000000000D50,14.80,F,2025-10-06 03:02:51.083587+00:00
temperature_read,30000000000D51,33.80,C,2025-10-06 03:02:51.083825+00:00
temperature_read,30000000000D52,25.30,F,2025-10-06 03:02:51.084088+00:00
temperature_read,30000000000D53,9.00,C,2025-10-06 03:02:51.084349+00:00
temperature_read,30000000000D54,-3.30,C,2025-10-06 03:02:51.084554+00:00
temperature_read,30000000000D55,18.30,F,2025-10-06 03:02:51.084818+00:00
temperature_read,30000000000D56,32.90,C,2025-10-06 03:02:51.085006+00:00
temperature_read,30000000000D57,-3.20,F,2025-10-06 03:02:51.085188+00:00
temperature_read,30000000000D58,37.30,F,2025-10-06 03:02:51.085409+00:00
temperature_read,30000000000D5A,20.60,F,2025-10-06 03:02:51.085804+00:00
temperature_read,30000000000D5E,-7.70,F,2025-10-06 03:02:51.087115+00:00
temperature_read,30000000000D5F,11.90,F,2025-10-06 03:02:51.087410+00:00
temperature_read,30000000000D60,-4.50,C,2025-10-06 03:02:51.087625+00:00
temperature_read,30000000000D61,-7.60,C,2025-10-06 03:02:51.087810+00:00
temperature_read,30000000000D62,33.00,F,2025-10-06 03:02:51.087996+00:00
temperature_read,30000000000D63,3.90,F,2025-10-06 03:02:51.088239+00:00
temperature_read,30000000000D64,27.80,C,2025-10-06 03:02:51.088510+00:00
temperature_read,30000000000D65,1.60,C,2025-10-06 03:02:51.088726+00:00
temperature_read,30000000000D68,-8.80,C,2025-10-06 03:02:51.089372+00:00
temperature_read,30000000000D69,30.40,F,2025-10-06 03:02:51.089555+00:00
temperature_read,30000000000D6A,8.70,F,2025-10-06 03:02:51.089735+00:00
temperature_read,30000000000D6B,8.80,C,2025-10-06 03:02:51.089954+00:00
temperature_read,30000000000D6C,20.80,C,2025-10-06 03:02:51.090172+00:00
temperature_read,30000000000D6D,4.60,F,2025-10-06 03:02:51.090412+00:00
temperature_read,30000000000D6E,17.00,F,2025-10-06 03:02:51.090740+00:00
temperature_read,30000000000D70,28.70,F,2025-10-06 03:02:51.091261+00:00
temperature_read,30000000000D71,-9.40,F,2025-10-06 03:02:51.091489+00:00
temperature_read,30000000000D72,31.20,C,2025-10-06 03:02:51.091751+00:00
temperature_read,30000000000D73,15.10,C,2025-10-06 03:02:51.091980+00:00
temperature_read,30000000000D75,34.90,C,2025-10-06 03:02:51.092437+00:00
temperature_read,30000000000D76,13.40,C,2025-10-06 03:02:51.092621+00:00
temperature_read,30000000000D77,2.50,C,2025-10-06 03:02:51.092800+00:00
temperature_read,30000000000D78,10.30,C,2025-10-06 03:02:51.092988+00:00
temperature_read,30000000000D79,6.90,C,2025-10-06 03:02:51.093208+00:00
temperature_read,30000000000D7A,29.50,C,2025-10-06 03:02:51.093443+00:00
temperature_read,30000000000D7B,31.10,C,2025-10-06 03:02:51.093675+00:00
temperature_read,30000000000D7C,28.60,F,2025-10-06 03:02:51.093869+00:00
temperature_read,30000000000D7E,8.00,F,2025-10-06 03:02:51.094292+00:00
temperature_read,30000000000D80,24.70,F,2025-10-06 03:02:51.094906+00:00
temperature_read,30000000000D82,9.30,F,2025-10-06 03:02:51.095515+00:00
temperature_read,30000000000D83,6.10,F,2025-10-06 03:02:51.095807+00:00
temperature_read,30000000000D84,6.40,C,2025-10-06 03:02:51.096050+00:00
temperature_read,30000000000D85,-6.40,C,2025-10-06 03:02:51.096287+00:00
temperature_read,30000000000D86,0.10,C,2025-10-06 03:02:51.096516+00:00
temperature_read,30000000000D87,18.20,F,2025-10-06 03:02:51.096782+00:00
temperature_read,30000000000D88,28.90,F,2025-10-06 03:02:51.097042+00:00
temperature_read,30000000000D8A,11.10,F,2025-10-06 03:02:51.097420+00:00
temperature_read,30000000000D8B,3.80,C,2025-10-06 03:02:51.097660+00:00
temperature_read,30000000000D8E,25.40,F,2025-10-06 03:02:51.098424+00:00
temperature_read,30000000000D90,19.10,C,2025-10-06 03:02:51.099011+00:00
temperature_read,30000000000D91,5.10,F,2025-10-06 03:02:51.099279+00:00
temperature_read,30000000000D92,21.30,C,2025-10-06 03:02:51.099501+00:00
temperature_read,30000000000D95,4.00,C,2025-10-06 03:02:51.100206+00:00
temperature_read,30000000000D96,18.30,C,2025-10-06 03:02:51.100387+00:00
temperature_read,30000000000D97,1.00,C,2025-10-06 03:02:51.100572+00:00
temperature_read,30000000000D98,31.70,F,2025-10-06 03:02:51.100804+00:00
temperature_read,30000000000D99,3.90,C,2025-10-06 03:02:51.100979+00:00
temperature_read,30000000000D9A,8.80,F,2025-10-06 03:02:51.101153+00:00
temperature_read,30000000000D9B,34.00,F,2025-10-06 03:02:51.101378+00:00
temperature_read,30000000000D9D,-3.60,C,2025-10-06 03:02:51.101865+00:00
temperature_read,30000000000D9E,13.20,C,2025-10-06 03:02:51.102297+00:00
temperature_read,30000000000D9F,6.80,C,2025-10-06 03:02:51.102515+00:00
temperature_read,30000000000DA0,0.20,F,2025-10-06 03:02:51.102738+00:00
temperature_read,30000000000DA1,38.50,C,2025-10-06 03:02:51.102974+00:00
temperature_read,30000000000DA2,-0.40,F,2025-10-06 03:02:51.103268+00:00
temperature_read,30000000000DA3,36.90,F,2025-10-06 03:02:51.103556+00:00
temperature_read,30000000000DA4,25.90,F,2025-10-06 03:02:51.103783+00:00
temperature_read,30000000000DA6,18.10,F,2025-10-06 03:02:51.104199+00:00
temperature_read,30000000000DA7,12.90,F,2025-10-06 03:02:51.104379+00:00
temperature_read,30000000000DA9,15.60,C,2025-10-06 03:02:51.104788+00:00
temperature_read,30000000000DAA,-0.20,C,2025-10-06 03:02:51.104969+00:00
temperature_read,30000000000DAC,4.20,F,2025-10-06 03:02:51.105470+00:00
temperature_read,30000000000DAD,4.30,F,2025-10-06 03:02:51.105714+00:00
temperature_read,30000000000DAE,-9.80,C,2025-10-06 03:02:51.105901+00:00
temperature_read,30000000000DAF,-6.30,F,2025-10-06 03:02:51.106187+00:00
temperature_read,30000000000DB0,40.00,F,2025-10-06 03:02:51.106432+00:00
temperature_read,30000000000DB1,37.60,C,2025-10-06 03:02:51.106675+00:00
temperature_read,30000000000DB2,-7.60,C,2025-10-06 03:02:51.106918+00:00
temperature_read,30000000000DB4,12.10,F,2025-10-06 03:02:51.107370+00:00
temperature_read,30000000000DB5,4.40,F,2025-10-06 03:02:51.107626+00:00
temperature_read,30000000000DB6,28.00,F,2025-10-06 03:02:51.107851+00:00
temperature_read,30000000000DB8,18.20,F,2025-10-06 03:02:51.108472+00:00
temperature_read,30000000000DB9,25.80,F,2025-10-06 03:02:51.108722+00:00
temperature_read,30000000000DBA,-8.60,C,2025-10-06 03:02:51.108988+00:00
temperature_read,30000000000DBC,16.20,F,2025-10-06 03:02:51.109459+00:00
temperature_read,30000000000DBD,7.00,C,2025-10-06 03:02:51.109647+00:00
temperature_read,30000000000DBF,37.60,F,2025-10-06 03:02:51.110013+00:00
temperature_read,30000000000DC1,-1.20,F,2025-10-06 03:02:51.110416+00:00
temperature_read,30000000000DC2,28.60,C,2025-10-06 03:02:51.110602+00:00
temperature_read,30000000000DC4,0.70,F,2025-10-06 03:02:51.111103+00:00
temperature_read,30000000000DC5,-9.20,F,2025-10-06 03:02:51.111427+00:00
temperature_read,30000000000DC7,35.60,F,2025-10-06 03:02:51.112021+00:00
temperature_read,30000000000DC8,3.30,C,2025-10-06 03:02:51.112388+00:00
temperature_read,30000000000DC9,24.20,F,2025-10-06 03:02:51.112671+00:00
temperature_read,30000000000DCC,0.20,F,2025-10-06 03:02:51.113431+00:00
temperature_read,30000000000DCD,34.60,C,2025-10-06 03:02:51.113676+00:00
temperature_read,30000000000DCE,16.40,F,2025-10-06 03:02:51.113896+00:00
temperature_read,30000000000DCF,24.00,C,2025-10-06 03:02:51.114137+00:00
temperature_read,30000000000DD0,18.40,C,2025-10-06 03:02:51.114379+00:00
temperature_read,30000000000DD1,16.10,C,2025-10-06 03:02:51.114596+00:00
