event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000001DDA,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.364687+00:00
price_lookup,30000000001DDF,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:54.366260+00:00
price_lookup,30000000001DE0,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.366532+00:00
price_lookup,30000000001DE3,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.367584+00:00
price_lookup,30000000001DE5,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.368235+00:00
price_lookup,30000000001DEE,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.370954+00:00
price_lookup,30000000001DF0,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:54.371435+00:00
price_lookup,30000000001DF1,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.371734+00:00
price_lookup,30000000001DF3,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:54.372380+00:00
price_lookup,30000000001DF6,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.373282+00:00
price_lookup,30000000001DF7,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.373591+00:00
price_lookup,30000000001DFA,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:54.374431+00:00
price_lookup,30000000001E02,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:54.376779+00:00
price_lookup,30000000001E08,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.378537+00:00
price_lookup,30000000001E09,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.378843+00:00
price_lookup,30000000001E0A,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:54.379182+00:00
price_lookup,30000000001E0E,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.380597+00:00
price_lookup,30000000001E0F,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.380878+00:00
price_lookup,30000000001E10,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.381053+00:00
price_lookup,30000000001E11,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.381359+00:00
price_lookup,30000000001E1C,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:54.384642+00:00
price_lookup,30000000001E22,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:54.386350+00:00
price_lookup,30000000001E24,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:54.386922+00:00
price_lookup,30000000001E25,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.387224+00:00
price_lookup,30000000001E29,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.388341+00:00
price_lookup,30000000001E2A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:54.388661+00:00
price_lookup,30000000001E2C,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:54.389267+00:00
price_lookup,30000000001E2E,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.389849+00:00
price_lookup,30000000001E2F,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.390162+00:00
price_lookup,30000000001E31,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:02:54.390716+00:00
price_lookup,30000000001E35,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:54.391976+00:00
price_lookup,30000000001E36,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:54.392229+00:00
price_lookup,30000000001E3E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:54.394711+00:00
price_lookup,30000000001E42,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.395931+00:00
price_lookup,30000000001E45,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:54.396874+00:00
price_lookup,30000000001E4B,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:54.398606+00:00
price_lookup,30000000001E4D,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.399250+00:00
price_lookup,30000000001E50,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:54.399992+00:00
price_lookup,30000000001E51,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:02:54.400293+00:00
price_lookup,30000000001E52,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:02:54.400640+00:00
price_lookup,30000000001E53,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:02:54.400952+00:00
price_lookup,30000000001E55,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.401588+00:00
price_lookup,30000000001E56,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.401849+00:00
price_lookup,30000000001E5A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:54.403012+00:00
price_lookup,30000000001E5B,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:02:54.403320+00:00
price_lookup,30000000001E67,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:02:54.406937+00:00
price_lookup,30000000001E6A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:02:54.407770+00:00
price_lookup,30000000001E6D,Backpack,BP-1123,79.99,USD,2025-10-06 03:02:54.408678+00:00
