event,epc,temperature,unit,timestamp
temperature_read,30000000001FAC,16.70,C,2025-10-06 03:03:17.795219+00:00
temperature_read,30000000001FAF,4.50,C,2025-10-06 03:03:17.796007+00:00
temperature_read,30000000001FB1,4.40,C,2025-10-06 03:03:17.796510+00:00
temperature_read,30000000001FB3,32.40,C,2025-10-06 03:03:17.797113+00:00
temperature_read,30000000001FB4,0.50,F,2025-10-06 03:03:17.797391+00:00
temperature_read,30000000001FB6,-5.80,C,2025-10-06 03:03:17.797842+00:00
temperature_read,30000000001FB7,12.90,F,2025-10-06 03:03:17.798065+00:00
temperature_read,30000000001FB8,-7.90,C,2025-10-06 03:03:17.798278+00:00
temperature_read,30000000001FB9,30.60,F,2025-10-06 03:03:17.798479+00:00
temperature_read,30000000001FBB,36.50,F,2025-10-06 03:03:17.798884+00:00
temperature_read,30000000001FBD,7.70,C,2025-10-06 03:03:17.799366+00:00
temperature_read,30000000001FBF,39.10,F,2025-10-06 03:03:17.799898+00:00
temperature_read,30000000001FC0,25.70,F,2025-10-06 03:03:17.800117+00:00
temperature_read,30000000001FC1,38.40,C,2025-10-06 03:03:17.800322+00:00
temperature_read,30000000001FC2,18.30,F,2025-10-06 03:03:17.800520+00:00
temperature_read,30000000001FC3,8.10,F,2025-10-06 03:03:17.800726+00:00
temperature_read,30000000001FC4,-5.00,C,2025-10-06 03:03:17.800970+00:00
temperature_read,30000000001FC5,-5.00,F,2025-10-06 03:03:17.801194+00:00
temperature_read,30000000001FC6,37.10,F,2025-10-06 03:03:17.801407+00:00
temperature_read,30000000001FC9,3.10,F,2025-10-06 03:03:17.802009+00:00
temperature_read,30000000001FCA,15.50,C,2025-10-06 03:03:17.802207+00:00
temperature_read,30000000001FCD,-2.40,C,2025-10-06 03:03:17.802803+00:00
temperature_read,30000000001FCF,4.50,C,2025-10-06 03:03:17.803195+00:00
temperature_read,30000000001FD0,31.60,C,2025-10-06 03:03:17.803441+00:00
temperature_read,30000000001FD1,-9.60,C,2025-10-06 03:03:17.803681+00:00
temperature_read,30000000001FD3,16.00,F,2025-10-06 03:03:17.804129+00:00
temperature_read,30000000001FD4,-0.30,F,2025-10-06 03:03:17.804342+00:00
temperature_read,30000000001FD5,29.40,F,2025-10-06 03:03:17.804581+00:00
temperature_read,30000000001FD6,26.40,C,2025-10-06 03:03:17.804801+00:00
temperature_read,30000000001FD8,38.30,F,2025-10-06 03:03:17.805501+00:00
temperature_read,30000000001FDA,2.60,F,2025-10-06 03:03:17.805982+00:00
temperature_read,30000000001FDB,11.20,F,2025-10-06 03:03:17.806199+00:00
temperature_read,30000000001FDC,0.00,F,2025-10-06 03:03:17.806410+00:00
temperature_read,30000000001FDE,-6.60,C,2025-10-06 03:03:17.806865+00:00
temperature_read,30000000001FDF,33.20,C,2025-10-06 03:03:17.807091+00:00
temperature_read,30000000001FE0,-6.70,F,2025-10-06 03:03:17.807296+00:00
temperature_read,30000000001FE1,35.30,C,2025-10-06 03:03:17.807517+00:00
temperature_read,30000000001FE2,26.00,F,2025-10-06 03:03:17.807773+00:00
temperature_read,30000000001FE3,36.50,C,2025-10-06 03:03:17.807980+00:00
temperature_read,30000000001FE5,5.10,C,2025-10-06 03:03:17.808391+00:00
temperature_read,30000000001FE6,-5.40,F,2025-10-06 03:03:17.808590+00:00
temperature_read,30000000001FE8,34.80,C,2025-10-06 03:03:17.809068+00:00
temperature_read,30000000001FE9,-4.90,C,2025-10-06 03:03:17.809310+00:00
temperature_read,30000000001FEB,25.10,C,2025-10-06 03:03:17.809737+00:00
temperature_read,30000000001FEC,1.30,C,2025-10-06 03:03:17.809948+00:00
temperature_read,30000000001FED,38.00,C,2025-10-06 03:03:17.810220+00:00
temperature_read,30000000001FEE,39.90,F,2025-10-06 03:03:17.810454+00:00
temperature_read,30000000001FEF,19.30,C,2025-10-06 03:03:17.810666+00:00
temperature_read,30000000001FF0,-1.70,C,2025-10-06 03:03:17.810879+00:00
temperature_read,30000000001FF1,34.60,F,2025-10-06 03:03:17.811080+00:00
temperature_read,30000000001FF4,-7.00,C,2025-10-06 03:03:17.811698+00:00
temperature_read,30000000001FF5,39.30,F,2025-10-06 03:03:17.811987+00:00
temperature_read,30000000001FF6,-7.90,C,2025-10-06 03:03:17.812227+00:00
temperature_read,30000000001FFA,11.40,F,2025-10-06 03:03:17.813216+00:00
temperature_read,30000000001FFB,14.00,C,2025-10-06 03:03:17.813430+00:00
temperature_read,30000000001FFE,27.50,F,2025-10-06 03:03:17.814059+00:00
temperature_read,30000000002000,15.60,C,2025-10-06 03:03:17.814461+00:00
temperature_read,30000000002002,28.70,C,2025-10-06 03:03:17.814853+00:00
temperature_read,30000000002004,11.30,C,2025-10-06 03:03:17.815306+00:00
