event,epc,temperature,unit,timestamp
temperature_read,300000000022CB,-9.20,F,2025-10-06 03:01:34.770433+00:00
temperature_read,300000000022CD,-3.40,F,2025-10-06 03:01:34.770866+00:00
temperature_read,300000000022CE,37.40,F,2025-10-06 03:01:34.771152+00:00
temperature_read,300000000022CF,-5.10,C,2025-10-06 03:01:34.771393+00:00
temperature_read,300000000022D0,35.40,C,2025-10-06 03:01:34.771590+00:00
temperature_read,300000000022D1,-3.40,C,2025-10-06 03:01:34.771776+00:00
temperature_read,300000000022D2,-1.80,C,2025-10-06 03:01:34.771960+00:00
temperature_read,300000000022D4,28.20,F,2025-10-06 03:01:34.772367+00:00
temperature_read,300000000022D5,34.60,F,2025-10-06 03:01:34.772601+00:00
temperature_read,300000000022D7,-0.40,C,2025-10-06 03:01:34.773193+00:00
temperature_read,300000000022DA,3.10,F,2025-10-06 03:01:34.774004+00:00
temperature_read,300000000022DB,30.90,C,2025-10-06 03:01:34.774209+00:00
temperature_read,300000000022DC,22.50,F,2025-10-06 03:01:34.774401+00:00
temperature_read,300000000022DD,1.20,C,2025-10-06 03:01:34.774589+00:00
temperature_read,300000000022DE,38.80,F,2025-10-06 03:01:34.774819+00:00
temperature_read,300000000022DF,31.60,F,2025-10-06 03:01:34.775051+00:00
temperature_read,300000000022E0,28.60,C,2025-10-06 03:01:34.775299+00:00
temperature_read,300000000022E1,12.20,F,2025-10-06 03:01:34.775508+00:00
temperature_read,300000000022E2,26.30,F,2025-10-06 03:01:34.775696+00:00
temperature_read,300000000022E3,-8.60,F,2025-10-06 03:01:34.775926+00:00
temperature_read,300000000022E4,16.60,F,2025-10-06 03:01:34.776234+00:00
temperature_read,300000000022E7,29.00,C,2025-10-06 03:01:34.777315+00:00
temperature_read,300000000022E8,34.20,C,2025-10-06 03:01:34.777520+00:00
temperature_read,300000000022EA,16.00,F,2025-10-06 03:01:34.777899+00:00
temperature_read,300000000022EB,10.60,F,2025-10-06 03:01:34.778088+00:00
temperature_read,300000000022EC,10.40,C,2025-10-06 03:01:34.778270+00:00
temperature_read,300000000022ED,38.30,F,2025-10-06 03:01:34.778479+00:00
temperature_read,300000000022EF,8.60,C,2025-10-06 03:01:34.778891+00:00
temperature_read,300000000022F0,10.70,F,2025-10-06 03:01:34.779192+00:00
temperature_read,300000000022F1,-7.40,F,2025-10-06 03:01:34.779464+00:00
temperature_read,300000000022F3,8.00,F,2025-10-06 03:01:34.779898+00:00
temperature_read,300000000022F4,8.60,C,2025-10-06 03:01:34.780087+00:00
temperature_read,300000000022F5,13.10,C,2025-10-06 03:01:34.780329+00:00
