event,epc,temperature,unit,timestamp
temperature_read,30000000000EE0,-6.00,F,2025-10-06 03:03:14.444709+00:00
temperature_read,30000000000EE1,3.10,C,2025-10-06 03:03:14.444930+00:00
temperature_read,30000000000EE2,20.60,C,2025-10-06 03:03:14.445186+00:00
temperature_read,30000000000EE4,-4.30,F,2025-10-06 03:03:14.445659+00:00
temperature_read,30000000000EE5,-2.70,F,2025-10-06 03:03:14.445876+00:00
temperature_read,30000000000EE7,28.90,C,2025-10-06 03:03:14.446290+00:00
temperature_read,30000000000EE9,33.80,C,2025-10-06 03:03:14.446683+00:00
temperature_read,30000000000EEC,-6.80,F,2025-10-06 03:03:14.447289+00:00
temperature_read,30000000000EED,-5.90,F,2025-10-06 03:03:14.447488+00:00
temperature_read,30000000000EEF,37.00,F,2025-10-06 03:03:14.447945+00:00
temperature_read,30000000000EF3,19.90,C,2025-10-06 03:03:14.448763+00:00
temperature_read,30000000000EF7,20.10,F,2025-10-06 03:03:14.449594+00:00
temperature_read,30000000000EF8,1.00,F,2025-10-06 03:03:14.449793+00:00
temperature_read,30000000000EF9,13.40,F,2025-10-06 03:03:14.449997+00:00
temperature_read,30000000000EFA,25.80,C,2025-10-06 03:03:14.450193+00:00
temperature_read,30000000000EFB,24.80,C,2025-10-06 03:03:14.450382+00:00
temperature_read,30000000000EFF,23.50,C,2025-10-06 03:03:14.451263+00:00
temperature_read,30000000000F00,-1.40,C,2025-10-06 03:03:14.451462+00:00
temperature_read,30000000000F01,24.60,C,2025-10-06 03:03:14.451668+00:00
temperature_read,30000000000F03,38.00,F,2025-10-06 03:03:14.452110+00:00
temperature_read,30000000000F04,28.20,F,2025-10-06 03:03:14.452403+00:00
temperature_read,30000000000F05,33.60,F,2025-10-06 03:03:14.452609+00:00
temperature_read,30000000000F06,0.30,C,2025-10-06 03:03:14.452820+00:00
temperature_read,30000000000F07,35.00,F,2025-10-06 03:03:14.453166+00:00
temperature_read,30000000000F08,4.20,C,2025-10-06 03:03:14.453447+00:00
temperature_read,30000000000F09,-1.00,F,2025-10-06 03:03:14.453762+00:00
temperature_read,30000000000F0A,38.40,C,2025-10-06 03:03:14.453981+00:00
temperature_read,30000000000F0B,14.50,F,2025-10-06 03:03:14.454185+00:00
temperature_read,30000000000F0E,10.70,F,2025-10-06 03:03:14.454845+00:00
temperature_read,30000000000F0F,-2.90,C,2025-10-06 03:03:14.455082+00:00
temperature_read,30000000000F10,4.30,C,2025-10-06 03:03:14.455279+00:00
temperature_read,30000000000F12,18.10,F,2025-10-06 03:03:14.455703+00:00
temperature_read,30000000000F13,25.10,F,2025-10-06 03:03:14.455904+00:00
temperature_read,30000000000F14,-5.00,C,2025-10-06 03:03:14.456099+00:00
temperature_read,30000000000F16,38.80,C,2025-10-06 03:03:14.456518+00:00
temperature_read,30000000000F17,21.80,F,2025-10-06 03:03:14.456722+00:00
temperature_read,30000000000F18,33.50,F,2025-10-06 03:03:14.456949+00:00
temperature_read,30000000000F19,4.30,F,2025-10-06 03:03:14.457202+00:00
temperature_read,30000000000F1A,21.90,C,2025-10-06 03:03:14.457438+00:00
temperature_read,30000000000F1B,29.00,C,2025-10-06 03:03:14.457654+00:00
temperature_read,30000000000F1E,25.70,C,2025-10-06 03:03:14.458924+00:00
temperature_read,30000000000F1F,30.60,C,2025-10-06 03:03:14.459243+00:00
temperature_read,30000000000F20,6.50,F,2025-10-06 03:03:14.459608+00:00
temperature_read,30000000000F21,6.80,C,2025-10-06 03:03:14.459889+00:00
temperature_read,30000000000F22,31.50,F,2025-10-06 03:03:14.460295+00:00
temperature_read,30000000000F23,-9.90,C,2025-10-06 03:03:14.460552+00:00
temperature_read,30000000000F24,-7.40,C,2025-10-06 03:03:14.461096+00:00
temperature_read,30000000000F28,-4.50,C,2025-10-06 03:03:14.462074+00:00
temperature_read,30000000000F29,2.40,C,2025-10-06 03:03:14.462303+00:00
temperature_read,30000000000F2B,-0.90,F,2025-10-06 03:03:14.462759+00:00
temperature_read,30000000000F2C,23.50,F,2025-10-06 03:03:14.462958+00:00
temperature_read,30000000000F2D,25.20,C,2025-10-06 03:03:14.463160+00:00
temperature_read,30000000000F2E,32.20,F,2025-10-06 03:03:14.463394+00:00
temperature_read,30000000000F2F,32.60,C,2025-10-06 03:03:14.463592+00:00
temperature_read,30000000000F30,32.70,C,2025-10-06 03:03:14.463791+00:00
temperature_read,30000000000F31,8.10,C,2025-10-06 03:03:14.463979+00:00
temperature_read,30000000000F32,34.70,F,2025-10-06 03:03:14.464177+00:00
temperature_read,30000000000F33,17.80,F,2025-10-06 03:03:14.464376+00:00
temperature_read,30000000000F34,35.80,C,2025-10-06 03:03:14.464571+00:00
temperature_read,30000000000F36,37.60,F,2025-10-06 03:03:14.464980+00:00
temperature_read,30000000000F37,6.50,F,2025-10-06 03:03:14.465205+00:00
temperature_read,30000000000F38,20.40,F,2025-10-06 03:03:14.465440+00:00
temperature_read,30000000000F39,-0.40,C,2025-10-06 03:03:14.465642+00:00
temperature_read,30000000000F3A,20.30,C,2025-10-06 03:03:14.465851+00:00
temperature_read,30000000000F3B,7.30,F,2025-10-06 03:03:14.466052+00:00
temperature_read,30000000000F3E,31.10,C,2025-10-06 03:03:14.466662+00:00
temperature_read,30000000000F3F,34.00,F,2025-10-06 03:03:14.466864+00:00
temperature_read,30000000000F41,19.00,C,2025-10-06 03:03:14.467256+00:00
temperature_read,30000000000F44,-0.60,C,2025-10-06 03:03:14.467897+00:00
temperature_read,30000000000F45,28.30,F,2025-10-06 03:03:14.468099+00:00
temperature_read,30000000000F49,5.50,C,2025-10-06 03:03:14.469036+00:00
temperature_read,30000000000F4A,9.20,F,2025-10-06 03:03:14.469260+00:00
temperature_read,30000000000F4B,31.40,C,2025-10-06 03:03:14.469470+00:00
temperature_read,30000000000F4C,-0.80,F,2025-10-06 03:03:14.469677+00:00
temperature_read,30000000000F4D,35.90,C,2025-10-06 03:03:14.469883+00:00
temperature_read,30000000000F4E,37.30,F,2025-10-06 03:03:14.470085+00:00
temperature_read,30000000000F55,29.10,C,2025-10-06 03:03:14.471638+00:00
temperature_read,30000000000F56,0.50,C,2025-10-06 03:03:14.471861+00:00
temperature_read,30000000000F57,22.60,F,2025-10-06 03:03:14.472070+00:00
temperature_read,30000000000F58,1.60,C,2025-10-06 03:03:14.472269+00:00
temperature_read,30000000000F5A,35.70,C,2025-10-06 03:03:14.472745+00:00
temperature_read,30000000000F5B,11.30,C,2025-10-06 03:03:14.473067+00:00
temperature_read,30000000000F5C,13.00,F,2025-10-06 03:03:14.473347+00:00
temperature_read,30000000000F5D,-4.20,F,2025-10-06 03:03:14.473743+00:00
temperature_read,30000000000F5E,-8.50,F,2025-10-06 03:03:14.474113+00:00
temperature_read,30000000000F60,-7.10,F,2025-10-06 03:03:14.474688+00:00
temperature_read,30000000000F61,38.60,C,2025-10-06 03:03:14.474959+00:00
temperature_read,30000000000F62,17.10,C,2025-10-06 03:03:14.475228+00:00
temperature_read,30000000000F64,28.80,F,2025-10-06 03:03:14.475771+00:00
temperature_read,30000000000F68,-4.50,F,2025-10-06 03:03:14.476820+00:00
temperature_read,30000000000F6A,7.90,F,2025-10-06 03:03:14.477352+00:00
temperature_read,30000000000F6B,34.70,C,2025-10-06 03:03:14.477620+00:00
temperature_read,30000000000F6D,-7.10,F,2025-10-06 03:03:14.478192+00:00
temperature_read,30000000000F6F,-9.30,F,2025-10-06 03:03:14.478791+00:00
temperature_read,30000000000F70,-7.20,C,2025-10-06 03:03:14.479048+00:00
temperature_read,30000000000F74,27.10,C,2025-10-06 03:03:14.480182+00:00
temperature_read,30000000000F75,17.90,F,2025-10-06 03:03:14.480482+00:00
temperature_read,30000000000F77,18.50,F,2025-10-06 03:03:14.481178+00:00
temperature_read,30000000000F78,33.80,F,2025-10-06 03:03:14.481434+00:00
temperature_read,30000000000F79,25.70,F,2025-10-06 03:03:14.481724+00:00
temperature_read,30000000000F7A,29.80,C,2025-10-06 03:03:14.481987+00:00
temperature_read,30000000000F7C,-6.10,F,2025-10-06 03:03:14.482472+00:00
temperature_read,30000000000F7D,-6.30,F,2025-10-06 03:03:14.482795+00:00
temperature_read,30000000000F7F,28.80,C,2025-10-06 03:03:14.483185+00:00
temperature_read,30000000000F80,10.00,C,2025-10-06 03:03:14.483507+00:00
temperature_read,30000000000F81,-9.40,C,2025-10-06 03:03:14.483765+00:00
