event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000000816,Backpack,BP-1123,79.99,USD,2025-10-06 03:04:46.302725+00:00
price_lookup,30000000000818,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:46.303086+00:00
price_lookup,30000000000819,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:04:46.303308+00:00
price_lookup,3000000000081A,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:46.303623+00:00
price_lookup,3000000000081B,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:46.303825+00:00
price_lookup,3000000000081E,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:04:46.304399+00:00
price_lookup,30000000000823,Backpack,BP-1123,79.99,USD,2025-10-06 03:04:46.305521+00:00
price_lookup,30000000000827,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:46.307088+00:00
price_lookup,3000000000082A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:46.307932+00:00
price_lookup,3000000000082E,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:46.308972+00:00
price_lookup,30000000000832,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:46.310053+00:00
price_lookup,30000000000833,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:46.310324+00:00
price_lookup,30000000000834,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:46.310585+00:00
price_lookup,3000000000083A,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:46.311852+00:00
price_lookup,3000000000083D,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:04:46.312394+00:00
price_lookup,3000000000083F,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:46.312749+00:00
price_lookup,30000000000840,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:46.312941+00:00
price_lookup,30000000000844,Backpack,BP-1123,79.99,USD,2025-10-06 03:04:46.313904+00:00
price_lookup,3000000000084E,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:46.316857+00:00
price_lookup,30000000000853,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:04:46.318325+00:00
price_lookup,30000000000854,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:46.318577+00:00
price_lookup,30000000000855,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:46.318901+00:00
price_lookup,30000000000856,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:04:46.319122+00:00
price_lookup,30000000000858,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:04:46.319626+00:00
price_lookup,30000000000859,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:04:46.319843+00:00
price_lookup,30000000000862,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:04:46.322401+00:00
price_lookup,30000000000863,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:04:46.322773+00:00
