event,epc,temperature,unit,timestamp
temperature_read,300000000023F6,-7.90,C,2025-10-06 03:02:23.191240+00:00
temperature_read,300000000023F7,-3.70,C,2025-10-06 03:02:23.191435+00:00
temperature_read,300000000023F8,33.00,F,2025-10-06 03:02:23.191669+00:00
temperature_read,300000000023F9,36.70,C,2025-10-06 03:02:23.191968+00:00
temperature_read,300000000023FB,27.50,F,2025-10-06 03:02:23.192477+00:00
temperature_read,300000000023FC,32.10,C,2025-10-06 03:02:23.192678+00:00
temperature_read,300000000023FD,0.70,C,2025-10-06 03:02:23.192867+00:00
temperature_read,300000000023FE,35.30,F,2025-10-06 03:02:23.193062+00:00
temperature_read,300000000023FF,-3.40,C,2025-10-06 03:02:23.193244+00:00
temperature_read,30000000002400,-0.70,C,2025-10-06 03:02:23.193424+00:00
temperature_read,30000000002401,4.40,C,2025-10-06 03:02:23.193663+00:00
temperature_read,30000000002402,-2.80,F,2025-10-06 03:02:23.193890+00:00
temperature_read,30000000002403,5.90,C,2025-10-06 03:02:23.194135+00:00
temperature_read,30000000002404,10.60,F,2025-10-06 03:02:23.194536+00:00
temperature_read,30000000002405,22.80,C,2025-10-06 03:02:23.194744+00:00
temperature_read,30000000002406,-1.50,F,2025-10-06 03:02:23.194995+00:00
temperature_read,30000000002408,8.30,F,2025-10-06 03:02:23.195406+00:00
temperature_read,30000000002409,37.80,C,2025-10-06 03:02:23.195642+00:00
temperature_read,3000000000240B,25.10,C,2025-10-06 03:02:23.196084+00:00
temperature_read,3000000000240C,6.50,C,2025-10-06 03:02:23.196361+00:00
temperature_read,3000000000240D,32.00,F,2025-10-06 03:02:23.196625+00:00
temperature_read,3000000000240E,-8.50,F,2025-10-06 03:02:23.196879+00:00
temperature_read,3000000000240F,36.80,C,2025-10-06 03:02:23.197136+00:00
temperature_read,30000000002410,32.90,C,2025-10-06 03:02:23.197411+00:00
temperature_read,30000000002411,10.70,C,2025-10-06 03:02:23.197699+00:00
temperature_read,30000000002412,13.20,F,2025-10-06 03:02:23.197971+00:00
temperature_read,30000000002413,-7.60,C,2025-10-06 03:02:23.198273+00:00
temperature_read,30000000002414,12.50,C,2025-10-06 03:02:23.198593+00:00
temperature_read,30000000002415,2.30,F,2025-10-06 03:02:23.198850+00:00
temperature_read,30000000002416,6.60,F,2025-10-06 03:02:23.199056+00:00
temperature_read,30000000002417,21.50,C,2025-10-06 03:02:23.199255+00:00
temperature_read,30000000002418,29.60,C,2025-10-06 03:02:23.199442+00:00
temperature_read,30000000002419,21.60,C,2025-10-06 03:02:23.199742+00:00
temperature_read,3000000000241E,-6.90,F,2025-10-06 03:02:23.200814+00:00
temperature_read,3000000000241F,29.00,C,2025-10-06 03:02:23.201010+00:00
temperature_read,30000000002420,11.00,C,2025-10-06 03:02:23.201199+00:00
