event,epc,temperature,unit,timestamp
temperature_read,300000000001DA,33.50,C,2025-10-06 03:02:40.670086+00:00
temperature_read,300000000001DB,16.40,F,2025-10-06 03:02:40.670320+00:00
temperature_read,300000000001DC,21.60,C,2025-10-06 03:02:40.670522+00:00
temperature_read,300000000001DD,-0.40,C,2025-10-06 03:02:40.670723+00:00
temperature_read,300000000001DE,15.20,F,2025-10-06 03:02:40.670923+00:00
temperature_read,300000000001E0,37.40,C,2025-10-06 03:02:40.671322+00:00
temperature_read,300000000001E2,12.10,C,2025-10-06 03:02:40.671725+00:00
temperature_read,300000000001E3,31.20,C,2025-10-06 03:02:40.672023+00:00
temperature_read,300000000001E4,17.00,F,2025-10-06 03:02:40.672243+00:00
temperature_read,300000000001E6,30.40,F,2025-10-06 03:02:40.672674+00:00
temperature_read,300000000001E8,6.40,F,2025-10-06 03:02:40.673095+00:00
temperature_read,300000000001E9,34.80,C,2025-10-06 03:02:40.673295+00:00
temperature_read,300000000001EA,2.20,F,2025-10-06 03:02:40.673490+00:00
temperature_read,300000000001EB,32.60,C,2025-10-06 03:02:40.673686+00:00
temperature_read,300000000001ED,-2.10,F,2025-10-06 03:02:40.674101+00:00
temperature_read,300000000001F0,0.90,C,2025-10-06 03:02:40.674730+00:00
temperature_read,300000000001F2,-6.90,C,2025-10-06 03:02:40.675200+00:00
temperature_read,300000000001F3,31.70,F,2025-10-06 03:02:40.675408+00:00
temperature_read,300000000001F6,-0.20,F,2025-10-06 03:02:40.676015+00:00
temperature_read,300000000001F7,-9.50,C,2025-10-06 03:02:40.676218+00:00
temperature_read,300000000001F8,11.40,F,2025-10-06 03:02:40.676413+00:00
temperature_read,300000000001F9,8.30,C,2025-10-06 03:02:40.676612+00:00
temperature_read,300000000001FA,30.20,F,2025-10-06 03:02:40.676802+00:00
temperature_read,300000000001FB,31.00,F,2025-10-06 03:02:40.676995+00:00
temperature_read,300000000001FD,28.90,F,2025-10-06 03:02:40.677390+00:00
temperature_read,300000000001FE,29.10,F,2025-10-06 03:02:40.677588+00:00
temperature_read,30000000000202,11.80,C,2025-10-06 03:02:40.678408+00:00
temperature_read,30000000000203,-0.10,C,2025-10-06 03:02:40.678605+00:00
temperature_read,30000000000204,-7.30,C,2025-10-06 03:02:40.678809+00:00
temperature_read,30000000000205,19.40,C,2025-10-06 03:02:40.679005+00:00
temperature_read,30000000000207,-3.30,F,2025-10-06 03:02:40.679399+00:00
temperature_read,30000000000208,7.30,C,2025-10-06 03:02:40.679589+00:00
temperature_read,3000000000020A,10.30,F,2025-10-06 03:02:40.679978+00:00
temperature_read,3000000000020C,8.30,C,2025-10-06 03:02:40.680371+00:00
temperature_read,3000000000020E,17.20,F,2025-10-06 03:02:40.680748+00:00
temperature_read,3000000000020F,34.80,F,2025-10-06 03:02:40.680946+00:00
temperature_read,30000000000211,28.70,C,2025-10-06 03:02:40.681334+00:00
temperature_read,30000000000212,4.70,C,2025-10-06 03:02:40.681891+00:00
temperature_read,30000000000213,2.80,F,2025-10-06 03:02:40.682362+00:00
temperature_read,30000000000218,-0.30,C,2025-10-06 03:02:40.683531+00:00
temperature_read,30000000000219,16.20,F,2025-10-06 03:02:40.683742+00:00
temperature_read,3000000000021A,-8.70,C,2025-10-06 03:02:40.683945+00:00
temperature_read,3000000000021B,-9.20,C,2025-10-06 03:02:40.684141+00:00
temperature_read,3000000000021C,-5.00,F,2025-10-06 03:02:40.684328+00:00
temperature_read,3000000000021D,8.20,C,2025-10-06 03:02:40.684530+00:00
temperature_read,3000000000021E,13.30,F,2025-10-06 03:02:40.684727+00:00
temperature_read,3000000000021F,29.30,F,2025-10-06 03:02:40.684916+00:00
temperature_read,30000000000220,-1.20,C,2025-10-06 03:02:40.685104+00:00
temperature_read,30000000000221,30.70,F,2025-10-06 03:02:40.685485+00:00
temperature_read,30000000000223,33.70,F,2025-10-06 03:02:40.685907+00:00
temperature_read,30000000000226,-6.20,C,2025-10-06 03:02:40.686647+00:00
temperature_read,30000000000227,39.90,F,2025-10-06 03:02:40.686871+00:00
temperature_read,30000000000228,34.70,F,2025-10-06 03:02:40.687094+00:00
temperature_read,3000000000022A,37.50,F,2025-10-06 03:02:40.687524+00:00
temperature_read,3000000000022C,39.80,F,2025-10-06 03:02:40.687930+00:00
temperature_read,3000000000022D,32.20,F,2025-10-06 03:02:40.688136+00:00
temperature_read,3000000000022E,28.20,C,2025-10-06 03:02:40.688338+00:00
temperature_read,3000000000022F,16.70,C,2025-10-06 03:02:40.688533+00:00
temperature_read,30000000000230,9.40,C,2025-10-06 03:02:40.688730+00:00
temperature_read,30000000000233,35.80,F,2025-10-06 03:02:40.689337+00:00
temperature_read,30000000000235,2.80,C,2025-10-06 03:02:40.689737+00:00
temperature_read,30000000000236,-1.20,C,2025-10-06 03:02:40.689931+00:00
temperature_read,30000000000237,-9.10,F,2025-10-06 03:02:40.690120+00:00
temperature_read,30000000000238,8.50,C,2025-10-06 03:02:40.690356+00:00
temperature_read,30000000000239,23.10,C,2025-10-06 03:02:40.690570+00:00
temperature_read,3000000000023A,-3.80,F,2025-10-06 03:02:40.690775+00:00
temperature_read,3000000000023B,-6.20,F,2025-10-06 03:02:40.690982+00:00
temperature_read,3000000000023C,23.60,F,2025-10-06 03:02:40.691189+00:00
temperature_read,3000000000023D,5.80,C,2025-10-06 03:02:40.691390+00:00
temperature_read,3000000000023E,10.10,F,2025-10-06 03:02:40.691586+00:00
temperature_read,30000000000241,16.50,C,2025-10-06 03:02:40.692200+00:00
temperature_read,30000000000242,-0.20,F,2025-10-06 03:02:40.692398+00:00
temperature_read,30000000000244,30.00,C,2025-10-06 03:02:40.692912+00:00
temperature_read,30000000000245,26.30,C,2025-10-06 03:02:40.693118+00:00
temperature_read,30000000000246,27.40,C,2025-10-06 03:02:40.693370+00:00
temperature_read,30000000000247,2.60,C,2025-10-06 03:02:40.693622+00:00
temperature_read,30000000000248,-9.00,C,2025-10-06 03:02:40.693840+00:00
temperature_read,30000000000249,27.40,C,2025-10-06 03:02:40.694049+00:00
temperature_read,3000000000024A,-5.00,C,2025-10-06 03:02:40.694443+00:00
temperature_read,3000000000024C,-3.00,C,2025-10-06 03:02:40.694988+00:00
temperature_read,3000000000024D,-5.70,F,2025-10-06 03:02:40.695209+00:00
temperature_read,3000000000024E,12.90,F,2025-10-06 03:02:40.695419+00:00
temperature_read,30000000000250,4.70,F,2025-10-06 03:02:40.695822+00:00
temperature_read,30000000000252,23.00,C,2025-10-06 03:02:40.696303+00:00
temperature_read,30000000000253,-5.50,C,2025-10-06 03:02:40.696519+00:00
temperature_read,30000000000255,32.70,C,2025-10-06 03:02:40.696936+00:00
temperature_read,30000000000256,31.40,F,2025-10-06 03:02:40.697152+00:00
temperature_read,30000000000257,24.40,F,2025-10-06 03:02:40.697421+00:00
temperature_read,30000000000259,13.90,F,2025-10-06 03:02:40.697994+00:00
temperature_read,3000000000025A,33.00,C,2025-10-06 03:02:40.698341+00:00
temperature_read,3000000000025D,29.40,F,2025-10-06 03:02:40.699140+00:00
temperature_read,3000000000025E,-3.60,F,2025-10-06 03:02:40.699344+00:00
temperature_read,30000000000260,9.30,F,2025-10-06 03:02:40.699755+00:00
temperature_read,30000000000261,23.20,F,2025-10-06 03:02:40.699951+00:00
temperature_read,30000000000262,12.20,F,2025-10-06 03:02:40.700142+00:00
temperature_read,30000000000263,-0.20,C,2025-10-06 03:02:40.700346+00:00
temperature_read,30000000000264,34.90,F,2025-10-06 03:02:40.700548+00:00
temperature_read,30000000000265,34.10,C,2025-10-06 03:02:40.700743+00:00
temperature_read,30000000000267,34.60,F,2025-10-06 03:02:40.701126+00:00
temperature_read,30000000000268,11.60,C,2025-10-06 03:02:40.701327+00:00
temperature_read,3000000000026A,32.70,F,2025-10-06 03:02:40.701733+00:00
temperature_read,3000000000026C,5.60,F,2025-10-06 03:02:40.702139+00:00
temperature_read,3000000000026D,4.80,F,2025-10-06 03:02:40.702360+00:00
temperature_read,3000000000026E,26.50,F,2025-10-06 03:02:40.702570+00:00
temperature_read,30000000000270,36.00,F,2025-10-06 03:02:40.703032+00:00
temperature_read,30000000000272,-5.80,F,2025-10-06 03:02:40.703427+00:00
temperature_read,30000000000273,6.10,C,2025-10-06 03:02:40.703625+00:00
temperature_read,30000000000275,-1.90,F,2025-10-06 03:02:40.704022+00:00
temperature_read,30000000000276,8.90,F,2025-10-06 03:02:40.704217+00:00
temperature_read,30000000000277,18.90,C,2025-10-06 03:02:40.704408+00:00
temperature_read,30000000000278,2.00,C,2025-10-06 03:02:40.704606+00:00
temperature_read,30000000000279,31.50,F,2025-10-06 03:02:40.704803+00:00
temperature_read,3000000000027B,27.50,F,2025-10-06 03:02:40.705194+00:00
temperature_read,3000000000027D,19.70,F,2025-10-06 03:02:40.705600+00:00
temperature_read,3000000000027E,38.70,F,2025-10-06 03:02:40.705794+00:00
temperature_read,3000000000027F,15.30,C,2025-10-06 03:02:40.705988+00:00
temperature_read,30000000000281,34.20,C,2025-10-06 03:02:40.706581+00:00
temperature_read,30000000000282,14.70,C,2025-10-06 03:02:40.706791+00:00
temperature_read,30000000000283,-1.40,F,2025-10-06 03:02:40.706987+00:00
temperature_read,30000000000284,-0.60,F,2025-10-06 03:02:40.707182+00:00
temperature_read,30000000000285,-9.30,F,2025-10-06 03:02:40.707390+00:00
temperature_read,30000000000286,11.20,F,2025-10-06 03:02:40.707590+00:00
temperature_read,30000000000287,12.90,F,2025-10-06 03:02:40.707784+00:00
temperature_read,30000000000288,-5.80,F,2025-10-06 03:02:40.707974+00:00
temperature_read,3000000000028D,14.20,F,2025-10-06 03:02:40.708961+00:00
temperature_read,3000000000028E,31.50,F,2025-10-06 03:02:40.709163+00:00
temperature_read,3000000000028F,9.00,F,2025-10-06 03:02:40.709359+00:00
temperature_read,30000000000290,35.30,F,2025-10-06 03:02:40.709550+00:00
temperature_read,30000000000293,4.40,C,2025-10-06 03:02:40.710138+00:00
temperature_read,30000000000294,12.60,C,2025-10-06 03:02:40.710395+00:00
temperature_read,30000000000295,38.80,C,2025-10-06 03:02:40.710646+00:00
temperature_read,30000000000296,11.30,C,2025-10-06 03:02:40.710866+00:00
temperature_read,30000000000298,39.10,F,2025-10-06 03:02:40.711290+00:00
temperature_read,30000000000299,-2.30,C,2025-10-06 03:02:40.711531+00:00
temperature_read,3000000000029A,22.90,F,2025-10-06 03:02:40.711760+00:00
temperature_read,3000000000029B,33.50,F,2025-10-06 03:02:40.711972+00:00
temperature_read,3000000000029C,18.10,C,2025-10-06 03:02:40.712174+00:00
temperature_read,300000000002A0,39.80,F,2025-10-06 03:02:40.713101+00:00
temperature_read,300000000002A1,27.60,C,2025-10-06 03:02:40.713380+00:00
temperature_read,300000000002A3,-0.70,F,2025-10-06 03:02:40.713980+00:00
temperature_read,300000000002A5,9.00,F,2025-10-06 03:02:40.714638+00:00
temperature_read,300000000002A8,3.60,C,2025-10-06 03:02:40.715262+00:00
temperature_read,300000000002A9,25.60,F,2025-10-06 03:02:40.715516+00:00
temperature_read,300000000002AA,28.30,F,2025-10-06 03:02:40.715853+00:00
temperature_read,300000000002AB,-2.60,F,2025-10-06 03:02:40.716260+00:00
temperature_read,300000000002AC,17.40,C,2025-10-06 03:02:40.716583+00:00
temperature_read,300000000002AD,17.40,F,2025-10-06 03:02:40.716890+00:00
temperature_read,300000000002AE,21.00,F,2025-10-06 03:02:40.717156+00:00
temperature_read,300000000002AF,33.60,C,2025-10-06 03:02:40.717426+00:00
temperature_read,300000000002B1,0.90,C,2025-10-06 03:02:40.717973+00:00
temperature_read,300000000002B4,-8.60,F,2025-10-06 03:02:40.718822+00:00
temperature_read,300000000002B5,14.30,F,2025-10-06 03:02:40.719092+00:00
temperature_read,300000000002B6,5.80,F,2025-10-06 03:02:40.719282+00:00
temperature_read,300000000002B7,17.50,F,2025-10-06 03:02:40.719472+00:00
temperature_read,300000000002B8,-9.50,F,2025-10-06 03:02:40.719655+00:00
temperature_read,300000000002B9,6.60,C,2025-10-06 03:02:40.719839+00:00
temperature_read,300000000002BA,16.80,C,2025-10-06 03:02:40.720022+00:00
temperature_read,300000000002BB,23.70,C,2025-10-06 03:02:40.720208+00:00
temperature_read,300000000002BC,2.00,C,2025-10-06 03:02:40.720387+00:00
temperature_read,300000000002BD,35.90,C,2025-10-06 03:02:40.720575+00:00
temperature_read,300000000002BE,-2.20,F,2025-10-06 03:02:40.720756+00:00
temperature_read,300000000002BF,-9.30,C,2025-10-06 03:02:40.720935+00:00
temperature_read,300000000002C0,26.60,C,2025-10-06 03:02:40.721117+00:00
temperature_read,300000000002C2,25.50,F,2025-10-06 03:02:40.721480+00:00
temperature_read,300000000002C3,-1.40,C,2025-10-06 03:02:40.721659+00:00
temperature_read,300000000002C5,-6.40,C,2025-10-06 03:02:40.722011+00:00
temperature_read,300000000002C6,24.30,C,2025-10-06 03:02:40.722200+00:00
temperature_read,300000000002C7,35.40,F,2025-10-06 03:02:40.722410+00:00
temperature_read,300000000002C9,-5.30,C,2025-10-06 03:02:40.722782+00:00
temperature_read,300000000002CA,28.00,F,2025-10-06 03:02:40.722963+00:00
temperature_read,300000000002CB,19.70,F,2025-10-06 03:02:40.723141+00:00
temperature_read,300000000002CC,6.00,F,2025-10-06 03:02:40.723324+00:00
temperature_read,300000000002CD,6.10,C,2025-10-06 03:02:40.723512+00:00
temperature_read,300000000002CF,28.80,F,2025-10-06 03:02:40.723878+00:00
temperature_read,300000000002D0,15.30,F,2025-10-06 03:02:40.724057+00:00
temperature_read,300000000002D1,26.40,C,2025-10-06 03:02:40.724237+00:00
temperature_read,300000000002D3,19.80,C,2025-10-06 03:02:40.724594+00:00
temperature_read,300000000002D4,15.90,C,2025-10-06 03:02:40.724771+00:00
temperature_read,300000000002D5,17.40,F,2025-10-06 03:02:40.724951+00:00
temperature_read,300000000002D6,32.80,C,2025-10-06 03:02:40.725135+00:00
temperature_read,300000000002D7,19.60,C,2025-10-06 03:02:40.725315+00:00
temperature_read,300000000002D8,22.50,F,2025-10-06 03:02:40.725493+00:00
temperature_read,300000000002D9,4.00,C,2025-10-06 03:02:40.725670+00:00
temperature_read,300000000002DA,20.00,C,2025-10-06 03:02:40.725850+00:00
temperature_read,300000000002DB,21.50,C,2025-10-06 03:02:40.726026+00:00
temperature_read,300000000002DE,23.50,F,2025-10-06 03:02:40.726611+00:00
temperature_read,300000000002DF,26.60,F,2025-10-06 03:02:40.726792+00:00
temperature_read,300000000002E0,-6.50,C,2025-10-06 03:02:40.726973+00:00
temperature_read,300000000002E1,31.00,C,2025-10-06 03:02:40.727152+00:00
temperature_read,300000000002E5,16.80,F,2025-10-06 03:02:40.727877+00:00
temperature_read,300000000002E6,23.30,F,2025-10-06 03:02:40.728058+00:00
temperature_read,300000000002E7,-9.20,C,2025-10-06 03:02:40.728239+00:00
temperature_read,300000000002E8,26.30,F,2025-10-06 03:02:40.728419+00:00
temperature_read,300000000002E9,33.40,F,2025-10-06 03:02:40.728599+00:00
temperature_read,300000000002EA,-8.70,F,2025-10-06 03:02:40.728956+00:00
temperature_read,300000000002EC,-2.60,C,2025-10-06 03:02:40.729483+00:00
temperature_read,300000000002ED,12.00,F,2025-10-06 03:02:40.729685+00:00
temperature_read,300000000002EF,3.00,F,2025-10-06 03:02:40.730056+00:00
temperature_read,300000000002F0,2.00,F,2025-10-06 03:02:40.730247+00:00
temperature_read,300000000002F1,16.70,F,2025-10-06 03:02:40.730491+00:00
temperature_read,300000000002F2,33.20,C,2025-10-06 03:02:40.730693+00:00
temperature_read,300000000002F3,30.70,F,2025-10-06 03:02:40.730880+00:00
temperature_read,300000000002F5,3.00,F,2025-10-06 03:02:40.731243+00:00
temperature_read,300000000002F6,8.70,C,2025-10-06 03:02:40.731424+00:00
temperature_read,300000000002F7,14.50,F,2025-10-06 03:02:40.731602+00:00
temperature_read,300000000002F8,12.50,F,2025-10-06 03:02:40.731784+00:00
temperature_read,300000000002F9,18.50,C,2025-10-06 03:02:40.731965+00:00
temperature_read,300000000002FA,33.70,C,2025-10-06 03:02:40.732150+00:00
temperature_read,300000000002FB,22.90,C,2025-10-06 03:02:40.732330+00:00
temperature_read,300000000002FD,22.20,F,2025-10-06 03:02:40.732683+00:00
temperature_read,300000000002FE,7.10,C,2025-10-06 03:02:40.732867+00:00
temperature_read,30000000000302,40.00,C,2025-10-06 03:02:40.733659+00:00
temperature_read,30000000000304,7.50,F,2025-10-06 03:02:40.734157+00:00
temperature_read,30000000000305,2.00,F,2025-10-06 03:02:40.734363+00:00
temperature_read,30000000000306,27.40,F,2025-10-06 03:02:40.734550+00:00
temperature_read,3000000000030A,25.70,F,2025-10-06 03:02:40.735363+00:00
temperature_read,3000000000030B,39.20,F,2025-10-06 03:02:40.735543+00:00
temperature_read,3000000000030D,35.10,C,2025-10-06 03:02:40.735908+00:00
temperature_read,30000000000310,3.70,F,2025-10-06 03:02:40.736455+00:00
temperature_read,30000000000311,1.20,F,2025-10-06 03:02:40.736637+00:00
temperature_read,30000000000312,-0.20,F,2025-10-06 03:02:40.736816+00:00
temperature_read,30000000000314,10.50,C,2025-10-06 03:02:40.737172+00:00
temperature_read,30000000000315,25.80,C,2025-10-06 03:02:40.737350+00:00
temperature_read,30000000000316,34.80,C,2025-10-06 03:02:40.737532+00:00
temperature_read,30000000000317,1.80,F,2025-10-06 03:02:40.737712+00:00
temperature_read,3000000000031B,30.20,F,2025-10-06 03:02:40.738583+00:00
temperature_read,3000000000031C,37.70,F,2025-10-06 03:02:40.738815+00:00
temperature_read,3000000000031D,28.20,F,2025-10-06 03:02:40.739015+00:00
temperature_read,3000000000031E,35.50,C,2025-10-06 03:02:40.739203+00:00
temperature_read,30000000000320,-9.10,C,2025-10-06 03:02:40.739571+00:00
temperature_read,30000000000321,2.30,F,2025-10-06 03:02:40.739753+00:00
temperature_read,30000000000323,-9.10,C,2025-10-06 03:02:40.740122+00:00
temperature_read,30000000000324,36.60,F,2025-10-06 03:02:40.740301+00:00
temperature_read,30000000000325,-3.40,C,2025-10-06 03:02:40.740483+00:00
temperature_read,30000000000326,29.80,C,2025-10-06 03:02:40.740661+00:00
temperature_read,30000000000327,-4.70,C,2025-10-06 03:02:40.740839+00:00
temperature_read,30000000000328,20.70,C,2025-10-06 03:02:40.741063+00:00
temperature_read,3000000000032A,13.40,C,2025-10-06 03:02:40.741681+00:00
temperature_read,3000000000032B,28.30,F,2025-10-06 03:02:40.741897+00:00
temperature_read,3000000000032C,-0.90,C,2025-10-06 03:02:40.742097+00:00
temperature_read,3000000000032E,29.70,F,2025-10-06 03:02:40.742566+00:00
temperature_read,30000000000332,13.20,F,2025-10-06 03:02:40.743342+00:00
temperature_read,30000000000334,31.80,C,2025-10-06 03:02:40.743704+00:00
temperature_read,30000000000335,-2.00,C,2025-10-06 03:02:40.743885+00:00
temperature_read,30000000000337,35.60,C,2025-10-06 03:02:40.744543+00:00
temperature_read,30000000000338,-6.90,C,2025-10-06 03:02:40.744871+00:00
temperature_read,30000000000339,27.10,C,2025-10-06 03:02:40.745070+00:00
temperature_read,3000000000033A,-4.80,F,2025-10-06 03:02:40.745255+00:00
temperature_read,3000000000033C,15.10,C,2025-10-06 03:02:40.745616+00:00
temperature_read,3000000000033D,2.90,C,2025-10-06 03:02:40.745806+00:00
temperature_read,3000000000033E,20.00,F,2025-10-06 03:02:40.745990+00:00
temperature_read,3000000000033F,17.30,C,2025-10-06 03:02:40.746169+00:00
temperature_read,30000000000340,11.80,C,2025-10-06 03:02:40.746363+00:00
temperature_read,30000000000341,19.30,F,2025-10-06 03:02:40.746543+00:00
temperature_read,30000000000343,35.60,F,2025-10-06 03:02:40.746907+00:00
temperature_read,30000000000345,26.40,F,2025-10-06 03:02:40.747274+00:00
temperature_read,30000000000346,-1.50,F,2025-10-06 03:02:40.747496+00:00
temperature_read,30000000000347,11.00,F,2025-10-06 03:02:40.747689+00:00
temperature_read,30000000000348,27.50,F,2025-10-06 03:02:40.747875+00:00
temperature_read,30000000000349,-2.50,C,2025-10-06 03:02:40.748056+00:00
temperature_read,3000000000034A,39.40,F,2025-10-06 03:02:40.748236+00:00
temperature_read,3000000000034B,23.90,F,2025-10-06 03:02:40.748414+00:00
temperature_read,3000000000034C,23.20,C,2025-10-06 03:02:40.748589+00:00
temperature_read,3000000000034D,33.90,C,2025-10-06 03:02:40.748769+00:00
temperature_read,3000000000034E,20.80,F,2025-10-06 03:02:40.748949+00:00
temperature_read,3000000000034F,26.90,F,2025-10-06 03:02:40.749126+00:00
temperature_read,30000000000350,-1.00,C,2025-10-06 03:02:40.749306+00:00
temperature_read,30000000000352,11.60,F,2025-10-06 03:02:40.749660+00:00
temperature_read,30000000000353,13.20,C,2025-10-06 03:02:40.749839+00:00
temperature_read,30000000000356,19.20,F,2025-10-06 03:02:40.750414+00:00
temperature_read,3000000000035A,9.20,C,2025-10-06 03:02:40.751148+00:00
temperature_read,3000000000035B,21.30,C,2025-10-06 03:02:40.751333+00:00
