event,epc,temperature,unit,timestamp
temperature_read,30000000001E1A,18.60,F,2025-10-06 03:02:54.384009+00:00
temperature_read,30000000001E1B,-1.70,C,2025-10-06 03:02:54.384315+00:00
temperature_read,30000000001E1D,16.70,F,2025-10-06 03:02:54.384950+00:00
temperature_read,30000000001E1E,-7.30,C,2025-10-06 03:02:54.385232+00:00
temperature_read,30000000001E1F,11.40,F,2025-10-06 03:02:54.385541+00:00
temperature_read,30000000001E20,15.30,C,2025-10-06 03:02:54.385708+00:00
temperature_read,30000000001E21,25.60,F,2025-10-06 03:02:54.386016+00:00
temperature_read,30000000001E23,19.40,F,2025-10-06 03:02:54.386622+00:00
temperature_read,30000000001E26,-6.00,F,2025-10-06 03:02:54.387513+00:00
temperature_read,30000000001E27,0.70,F,2025-10-06 03:02:54.387816+00:00
temperature_read,30000000001E28,6.80,C,2025-10-06 03:02:54.388018+00:00
temperature_read,30000000001E2B,11.30,F,2025-10-06 03:02:54.388972+00:00
temperature_read,30000000001E2D,28.80,C,2025-10-06 03:02:54.389597+00:00
temperature_read,30000000001E30,16.10,F,2025-10-06 03:02:54.390396+00:00
temperature_read,30000000001E32,23.90,F,2025-10-06 03:02:54.391032+00:00
temperature_read,30000000001E33,-8.00,C,2025-10-06 03:02:54.391365+00:00
temperature_read,30000000001E34,4.40,F,2025-10-06 03:02:54.391674+00:00
temperature_read,30000000001E37,19.10,C,2025-10-06 03:02:54.392531+00:00
temperature_read,30000000001E38,10.10,C,2025-10-06 03:02:54.392704+00:00
temperature_read,30000000001E39,-9.80,C,2025-10-06 03:02:54.393012+00:00
temperature_read,30000000001E3A,13.20,C,2025-10-06 03:02:54.393350+00:00
temperature_read,30000000001E3B,7.50,C,2025-10-06 03:02:54.393666+00:00
temperature_read,30000000001E3C,-3.80,C,2025-10-06 03:02:54.393962+00:00
temperature_read,30000000001E3D,29.70,F,2025-10-06 03:02:54.394411+00:00
temperature_read,30000000001E3F,34.60,F,2025-10-06 03:02:54.395054+00:00
temperature_read,30000000001E40,23.50,C,2025-10-06 03:02:54.395255+00:00
temperature_read,30000000001E41,19.90,F,2025-10-06 03:02:54.395584+00:00
temperature_read,30000000001E43,13.50,C,2025-10-06 03:02:54.396243+00:00
