event,epc,item_name,sku,price,currency,timestamp
price_lookup,30000000001474,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.712735+00:00
price_lookup,30000000001477,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.713514+00:00
price_lookup,30000000001478,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.713773+00:00
price_lookup,3000000000147C,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.715014+00:00
price_lookup,30000000001482,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.716602+00:00
price_lookup,30000000001485,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.717282+00:00
price_lookup,30000000001487,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.717672+00:00
price_lookup,30000000001491,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.719565+00:00
price_lookup,30000000001495,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.720373+00:00
price_lookup,30000000001496,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.720592+00:00
price_lookup,30000000001497,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.720792+00:00
price_lookup,3000000000149D,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.721959+00:00
price_lookup,300000000014A2,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.723481+00:00
price_lookup,300000000014A4,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.724068+00:00
price_lookup,300000000014A7,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.724984+00:00
price_lookup,300000000014AD,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.726809+00:00
price_lookup,300000000014AF,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.727384+00:00
price_lookup,300000000014B0,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.727640+00:00
price_lookup,300000000014B4,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.728788+00:00
price_lookup,300000000014B8,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.729847+00:00
price_lookup,300000000014B9,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.730165+00:00
price_lookup,300000000014BC,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.731111+00:00
price_lookup,300000000014C1,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.732497+00:00
price_lookup,300000000014C2,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.732860+00:00
price_lookup,300000000014C3,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.733120+00:00
price_lookup,300000000014D4,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.737202+00:00
price_lookup,300000000014D9,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.738074+00:00
price_lookup,300000000014DA,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.738248+00:00
price_lookup,300000000014DC,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.738591+00:00
price_lookup,300000000014DF,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.739108+00:00
price_lookup,300000000014E0,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.739281+00:00
price_lookup,300000000014E3,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.739790+00:00
price_lookup,300000000014E5,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.740127+00:00
price_lookup,300000000014E6,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.740296+00:00
price_lookup,300000000014EA,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.741155+00:00
price_lookup,300000000014EE,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.742529+00:00
price_lookup,300000000014F1,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.743211+00:00
price_lookup,300000000014F5,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.744322+00:00
price_lookup,300000000014F7,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.745386+00:00
price_lookup,300000000014FA,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.746625+00:00
price_lookup,300000000014FC,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.747510+00:00
price_lookup,30000000001504,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.750470+00:00
price_lookup,30000000001505,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.750786+00:00
price_lookup,30000000001506,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.751112+00:00
price_lookup,3000000000150A,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.752439+00:00
price_lookup,3000000000150C,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.753177+00:00
price_lookup,30000000001512,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.754871+00:00
price_lookup,30000000001514,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.755412+00:00
price_lookup,30000000001515,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.755722+00:00
price_lookup,30000000001516,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.755981+00:00
price_lookup,30000000001517,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.756202+00:00
price_lookup,3000000000151C,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.757373+00:00
price_lookup,30000000001522,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.758595+00:00
price_lookup,30000000001526,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.759422+00:00
price_lookup,30000000001528,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.760087+00:00
price_lookup,3000000000152A,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.761047+00:00
price_lookup,3000000000152D,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.762252+00:00
price_lookup,30000000001532,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.763560+00:00
price_lookup,30000000001533,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.763904+00:00
price_lookup,30000000001535,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.764778+00:00
price_lookup,30000000001538,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.765831+00:00
price_lookup,3000000000153A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.766310+00:00
price_lookup,3000000000153F,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:06:10.767595+00:00
price_lookup,30000000001541,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.768122+00:00
price_lookup,30000000001544,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.769037+00:00
price_lookup,3000000000154B,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.770861+00:00
price_lookup,30000000001551,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.772518+00:00
price_lookup,30000000001556,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.773776+00:00
price_lookup,30000000001559,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.774356+00:00
price_lookup,3000000000155A,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.774533+00:00
price_lookup,3000000000155D,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.775342+00:00
price_lookup,30000000001560,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.775922+00:00
price_lookup,30000000001566,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.777265+00:00
price_lookup,30000000001567,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:06:10.777448+00:00
price_lookup,3000000000156E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.779081+00:00
price_lookup,30000000001570,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.779435+00:00
price_lookup,30000000001573,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.780110+00:00
price_lookup,30000000001575,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:06:10.780643+00:00
price_lookup,30000000001576,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.780880+00:00
price_lookup,3000000000157A,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.781644+00:00
price_lookup,3000000000157F,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.782864+00:00
price_lookup,30000000001584,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:06:10.783918+00:00
price_lookup,30000000001586,Backpack,BP-1123,79.99,USD,2025-10-06 03:06:10.784451+00:00
price_lookup,3000000000158C,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.786385+00:00
price_lookup,3000000000158E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.787005+00:00
price_lookup,30000000001590,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:06:10.787531+00:00
price_lookup,30000000001591,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.787789+00:00
price_lookup,30000000001592,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:06:10.788134+00:00
price_lookup,30000000001594,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:06:10.788748+00:00
