event,epc,temperature,unit,timestamp
temperature_read,3000000000079C,13.80,F,2025-10-06 03:01:45.032416+00:00
temperature_read,3000000000079D,24.40,F,2025-10-06 03:01:45.032676+00:00
temperature_read,3000000000079E,37.50,F,2025-10-06 03:01:45.032967+00:00
temperature_read,3000000000079F,33.30,C,2025-10-06 03:01:45.033246+00:00
temperature_read,300000000007A0,20.90,F,2025-10-06 03:01:45.033444+00:00
temperature_read,300000000007A2,12.90,C,2025-10-06 03:01:45.033797+00:00
temperature_read,300000000007A4,19.60,C,2025-10-06 03:01:45.034149+00:00
temperature_read,300000000007A6,22.60,C,2025-10-06 03:01:45.034499+00:00
temperature_read,300000000007A7,34.10,C,2025-10-06 03:01:45.034671+00:00
temperature_read,300000000007AA,22.00,F,2025-10-06 03:01:45.035184+00:00
temperature_read,300000000007AC,24.60,C,2025-10-06 03:01:45.035532+00:00
temperature_read,300000000007AD,29.50,F,2025-10-06 03:01:45.035706+00:00
temperature_read,300000000007AF,39.00,F,2025-10-06 03:01:45.036054+00:00
temperature_read,300000000007B1,18.60,C,2025-10-06 03:01:45.036395+00:00
temperature_read,300000000007B2,12.90,F,2025-10-06 03:01:45.036566+00:00
temperature_read,300000000007B4,-7.70,C,2025-10-06 03:01:45.037081+00:00
temperature_read,300000000007B6,27.00,C,2025-10-06 03:01:45.037721+00:00
temperature_read,300000000007B7,-4.80,C,2025-10-06 03:01:45.038088+00:00
temperature_read,300000000007B8,35.30,C,2025-10-06 03:01:45.038355+00:00
temperature_read,300000000007B9,-7.40,F,2025-10-06 03:01:45.038613+00:00
temperature_read,300000000007BA,23.90,F,2025-10-06 03:01:45.038871+00:00
temperature_read,300000000007BB,39.40,F,2025-10-06 03:01:45.039123+00:00
temperature_read,300000000007BC,-2.20,C,2025-10-06 03:01:45.039505+00:00
temperature_read,300000000007BE,-8.10,F,2025-10-06 03:01:45.040361+00:00
temperature_read,300000000007C2,16.20,C,2025-10-06 03:01:45.042165+00:00
temperature_read,300000000007C6,-4.30,C,2025-10-06 03:01:45.043583+00:00
temperature_read,300000000007C7,10.60,F,2025-10-06 03:01:45.043843+00:00
temperature_read,300000000007C8,13.10,C,2025-10-06 03:01:45.044032+00:00
temperature_read,300000000007CA,39.50,F,2025-10-06 03:01:45.044388+00:00
