event,epc,temperature,unit,timestamp
temperature_read,30000000000D4D,-3.70,F,2025-10-06 03:02:26.564772+00:00
temperature_read,30000000000D4E,37.80,C,2025-10-06 03:02:26.564991+00:00
temperature_read,30000000000D50,21.90,F,2025-10-06 03:02:26.565382+00:00
temperature_read,30000000000D51,4.50,F,2025-10-06 03:02:26.565658+00:00
temperature_read,30000000000D52,37.80,F,2025-10-06 03:02:26.566001+00:00
temperature_read,30000000000D53,12.40,F,2025-10-06 03:02:26.566320+00:00
temperature_read,30000000000D54,-4.00,F,2025-10-06 03:02:26.566806+00:00
temperature_read,30000000000D55,-7.00,C,2025-10-06 03:02:26.567079+00:00
temperature_read,30000000000D56,2.50,C,2025-10-06 03:02:26.567374+00:00
temperature_read,30000000000D57,29.00,C,2025-10-06 03:02:26.567721+00:00
temperature_read,30000000000D58,0.50,F,2025-10-06 03:02:26.567952+00:00
temperature_read,30000000000D59,15.00,C,2025-10-06 03:02:26.568153+00:00
temperature_read,30000000000D5A,12.40,F,2025-10-06 03:02:26.568350+00:00
temperature_read,30000000000D5D,10.80,C,2025-10-06 03:02:26.568971+00:00
temperature_read,30000000000D5E,28.30,F,2025-10-06 03:02:26.569156+00:00
temperature_read,30000000000D60,26.80,F,2025-10-06 03:02:26.569529+00:00
temperature_read,30000000000D64,10.80,C,2025-10-06 03:02:26.570339+00:00
temperature_read,30000000000D66,-2.80,F,2025-10-06 03:02:26.570691+00:00
temperature_read,30000000000D67,-4.80,F,2025-10-06 03:02:26.570868+00:00
temperature_read,30000000000D68,38.60,C,2025-10-06 03:02:26.571051+00:00
temperature_read,30000000000D69,6.10,F,2025-10-06 03:02:26.571273+00:00
temperature_read,30000000000D6A,23.10,C,2025-10-06 03:02:26.571496+00:00
temperature_read,30000000000D6B,-2.50,F,2025-10-06 03:02:26.571700+00:00
temperature_read,30000000000D6D,32.30,C,2025-10-06 03:02:26.572063+00:00
temperature_read,30000000000D6F,33.40,C,2025-10-06 03:02:26.572416+00:00
temperature_read,30000000000D71,17.90,F,2025-10-06 03:02:26.572883+00:00
temperature_read,30000000000D72,19.40,F,2025-10-06 03:02:26.573124+00:00
temperature_read,30000000000D73,24.70,C,2025-10-06 03:02:26.573374+00:00
temperature_read,30000000000D74,27.10,F,2025-10-06 03:02:26.573634+00:00
temperature_read,30000000000D77,10.30,C,2025-10-06 03:02:26.574285+00:00
temperature_read,30000000000D78,31.50,C,2025-10-06 03:02:26.574469+00:00
temperature_read,30000000000D79,35.50,C,2025-10-06 03:02:26.574706+00:00
temperature_read,30000000000D7D,12.40,C,2025-10-06 03:02:26.575483+00:00
temperature_read,30000000000D7E,-0.10,F,2025-10-06 03:02:26.575778+00:00
temperature_read,30000000000D7F,29.00,F,2025-10-06 03:02:26.576044+00:00
temperature_read,30000000000D82,10.20,C,2025-10-06 03:02:26.576802+00:00
temperature_read,30000000000D84,34.80,C,2025-10-06 03:02:26.577270+00:00
temperature_read,30000000000D85,11.40,F,2025-10-06 03:02:26.577480+00:00
temperature_read,30000000000D87,-4.90,F,2025-10-06 03:02:26.578001+00:00
temperature_read,30000000000D88,11.10,F,2025-10-06 03:02:26.578222+00:00
temperature_read,30000000000D8B,20.80,C,2025-10-06 03:02:26.578862+00:00
temperature_read,30000000000D8C,-1.70,C,2025-10-06 03:02:26.579046+00:00
temperature_read,30000000000D8D,-3.50,F,2025-10-06 03:02:26.579233+00:00
