event,epc,temperature,unit,timestamp
temperature_read,30000000000142,4.60,F,2025-10-06 03:01:28.168017+00:00
temperature_read,30000000000143,4.10,C,2025-10-06 03:01:28.168247+00:00
temperature_read,30000000000145,11.10,C,2025-10-06 03:01:28.168849+00:00
temperature_read,30000000000146,20.70,F,2025-10-06 03:01:28.169138+00:00
temperature_read,30000000000149,11.80,C,2025-10-06 03:01:28.169937+00:00
temperature_read,3000000000014A,14.60,F,2025-10-06 03:01:28.170226+00:00
temperature_read,3000000000014B,19.80,C,2025-10-06 03:01:28.170512+00:00
temperature_read,3000000000014E,15.60,C,2025-10-06 03:01:28.171436+00:00
temperature_read,30000000000152,-3.90,F,2025-10-06 03:01:28.172548+00:00
temperature_read,30000000000153,37.70,C,2025-10-06 03:01:28.172790+00:00
temperature_read,30000000000155,13.20,F,2025-10-06 03:01:28.173388+00:00
temperature_read,30000000000156,9.20,F,2025-10-06 03:01:28.173622+00:00
temperature_read,30000000000157,33.50,C,2025-10-06 03:01:28.173837+00:00
temperature_read,3000000000015A,25.10,C,2025-10-06 03:01:28.174913+00:00
temperature_read,3000000000015B,32.30,F,2025-10-06 03:01:28.175207+00:00
temperature_read,3000000000015C,29.90,F,2025-10-06 03:01:28.175554+00:00
temperature_read,3000000000015E,34.60,C,2025-10-06 03:01:28.176054+00:00
temperature_read,3000000000015F,32.50,C,2025-10-06 03:01:28.176285+00:00
temperature_read,30000000000160,32.60,C,2025-10-06 03:01:28.176687+00:00
temperature_read,30000000000162,28.00,C,2025-10-06 03:01:28.177323+00:00
temperature_read,30000000000166,1.50,C,2025-10-06 03:01:28.178587+00:00
temperature_read,30000000000167,2.50,C,2025-10-06 03:01:28.178860+00:00
temperature_read,30000000000168,37.30,C,2025-10-06 03:01:28.179126+00:00
temperature_read,30000000000169,33.40,C,2025-10-06 03:01:28.179409+00:00
temperature_read,3000000000016C,-3.30,F,2025-10-06 03:01:28.180420+00:00
temperature_read,3000000000016E,35.80,C,2025-10-06 03:01:28.180963+00:00
temperature_read,3000000000016F,-8.20,F,2025-10-06 03:01:28.181233+00:00
temperature_read,30000000000171,29.30,C,2025-10-06 03:01:28.181770+00:00
temperature_read,30000000000172,-5.30,F,2025-10-06 03:01:28.182036+00:00
temperature_read,30000000000173,33.90,F,2025-10-06 03:01:28.182322+00:00
temperature_read,30000000000175,27.90,C,2025-10-06 03:01:28.182873+00:00
temperature_read,30000000000177,32.90,F,2025-10-06 03:01:28.183398+00:00
temperature_read,3000000000017B,33.10,C,2025-10-06 03:01:28.184219+00:00
temperature_read,3000000000017D,26.60,F,2025-10-06 03:01:28.184625+00:00
temperature_read,3000000000017E,12.50,C,2025-10-06 03:01:28.184802+00:00
temperature_read,3000000000017F,15.30,F,2025-10-06 03:01:28.184980+00:00
temperature_read,30000000000180,29.30,C,2025-10-06 03:01:28.185159+00:00
temperature_read,30000000000181,23.10,C,2025-10-06 03:01:28.185340+00:00
temperature_read,30000000000182,15.70,F,2025-10-06 03:01:28.185519+00:00
temperature_read,30000000000183,10.70,C,2025-10-06 03:01:28.185697+00:00
temperature_read,30000000000184,-1.90,F,2025-10-06 03:01:28.185878+00:00
temperature_read,30000000000186,33.00,F,2025-10-06 03:01:28.186241+00:00
temperature_read,30000000000187,-1.30,C,2025-10-06 03:01:28.186476+00:00
temperature_read,30000000000188,34.30,F,2025-10-06 03:01:28.186660+00:00
temperature_read,30000000000189,11.00,F,2025-10-06 03:01:28.186837+00:00
temperature_read,3000000000018A,39.00,F,2025-10-06 03:01:28.187011+00:00
temperature_read,3000000000018B,32.90,F,2025-10-06 03:01:28.187189+00:00
temperature_read,3000000000018C,14.90,F,2025-10-06 03:01:28.187364+00:00
temperature_read,3000000000018D,30.30,C,2025-10-06 03:01:28.187627+00:00
temperature_read,3000000000018E,28.70,C,2025-10-06 03:01:28.187811+00:00
temperature_read,3000000000018F,10.50,F,2025-10-06 03:01:28.188000+00:00
temperature_read,30000000000190,8.40,C,2025-10-06 03:01:28.188180+00:00
temperature_read,30000000000191,0.20,C,2025-10-06 03:01:28.188358+00:00
temperature_read,30000000000192,18.70,C,2025-10-06 03:01:28.188540+00:00
temperature_read,30000000000193,-0.70,F,2025-10-06 03:01:28.188715+00:00
temperature_read,30000000000195,-5.70,C,2025-10-06 03:01:28.189070+00:00
temperature_read,30000000000196,29.80,F,2025-10-06 03:01:28.189248+00:00
temperature_read,30000000000197,12.30,C,2025-10-06 03:01:28.189496+00:00
temperature_read,30000000000198,28.90,F,2025-10-06 03:01:28.189890+00:00
temperature_read,30000000000199,39.00,C,2025-10-06 03:01:28.190145+00:00
temperature_read,3000000000019A,23.50,C,2025-10-06 03:01:28.190498+00:00
temperature_read,3000000000019B,20.30,C,2025-10-06 03:01:28.190948+00:00
temperature_read,3000000000019C,-7.10,C,2025-10-06 03:01:28.191345+00:00
temperature_read,3000000000019D,29.40,C,2025-10-06 03:01:28.191739+00:00
temperature_read,3000000000019E,-8.80,C,2025-10-06 03:01:28.192127+00:00
temperature_read,3000000000019F,26.00,F,2025-10-06 03:01:28.192438+00:00
temperature_read,300000000001A0,-7.80,F,2025-10-06 03:01:28.192713+00:00
temperature_read,300000000001A1,-0.80,C,2025-10-06 03:01:28.192980+00:00
temperature_read,300000000001A2,21.40,C,2025-10-06 03:01:28.193242+00:00
temperature_read,300000000001A3,10.60,C,2025-10-06 03:01:28.193500+00:00
temperature_read,300000000001A6,11.90,C,2025-10-06 03:01:28.194215+00:00
temperature_read,300000000001A7,13.50,C,2025-10-06 03:01:28.194420+00:00
temperature_read,300000000001A8,-9.40,C,2025-10-06 03:01:28.194605+00:00
