event,epc,item_name,sku,price,currency,timestamp
price_lookup,300000000007B4,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.135868+00:00
price_lookup,300000000007B8,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:57.136670+00:00
price_lookup,300000000007BC,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.137737+00:00
price_lookup,300000000007C0,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:57.138658+00:00
price_lookup,300000000007C4,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:57.139681+00:00
price_lookup,300000000007D5,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.143953+00:00
price_lookup,300000000007D6,Sunglasses,SG-7789,159.99,USD,2025-10-06 03:03:57.144180+00:00
price_lookup,300000000007DA,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:57.145164+00:00
price_lookup,300000000007DB,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:57.145389+00:00
price_lookup,300000000007DC,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:57.145703+00:00
price_lookup,300000000007DD,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.145963+00:00
price_lookup,300000000007DE,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:57.146177+00:00
price_lookup,300000000007DF,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:57.146456+00:00
price_lookup,300000000007E2,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:57.147021+00:00
price_lookup,300000000007E3,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:57.147202+00:00
price_lookup,300000000007E6,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.147774+00:00
price_lookup,300000000007EC,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.148862+00:00
price_lookup,300000000007ED,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.149040+00:00
price_lookup,300000000007EF,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:57.149401+00:00
price_lookup,300000000007F2,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:57.149944+00:00
price_lookup,300000000007F6,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:57.150653+00:00
price_lookup,300000000007FC,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.151748+00:00
price_lookup,30000000000806,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:57.153534+00:00
price_lookup,30000000000807,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:57.153716+00:00
price_lookup,3000000000080B,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:57.154431+00:00
price_lookup,3000000000080E,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:57.154954+00:00
price_lookup,3000000000080F,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:57.155130+00:00
price_lookup,30000000000814,Running Shoes,RS-6678,129.99,USD,2025-10-06 03:03:57.156050+00:00
price_lookup,30000000000816,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.156401+00:00
price_lookup,3000000000081A,Backpack,BP-1123,79.99,USD,2025-10-06 03:03:57.157799+00:00
price_lookup,3000000000081F,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:57.158881+00:00
price_lookup,30000000000820,Leather Jacket,LJ-4577,199.99,USD,2025-10-06 03:03:57.159074+00:00
price_lookup,30000000000825,Water Bottle,WB-4456,24.99,USD,2025-10-06 03:03:57.160010+00:00
price_lookup,30000000000827,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:57.160376+00:00
price_lookup,30000000000829,Laptop Sleeve,LS-9900,39.99,USD,2025-10-06 03:03:57.160740+00:00
price_lookup,3000000000082A,Wireless Headphones,WH-8921,149.99,USD,2025-10-06 03:03:57.160917+00:00
price_lookup,3000000000082E,Smart Watch,SW-3345,299.99,USD,2025-10-06 03:03:57.161628+00:00
